method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,m_clip_fraction,jump_count_mean,max_log_magnitude,jump_count_applied_cumulative,score_clip_fraction_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,108,0.54,268254470.10324222,83829.52190726319,108.0,110592.0,0.5418697934251103,0.27219516457608606,0.2714786675732055,0.52,0.209985342157619,0.0,0.14640165791489426,0.49739772163690776,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0058984375,138.68720383692718,1831,0.0,1.0596064814814814,0.0,5.787037037037037e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,108,0.54,268254470.10324222,83829.52190726319,108.0,110592.0,0.5314843402178712,0.26277226861979885,0.26204728430169844,0.5025000000000001,0.20301280948159628,0.0,0.13267534981524093,0.4736477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0058984375,138.68720383692718,1831,0.0,1.0596064814814814,0.0,5.787037037037037e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,117,0.585,290609009.2785124,90815.31539953513,117.0,119808.0,0.505384931214279,0.23687371545098612,0.23611818462376555,0.48750000000000004,0.18650093611466423,0.0,0.11856403088277537,0.45614772163690775,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004791666666666667,140.9999249254042,1969,0.0,1.0518162393162394,0.0,5.341880341880342e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,117,0.585,290609009.2785124,90815.31539953513,117.0,119808.0,0.5091028692899807,0.23959227408318073,0.23884000044257592,0.49249999999999994,0.18232468328185092,0.0,0.12171982305948947,0.4686477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004791666666666667,140.9999249254042,1969,0.0,1.0518162393162394,0.0,5.341880341880342e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,117,0.585,290609009.2785124,90815.31539953513,117.0,119808.0,0.5265547370770876,0.2587994475919402,0.2580757243626597,0.49875,0.19429727149899645,0.0,0.13192091754966878,0.4698977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004791666666666667,140.9999249254042,1969,0.0,1.0518162393162394,0.0,5.341880341880342e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,117,0.585,290609009.2785124,90815.31539953513,117.0,119808.0,0.5098336846348679,0.24238948362436818,0.24164990077928628,0.4962500000000001,0.1833833114468305,0.0,0.12220702126131923,0.45739772163690784,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004791666666666667,140.9999249254042,1969,0.0,1.0518162393162394,0.0,5.341880341880342e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,125,0.625,310479710.7676415,97024.90961488796,125.0,128000.0,0.4913714483968681,0.22374728380303577,0.22298359874901819,0.46375000000000005,0.17363327633136283,0.0,0.11348670278233301,0.4423977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0046875,142.6635073899773,2089,0.0,1.0445,0.0,7.5e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,125,0.625,310479710.7676415,97024.90961488796,125.0,128000.0,0.4977084425140029,0.22910374032834924,0.22834251535893646,0.47750000000000004,0.17393019434372237,0.0,0.11401540134979518,0.45239772163690783,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0046875,142.6635073899773,2089,0.0,1.0445,0.0,7.5e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,125,0.625,310479710.7676415,97024.90961488796,125.0,128000.0,0.50830194365954,0.24183101787550343,0.2410916862804534,0.48125,0.18725073659173508,0.0,0.1217437646427888,0.4561477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0046875,142.6635073899773,2089,0.0,1.0445,0.0,7.5e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,125,0.625,310479710.7676415,97024.90961488796,125.0,128000.0,0.49396306713354904,0.22833140805101992,0.2275833627463434,0.47000000000000003,0.171752701927669,0.0,0.11464457672605939,0.44114772163690774,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0046875,142.6635073899773,2089,0.0,1.0445,0.0,7.5e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,133,0.665,330350412.25677055,103234.50383024079,133.0,136192.0,0.47831797286842803,0.20991328202299764,0.2091363918065019,0.44750000000000006,0.16697195233853113,0.0,0.10341380695829984,0.4173977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004843750000000001,255.63210519373254,2213,0.0,1.0399436090225564,0.0,7.048872180451128e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,133,0.665,330350412.25677055,103234.50383024079,133.0,136192.0,0.4844617501423885,0.21819095700857394,0.2174172373055211,0.4675,0.17275694639862182,0.0,0.10629982319955575,0.4361477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004843750000000001,255.63210519373254,2213,0.0,1.0399436090225564,0.0,7.048872180451128e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,133,0.665,330350412.25677055,103234.50383024079,133.0,136192.0,0.49736639756272794,0.23005246578874627,0.2293018340158407,0.47125000000000006,0.1777403323777076,0.0,0.11665993980785432,0.4436477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004843750000000001,255.63210519373254,2213,0.0,1.0399436090225564,0.0,7.048872180451128e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,133,0.665,330350412.25677055,103234.50383024079,133.0,136192.0,0.4785292205890789,0.21364896049834914,0.2128821961149837,0.4575,0.17675035679563667,0.0,0.10282325053103436,0.4186477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004843750000000001,255.63210519373254,2213,0.0,1.0399436090225564,0.0,7.048872180451128e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,142,0.71,352704951.4320407,110220.29732251272,142.0,145408.0,0.4610149191753219,0.19653036356074827,0.1957477824578897,0.4312500000000001,0.1564656502754449,0.0,0.09682635393693786,0.4073977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00548611111111111,166.0181962172957,2371,0.0,1.0435739436619718,0.0,6.602112676056338e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,142,0.71,352704951.4320407,110220.29732251272,142.0,145408.0,0.4732472611508494,0.20667474809045727,0.20588810015155135,0.4575000000000001,0.1680100164945364,0.0,0.09983959975995974,0.4223977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00548611111111111,166.0181962172957,2371,0.0,1.0435739436619718,0.0,6.602112676056338e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,142,0.71,352704951.4320407,110220.29732251272,142.0,145408.0,0.4872766276686453,0.22134835883186443,0.2205922287848665,0.4575000000000001,0.17747297552394448,0.0,0.11299493907491456,0.43114772163690784,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00548611111111111,166.0181962172957,2371,0.0,1.0435739436619718,0.0,6.602112676056338e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,142,0.71,352704951.4320407,110220.29732251272,142.0,145408.0,0.4683898438534367,0.20614784722290613,0.2053813648948728,0.44,0.16215985056526638,0.0,0.09764786968937372,0.4023977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00548611111111111,166.0181962172957,2371,0.0,1.0435739436619718,0.0,6.602112676056338e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,150,0.75,372575652.92116976,116429.89153786555,150.0,153600.0,0.4501112883288346,0.18640373074886174,0.1856077961093422,0.42375000000000007,0.1541075427581179,0.0,0.09150732847421901,0.3973977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004921875,155.52387457872447,2497,0.0,1.0404166666666668,0.0,8.333333333333334e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,150,0.75,372575652.92116976,116429.89153786555,150.0,153600.0,0.46799625629954256,0.20254176541531155,0.2017534900504082,0.45875000000000005,0.16597947946239444,0.0,0.09681607573245496,0.41364772163690783,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004921875,155.52387457872447,2497,0.0,1.0404166666666668,0.0,8.333333333333334e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,150,0.75,372575652.92116976,116429.89153786555,150.0,153600.0,0.47929556507752263,0.21409104166420823,0.21332603402680317,0.44500000000000006,0.17215527125355323,0.0,0.10792566162142969,0.42114772163690783,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004921875,155.52387457872447,2497,0.0,1.0404166666666668,0.0,8.333333333333334e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,150,0.75,372575652.92116976,116429.89153786555,150.0,153600.0,0.4601764338360127,0.1965626273990686,0.1957844376104957,0.42875,0.15981146226562581,0.0,0.0933915585700098,0.38989772163690783,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004921875,155.52387457872447,2497,0.0,1.0404166666666668,0.0,8.333333333333334e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,158,0.79,392446354.4102988,122639.48575321838,158.0,161792.0,0.4411918896721828,0.18011237401199198,0.17931790544686,0.41374999999999995,0.15154053740076157,0.0,0.08811261124979441,0.38489772163690783,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0044140625,131.39269654670224,2610,0.0,1.0324367088607596,0.0,7.911392405063292e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,158,0.79,392446354.4102988,122639.48575321838,158.0,161792.0,0.4581353290012664,0.19245060904382127,0.19165204120462798,0.435,0.15540069603575712,0.0,0.09198571325391436,0.4036477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0044140625,131.39269654670224,2610,0.0,1.0324367088607596,0.0,7.911392405063292e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,158,0.79,392446354.4102988,122639.48575321838,158.0,161792.0,0.46962329496523514,0.20461393608440503,0.20384410790470608,0.4262500000000001,0.1590360438101892,0.0,0.10228161835400289,0.4048977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0044140625,131.39269654670224,2610,0.0,1.0324367088607596,0.0,7.911392405063292e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,158,0.79,392446354.4102988,122639.48575321838,158.0,161792.0,0.456418153551133,0.1941689412174783,0.19339357913337918,0.42500000000000004,0.15474350632411438,0.0,0.08776662920727268,0.37364772163690774,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0044140625,131.39269654670224,2610,0.0,1.0324367088607596,0.0,7.911392405063292e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,167,0.835,414800893.585569,129625.27924549032,167.0,171008.0,0.4245955787801122,0.16275975059880465,0.16195067399058172,0.37875000000000003,0.14248628263205376,0.0,0.07668436226244241,0.3498977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004548611111111111,503.1281986974444,2741,0.0,1.0258233532934131,0.0,1.122754491017964e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,167,0.835,414800893.585569,129625.27924549032,167.0,171008.0,0.45557574708262977,0.19123199292136983,0.19043238596683654,0.42875,0.15247725191477135,0.0,0.08953123994478489,0.39489772163690784,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004548611111111111,503.1281986974444,2741,0.0,1.0258233532934131,0.0,1.122754491017964e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,167,0.835,414800893.585569,129625.27924549032,167.0,171008.0,0.46621854213145403,0.2012723151408824,0.20050291734477732,0.42125000000000007,0.1520050770926602,0.0,0.09941591897239856,0.4011477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004548611111111111,503.1281986974444,2741,0.0,1.0258233532934131,0.0,1.122754491017964e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,167,0.835,414800893.585569,129625.27924549032,167.0,171008.0,0.44929174307425646,0.1850959993475808,0.1843074625216914,0.41875000000000007,0.14400678503767061,0.0,0.08451395310008561,0.37239772163690776,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004548611111111111,503.1281986974444,2741,0.0,1.0258233532934131,0.0,1.122754491017964e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,175,0.875,434671595.0746981,135834.87346084314,175.0,179200.0,0.4209122016608823,0.15974878437959317,0.15893756142873372,0.37625000000000003,0.13828558098598975,0.0,0.07242587125375828,0.3398977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005156249999999999,198.1856789155499,2873,0.0,1.0260714285714285,0.0,1.25e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,175,0.875,434671595.0746981,135834.87346084314,175.0,179200.0,0.4406665006313767,0.17821754718805094,0.17741031895603243,0.41375000000000006,0.1437817018947387,0.0,0.08229159901631784,0.37739772163690777,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005156249999999999,198.1856789155499,2873,0.0,1.0260714285714285,0.0,1.25e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,175,0.875,434671595.0746981,135834.87346084314,175.0,179200.0,0.45019360345314857,0.18675193296088888,0.18596451002222592,0.4025,0.15643459735905796,0.0,0.09093661993186701,0.37739772163690777,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005156249999999999,198.1856789155499,2873,0.0,1.0260714285714285,0.0,1.25e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,175,0.875,434671595.0746981,135834.87346084314,175.0,179200.0,0.43540892149511123,0.17354865890853688,0.17274403475299505,0.40625000000000006,0.14954898032409047,0.0,0.07944036742679006,0.3648977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005156249999999999,198.1856789155499,2873,0.0,1.0260714285714285,0.0,1.25e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,183,0.915,454542296.5638271,142044.46767619596,183.0,187392.0,0.4116008863827838,0.15070736271158547,0.14989077027898423,0.3687500000000001,0.13101135926879082,0.0,0.0695629429079244,0.3298977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0048828125,132.46270124523676,2998,0.0,1.0239071038251366,0.0,1.1953551912568306e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,183,0.915,454542296.5638271,142044.46767619596,183.0,187392.0,0.4351757451115397,0.17224225189512998,0.1714267767702451,0.40625000000000006,0.14671923271893472,0.0,0.07827757074683758,0.36614772163690784,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0048828125,132.46270124523676,2998,0.0,1.0239071038251366,0.0,1.1953551912568306e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,183,0.915,454542296.5638271,142044.46767619596,183.0,187392.0,0.44448863410293477,0.180326851424496,0.1795329080148339,0.3975,0.1475814566174063,0.0,0.08657311530148569,0.3711477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0048828125,132.46270124523676,2998,0.0,1.0239071038251366,0.0,1.1953551912568306e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,183,0.915,454542296.5638271,142044.46767619596,183.0,187392.0,0.42652598123829666,0.1643118310703936,0.16349471198842225,0.3875,0.14139810086894822,0.0,0.07484697378884,0.35239772163690775,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0048828125,132.46270124523676,2998,0.0,1.0239071038251366,0.0,1.1953551912568306e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,192,0.96,476896835.7390973,149030.2611684679,192.0,196608.0,0.40940913582044913,0.1491023705006056,0.14828820161397294,0.35125,0.12999229915563226,0.0,0.06881617114048602,0.3248977216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005173611111111111,150.43757694810336,3147,0.0,1.0244140625,0.0,1.3020833333333334e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,192,0.96,476896835.7390973,149030.2611684679,192.0,196608.0,0.42311428851338584,0.16007924827582865,0.15925698523171306,0.38500000000000006,0.1318077705511822,0.0,0.07232933638084964,0.3511477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005173611111111111,150.43757694810336,3147,0.0,1.0244140625,0.0,1.3020833333333334e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,192,0.96,476896835.7390973,149030.2611684679,192.0,196608.0,0.43805811536642647,0.17331639346778993,0.17251584792387697,0.38375000000000004,0.14924727819231787,0.0,0.084570014331702,0.36364772163690784,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005173611111111111,150.43757694810336,3147,0.0,1.0244140625,0.0,1.3020833333333334e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,192,0.96,476896835.7390973,149030.2611684679,192.0,196608.0,0.41388555426767565,0.15140975303418647,0.15058035695763206,0.36875,0.12538305142389738,0.0,0.0677384813439039,0.3336477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005173611111111111,150.43757694810336,3147,0.0,1.0244140625,0.0,1.3020833333333334e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,200,1.0,496767537.22822636,155239.85538382074,200.0,204800.0,0.3992673788128454,0.1395713911080061,0.1387511456460977,0.34500000000000003,0.13077773892169464,0.0,0.06501533491858928,0.30989772163690776,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0062109375,134.73284907341875,3306,0.0,1.033125,0.0,1.25e-05,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,200,1.0,496767537.22822636,155239.85538382074,200.0,204800.0,0.4109714457374413,0.1478188030993548,0.14697686192902715,0.37124999999999997,0.13012202842134746,0.0,0.06776445513338145,0.3436477216369078,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0062109375,134.73284907341875,3306,0.0,1.033125,0.0,1.25e-05,0.0
