method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,jump_count_mean,jump_count_applied_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,6259,31.295,20028800.0,6259.0,6259.0,0.0,0.2932360064944025,0.03375864038321397,0.03260700309275166,0.20500000000000002,0.19018726001321506,0.0,0.009257703222376998,0.11717296292811416,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005137711864406783,100427,1.0028259306598497,0.0,0.000620256830164563,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,6259,31.295,20028800.0,6259.0,6259.0,0.0,0.26254150142778365,0.021889450416986866,0.020765591067122724,0.14875,0.15214032066118643,0.0,0.009833721831051308,0.12467296292811417,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005137711864406783,100427,1.0028259306598497,0.0,0.000620256830164563,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,6259,31.295,20028800.0,6259.0,6259.0,0.0,0.28408937858749145,0.0317446786991149,0.03059971782208737,0.2,0.18082361822259396,0.0,0.009859271913083278,0.1234229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005137711864406783,100427,1.0028259306598497,0.0,0.000620256830164563,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,6259,31.295,20028800.0,6259.0,6259.0,0.0,0.22564062829585316,0.018170781971980077,0.017059604958933106,0.15125,0.15245019395479642,0.0,0.003691065060439671,0.08217296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005137711864406783,100427,1.0028259306598497,0.0,0.000620256830164563,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,6319,31.595000000000002,20220800.0,6319.0,6319.0,0.0,0.27830717761052004,0.02890235519223583,0.02776567328767876,0.19874999999999998,0.1847937013709765,0.0,0.009257703222376998,0.11717296292811416,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005078124999999999,101402,1.0029474600411457,0.0,0.0006200051432188637,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,6319,31.595000000000002,20220800.0,6319.0,6319.0,0.0,0.2596494287639004,0.02226455548230255,0.021136487570694862,0.16250000000000003,0.1673005284431177,0.0,0.0075640951379085004,0.10717296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005078124999999999,101402,1.0029474600411457,0.0,0.0006200051432188637,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,6319,31.595000000000002,20220800.0,6319.0,6319.0,0.0,0.28062702137306644,0.028428184720669103,0.027291320725436052,0.20375000000000004,0.1740878260102955,0.0,0.008010960499472104,0.10967296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005078124999999999,101402,1.0029474600411457,0.0,0.0006200051432188637,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,6319,31.595000000000002,20220800.0,6319.0,6319.0,0.0,0.23901563653000862,0.020791562362439953,0.019672437694074008,0.14375000000000002,0.16435540260118942,0.0,0.006692583269067749,0.11092296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005078124999999999,101402,1.0029474600411457,0.0,0.0006200051432188637,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,6378,31.89,20409600.0,6378.0,6378.0,0.0,0.2730115339400938,0.02792641400482121,0.026790655220008563,0.17875000000000002,0.17191073869967688,0.0,0.010628889987084979,0.1284229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005031779661016949,102352,1.0029789902790844,0.0,0.0006205903104421448,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,6378,31.89,20409600.0,6378.0,6378.0,0.0,0.2785809442742071,0.027923525093866086,0.026786600233860258,0.18125000000000002,0.16745657975516104,0.0,0.008665215382602398,0.11342296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005031779661016949,102352,1.0029789902790844,0.0,0.0006205903104421448,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,6378,31.89,20409600.0,6378.0,6378.0,0.0,0.2580935037597839,0.022584411167350438,0.02145748332059072,0.17500000000000002,0.16768451572840049,0.0,0.006516623042295184,0.0996729629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005031779661016949,102352,1.0029789902790844,0.0,0.0006205903104421448,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,6378,31.89,20409600.0,6378.0,6378.0,0.0,0.2381954709113258,0.018694206459594076,0.017576862126940762,0.14875,0.1592140653346512,0.0,0.006104265824889498,0.1059229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005031779661016949,102352,1.0029789902790844,0.0,0.0006205903104421448,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,6438,32.19,20601600.0,6438.0,6438.0,0.0,0.2799556150692482,0.03038776784778019,0.02925134687711939,0.18375,0.17099034491544807,0.0,0.010751413520553237,0.1309229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005010416666666667,103314,1.00297064305685,0.0,0.0006217478254116185,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,6438,32.19,20601600.0,6438.0,6438.0,0.0,0.2635616208088905,0.023992800632806954,0.022864485378592092,0.18000000000000002,0.17375940157928327,0.0,0.006565969207452418,0.09852524129120635,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005010416666666667,103314,1.00297064305685,0.0,0.0006217478254116185,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,6438,32.19,20601600.0,6438.0,6438.0,0.0,0.27347873697174085,0.027072190422242626,0.025932377892251668,0.18625,0.16785341124725006,0.0,0.007857174813891154,0.11342296292811421,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005010416666666667,103314,1.00297064305685,0.0,0.0006217478254116185,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,6438,32.19,20601600.0,6438.0,6438.0,0.0,0.2340645913562358,0.020397159219462946,0.019278638123546576,0.13375,0.1585714128196013,0.0,0.00762245865858226,0.11842296292811419,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005010416666666667,103314,1.00297064305685,0.0,0.0006217478254116185,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,6497,32.485,20790400.0,6497.0,6497.0,0.0,0.27992352346570915,0.02813819159558406,0.02699869598964455,0.17750000000000002,0.18026023412701309,0.0,0.009833112835218635,0.12717296292811417,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005052966101694915,104268,1.0030398645528706,0.0,0.0006217292596583039,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,6497,32.485,20790400.0,6497.0,6497.0,0.0,0.26925517423574946,0.024430168330454638,0.023308201475185086,0.17124999999999999,0.16013492523428008,0.0,0.01046099010347461,0.12477524129120635,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005052966101694915,104268,1.0030398645528706,0.0,0.0006217292596583039,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,6497,32.485,20790400.0,6497.0,6497.0,0.0,0.257895141989121,0.021387244620863388,0.02026394003356291,0.16875,0.15780118714454183,0.0,0.0062298864843839535,0.10217296292811417,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005052966101694915,104268,1.0030398645528706,0.0,0.0006217292596583039,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,6497,32.485,20790400.0,6497.0,6497.0,0.0,0.2329528427928919,0.019103957723873632,0.017988601292567852,0.155,0.1602015638694967,0.0,0.007267010882741915,0.11467296292811416,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005052966101694915,104268,1.0030398645528706,0.0,0.0006217292596583039,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,6556,32.78,20979200.0,6556.0,6556.0,0.0,0.28019250209096225,0.027810462079476017,0.026672912887886868,0.19,0.17582426670270124,0.0,0.009759616422459351,0.1246729629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004682203389830509,105152,1.0024405125076266,0.0,0.0006224736882245272,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,6556,32.78,20979200.0,6556.0,6556.0,0.0,0.2670883348314437,0.025194819873387342,0.024071215087518194,0.1725,0.16193547604526426,0.0,0.011552272654297157,0.1321729629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004682203389830509,105152,1.0024405125076266,0.0,0.0006224736882245272,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,6556,32.78,20979200.0,6556.0,6556.0,0.0,0.2560153418962856,0.021742580413503965,0.020618447317698796,0.16375,0.1694967989804722,0.0,0.0069034694098628335,0.10717296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004682203389830509,105152,1.0024405125076266,0.0,0.0006224736882245272,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,6556,32.78,20979200.0,6556.0,6556.0,0.0,0.23013830195325374,0.018547597283302464,0.017434378538558448,0.15125,0.16026503135863812,0.0,0.0071869270198679745,0.11467296292811419,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004682203389830509,105152,1.0024405125076266,0.0,0.0006224736882245272,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,6616,33.08,21171200.0,6616.0,6616.0,0.0,0.2682484298312403,0.02599581351800473,0.024861110327766278,0.17375000000000002,0.16908216447299584,0.0,0.010067225059203839,0.12967296292811417,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005041666666666666,106120,1.002493954050786,0.0,0.0006225910671100363,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,6616,33.08,21171200.0,6616.0,6616.0,0.0,0.2862617473099604,0.028727537382735147,0.027596212433470324,0.18375000000000002,0.16904879874542222,0.0,0.013291041153294776,0.14092296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005041666666666666,106120,1.002493954050786,0.0,0.0006225910671100363,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,6616,33.08,21171200.0,6616.0,6616.0,0.0,0.252290565732184,0.02050720176231513,0.019387199191151727,0.16249999999999998,0.1614208173138817,0.0,0.007680521308142379,0.11092296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005041666666666666,106120,1.002493954050786,0.0,0.0006225910671100363,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,6616,33.08,21171200.0,6616.0,6616.0,0.0,0.2500208440152404,0.024408609419186766,0.02327885398912799,0.16,0.18048749969533306,0.0,0.009618738391765885,0.13217296292811417,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005041666666666666,106120,1.002493954050786,0.0,0.0006225910671100363,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,6675,33.375,21360000.0,6675.0,6675.0,0.0,0.2793364001361117,0.027908528216098016,0.02677370274181956,0.18625000000000003,0.18084424644781283,0.0,0.01079673492434544,0.1284229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005286016949152542,107118,1.0029775280898876,0.0,0.0006224719101123596,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,6675,33.375,21360000.0,6675.0,6675.0,0.0,0.29206507391887593,0.03337790442292898,0.03223063423749428,0.20375000000000001,0.18570183565810883,0.0,0.010579365433585293,0.12717296292811417,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005286016949152542,107118,1.0029775280898876,0.0,0.0006224719101123596,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,6675,33.375,21360000.0,6675.0,6675.0,0.0,0.24226320951362257,0.021612563280701935,0.020491714243093595,0.16000000000000003,0.15958674748580526,0.0,0.0075275135700931806,0.11467296292811416,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005286016949152542,107118,1.0029775280898876,0.0,0.0006224719101123596,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,6675,33.375,21360000.0,6675.0,6675.0,0.0,0.2562231447831647,0.02693835273069556,0.02580624424109712,0.17,0.17797438337871918,0.0,0.009638661242613759,0.1309229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005286016949152542,107118,1.0029775280898876,0.0,0.0006224719101123596,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,6734,33.67,21548800.0,6734.0,6734.0,0.0,0.28910120150283447,0.030758697174809724,0.029616829428860902,0.1825,0.1746708312387697,0.0,0.010883883603827426,0.1284229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050317796610169505,108068,1.003007128007128,0.0,0.0006211018711018711,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,6734,33.67,21548800.0,6734.0,6734.0,0.0,0.28934852347001533,0.0307218824059442,0.02958168712001752,0.19875,0.18256520412400634,0.0,0.010039474463917133,0.12227524129120634,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050317796610169505,108068,1.003007128007128,0.0,0.0006211018711018711,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,6734,33.67,21548800.0,6734.0,6734.0,0.0,0.2599835035749414,0.023219647840393876,0.02209134451209116,0.1775,0.17046866284308426,0.0,0.0077385325572834444,0.11342296292811421,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050317796610169505,108068,1.003007128007128,0.0,0.0006211018711018711,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,6734,33.67,21548800.0,6734.0,6734.0,0.0,0.25938892104288663,0.02713927554782014,0.026004209350846352,0.17625000000000002,0.17914960520848922,0.0,0.009438280525471573,0.12967296292811417,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050317796610169505,108068,1.003007128007128,0.0,0.0006211018711018711,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,6794,33.97,21740800.0,6794.0,6794.0,0.0,0.28552641303298515,0.02794194607817113,0.026801939448581225,0.18250000000000002,0.1736225347961039,0.0,0.009733108189564497,0.12217296292811416,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004833333333333333,108996,1.0026861937003237,0.0,0.0006211822931998822,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,6794,33.97,21740800.0,6794.0,6794.0,0.0,0.2815234481759329,0.0313328582892457,0.030190737400443868,0.19375,0.18197794318395244,0.0,0.011047879671896566,0.1321729629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004833333333333333,108996,1.0026861937003237,0.0,0.0006211822931998822,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,6794,33.97,21740800.0,6794.0,6794.0,0.0,0.24585133229907355,0.020879842902307266,0.019761782998872768,0.1675,0.1654100852518069,0.0,0.009043127423502908,0.1234229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004833333333333333,108996,1.0026861937003237,0.0,0.0006211822931998822,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,6794,33.97,21740800.0,6794.0,6794.0,0.0,0.26765640001074253,0.027255429906360762,0.026118921364150616,0.18125000000000002,0.17846277238996922,0.0,0.008033763274523369,0.11967296292811416,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004833333333333333,108996,1.0026861937003237,0.0,0.0006211822931998822,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,6853,34.265,21929600.0,6853.0,6853.0,0.0,0.275199979552184,0.02831258618847521,0.02717432678184295,0.19125000000000003,0.18477334446619897,0.0,0.008051345779324735,0.11342296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005074152542372885,109954,1.0027907485772654,0.0,0.0006214887640449439,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,6853,34.265,21929600.0,6853.0,6853.0,0.0,0.2892084873936871,0.03172334387491427,0.030578636629027378,0.2,0.18402895231564365,0.0,0.01134197185157174,0.1346729629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005074152542372885,109954,1.0027907485772654,0.0,0.0006214887640449439,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,6853,34.265,21929600.0,6853.0,6853.0,0.0,0.24673735539747457,0.021908378251880634,0.020785871879718476,0.15625,0.1563143906340535,0.0,0.007848708122388345,0.11717296292811419,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005074152542372885,109954,1.0027907485772654,0.0,0.0006214887640449439,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,6853,34.265,21929600.0,6853.0,6853.0,0.0,0.2620069719113438,0.024971785200630037,0.02384118280168268,0.17,0.1711450061538976,0.0,0.006394750573664999,0.10217296292811417,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005074152542372885,109954,1.0027907485772654,0.0,0.0006214887640449439,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,6912,34.56,22118400.0,6912.0,6912.0,0.0,0.2822508832298859,0.03137953830921569,0.03023436974974747,0.1925,0.17626673593174946,0.0,0.009756560171311466,0.1259229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004751059322033898,110851,1.0023419415509258,0.0,0.0006202076099537037,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,6912,34.56,22118400.0,6912.0,6912.0,0.0,0.28112616384650346,0.02998792706391018,0.028845333001136453,0.18750000000000003,0.18111701978538897,0.0,0.012531387981520196,0.14342296292811416,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004751059322033898,110851,1.0023419415509258,0.0,0.0006202076099537037,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,6912,34.56,22118400.0,6912.0,6912.0,0.0,0.2529867009005727,0.022318747544062933,0.021194958082483284,0.14125000000000001,0.15903997270793968,0.0,0.008786145152724682,0.12467296292811417,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004751059322033898,110851,1.0023419415509258,0.0,0.0006202076099537037,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,6912,34.56,22118400.0,6912.0,6912.0,0.0,0.26216274402599576,0.02593501207075577,0.024804168566831652,0.17625,0.16384238265296303,0.0,0.009297180302135232,0.1271729629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004751059322033898,110851,1.0023419415509258,0.0,0.0006202076099537037,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,6972,34.86,22310400.0,6972.0,6972.0,0.0,0.2752324883112763,0.02612056961622433,0.024986844018971888,0.18125,0.18056577886779446,0.0,0.007272076830775149,0.10727524129120633,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004885416666666667,111789,1.002124569707401,0.0,0.0006199350975329891,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,6972,34.86,22310400.0,6972.0,6972.0,0.0,0.2779267305062979,0.030760188149506762,0.029618215541970416,0.1825,0.17470348709003714,0.0,0.013274948427179287,0.15092296292811416,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004885416666666667,111789,1.002124569707401,0.0,0.0006199350975329891,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,6972,34.86,22310400.0,6972.0,6972.0,0.0,0.2689440920787825,0.025138564795759488,0.0240078737073941,0.165,0.1649641982278658,0.0,0.009335964593373079,0.1259229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004885416666666667,111789,1.002124569707401,0.0,0.0006199350975329891,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,6972,34.86,22310400.0,6972.0,6972.0,0.0,0.25333070796273516,0.02536255114913777,0.024235120137381827,0.16125,0.16719366671062585,0.0,0.010734887906684275,0.13842296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004885416666666667,111789,1.002124569707401,0.0,0.0006199350975329891,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,7031,35.155,22499200.0,7031.0,7031.0,0.0,0.2666786356594945,0.024111505977617353,0.022987923515749187,0.19125000000000003,0.17475527457345053,0.0,0.008297675778121474,0.11602524129120637,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005222457627118645,112775,1.002480088180913,0.0,0.0006210443037974684,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,7031,35.155,22499200.0,7031.0,7031.0,0.0,0.27431023294171974,0.02859350470038824,0.02745423331101482,0.17375000000000002,0.1722710230462685,0.0,0.011818873728589967,0.14342296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005222457627118645,112775,1.002480088180913,0.0,0.0006210443037974684,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,7031,35.155,22499200.0,7031.0,7031.0,0.0,0.27080350947597476,0.026426310398603325,0.025290098613360845,0.18000000000000002,0.18139961418314043,0.0,0.00807530004568114,0.11842296292811419,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005222457627118645,112775,1.002480088180913,0.0,0.0006210443037974684,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,7031,35.155,22499200.0,7031.0,7031.0,0.0,0.25200491897114363,0.024542748537551562,0.02341417310270888,0.165,0.18280470977258523,0.0,0.006951163791809482,0.11217296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005222457627118645,112775,1.002480088180913,0.0,0.0006210443037974684,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,7091,35.455,22691200.0,7091.0,7091.0,0.0,0.26602711932401557,0.025322056302624296,0.024190764140065935,0.16375,0.16929385983797485,0.0,0.011118153037001439,0.13342296292811417,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005093750000000001,113753,1.0026177549005781,0.0,0.000619887886052743,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,7091,35.455,22691200.0,7091.0,7091.0,0.0,0.2591017187325356,0.023728018987771327,0.022600265652374052,0.165,0.16428152912239757,0.0,0.009908742983205397,0.1309229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005093750000000001,113753,1.0026177549005781,0.0,0.000619887886052743,0.0
