epsilon,method,metric,estimator,seed,observed_mixing_time,censored,accepted,acceptance_reason,n_fit,window_start,window_end,window_initial_value,window_final_value,slope_log_chi2,slope_standard_error,lambda_eff,log_R2,residual_RMSE_log,predicted_threshold_time,noise_cutoff,upper_window_cutoff,predicted_to_observed_ratio
0.26,LSC-CP,bin_chi2_M120,seed,7,0.92,False,True,accepted,16,0.28,0.88,0.7606066666666668,0.14532666666666666,-2.661756655878501,0.06251739433678533,1.3308783279392504,0.9923360643260588,0.04313247160850735,0.9158484852921046,0.05016906666666665,0.8,
0.26,LSC-CP,bin_chi2_M40,seed,0,1.24,False,True,accepted,24,0.28,1.2,0.768631111111111,0.06749777777777777,-2.6177461488534326,0.056480726428792136,1.3088730744267163,0.9898622187014047,0.07335249742873048,1.254222268970795,0.01864711111111111,0.8,
0.26,LSC-CP,bin_chi2_M40,seed,1,1.24,False,True,accepted,22,0.28,1.12,0.7057,0.0689622222222222,-2.698899512467912,0.04486592088009852,1.349449756233956,0.994503376375573,0.05091837294207276,1.193278039585399,0.01864711111111111,0.8,
0.26,LSC-CP,bin_chi2_M40,seed,2,1.24,False,True,accepted,24,0.28,1.2,0.7454111111111111,0.07215999999999999,-2.697051612368855,0.05296173049493909,1.3485258061844274,0.9915879904298016,0.06878231647478858,1.2142021188607226,0.01864711111111111,0.8,
0.26,LSC-CP,bin_chi2_M40,seed,3,1.32,False,True,accepted,23,0.28,1.16,0.7552355555555554,0.06427555555555556,-2.7551543004637367,0.03823866006706814,1.3775771502318683,0.9959711644708319,0.04649418534520992,1.1992534632466532,0.01864711111111111,0.8,
0.26,LSC-CP,bin_chi2_M40,seed,4,1.28,False,True,accepted,23,0.28,1.16,0.7305355555555555,0.06855777777777777,-2.6321239595538013,0.039535066184732175,1.3160619797769006,0.9952845967225005,0.04807047871458051,1.229588005388148,0.01864711111111111,0.8,
0.26,LSC-CP,bin_chi2_M40,seed,5,1.2,False,True,accepted,23,0.28,1.16,0.7271577777777778,0.06683555555555554,-2.7214968217310367,0.03777898780401365,1.3607484108655183,0.9959695796650402,0.04593527226198413,1.1967010219056613,0.01864711111111111,0.8,
0.26,LSC-CP,bin_chi2_M40,seed,6,1.2,False,True,accepted,23,0.28,1.16,0.7243866666666667,0.06413333333333332,-2.7192059435561764,0.032737904437258575,1.3596029717780882,0.9969652921672204,0.039805845551333804,1.19606917949101,0.01864711111111111,0.8,
0.26,LSC-CP,bin_chi2_M40,seed,7,1.2,False,True,accepted,23,0.28,1.16,0.7459022222222222,0.06326888888888889,-2.736179049875976,0.052757563425366784,1.368089524937988,0.992253201914105,0.06414764345712971,1.2010837134720194,0.01864711111111111,0.8,
0.26,LSC-CP,bin_chi2_M80,seed,0,1.08,False,True,accepted,18,0.28,0.96,0.7336666666666667,0.11113333333333332,-2.829358106945654,0.04554500171765005,1.414679053472827,0.9958711534423286,0.037806923940444444,0.9843592686192761,0.03929982222222221,0.8,
0.26,LSC-CP,bin_chi2_M80,seed,1,1.04,False,True,accepted,19,0.28,1.0,0.7251644444444445,0.10271111111111109,-2.769298392231807,0.044790049071859156,1.3846491961159035,0.9955726338420152,0.04046006886575199,0.9954260691544736,0.03929982222222221,0.8,
0.26,LSC-CP,bin_chi2_M80,seed,2,1.04,False,True,accepted,19,0.28,1.0,0.7712044444444444,0.10393333333333332,-2.694537754563738,0.03429082802724157,1.347268877281869,0.9972543683845332,0.03097583709318905,1.038120132796882,0.03929982222222221,0.8,
0.26,LSC-CP,bin_chi2_M80,seed,3,1.08,False,True,accepted,18,0.28,0.96,0.7510622222222222,0.11466222222222222,-2.699292855448224,0.054265944742750566,1.349646427724112,0.9935749671889884,0.04504618219501492,1.0269801991907703,0.03929982222222221,0.8,
0.26,LSC-CP,bin_chi2_M80,seed,4,1.04,False,True,accepted,19,0.28,1.0,0.728248888888889,0.115,-2.6814038050050284,0.05500421408928223,1.3407019025025142,0.9928973444210437,0.04968680178020063,1.020460157629628,0.03929982222222221,0.8,
0.26,LSC-CP,bin_chi2_M80,seed,5,1.08,False,True,accepted,20,0.28,1.04,0.7188,0.10340444444444444,-2.677035822633755,0.06871089782155329,1.3385179113168775,0.9882808592434661,0.06723844979113897,1.016789904806275,0.03929982222222221,0.8,
0.26,LSC-CP,bin_chi2_M80,seed,6,1.04,False,True,accepted,19,0.28,1.0,0.7469066666666666,0.1094222222222222,-2.7104580083431715,0.0692863494590186,1.3552290041715858,0.9890134556105535,0.06258824289455259,1.0218561884846706,0.03929982222222221,0.8,
0.26,LSC-CP,bin_chi2_M80,seed,7,1.12,False,True,accepted,18,0.28,0.96,0.7250133333333333,0.11181333333333333,-2.808524865341469,0.03608590099404827,1.4042624326707345,0.9973655321799861,0.02995492068838117,0.9853595586597073,0.03929982222222221,0.8,
0.26,Langevin,KDE_chi2,seed,0,8.658939669700942,False,True,accepted,94,0.9874229447904582,8.051294780599122,0.7972116651708343,0.05296628153044915,-0.3819897010517546,0.0027416296250665426,0.1909948505258773,0.9952831859514498,0.05419699586045328,8.236563976229355,0.015904579538623263,0.8,
0.26,Langevin,KDE_chi2,seed,1,8.582984058563214,False,True,accepted,95,1.0633785559281859,8.203206002874577,0.7513956589236379,0.05453856573512322,-0.383043082458987,0.002449262672373594,0.1915215412294935,0.9962119980256032,0.04919779298468002,8.138064079501628,0.015904579538623263,0.8,
0.26,Langevin,KDE_chi2,seed,2,8.507028447425487,False,True,accepted,94,0.9874229447904582,8.051294780599122,0.7707641514139165,0.05253174512744834,-0.38895533079969896,0.003275224909455397,0.19447766539984948,0.9935189290797773,0.06474519724942762,8.020002794310884,0.015904579538623263,0.8,
0.26,Langevin,KDE_chi2,seed,3,8.43107283628776,False,True,accepted,90,1.0633785559281859,7.823427947185938,0.7753787469117206,0.053233456088583334,-0.38558271410281225,0.0030629049033232517,0.19279135705140613,0.9944778310130158,0.056696961919199436,8.172951962554132,0.015904579538623263,0.8,
0.26,Langevin,KDE_chi2,seed,4,8.203206002874577,False,True,accepted,94,1.0633785559281859,8.12725039173685,0.7645744758388511,0.05711874738728635,-0.37826568102669117,0.003117104208739855,0.18913284051334558,0.9937914263900304,0.06161944062505347,8.273380863045098,0.015904579538623263,0.8,
0.26,Langevin,KDE_chi2,seed,5,8.43107283628776,False,True,accepted,90,0.9874229447904582,7.747472336048211,0.798975633313217,0.06181653795902163,-0.3835274895148542,0.0027706805453346765,0.1917637447574271,0.9954283539943865,0.051287641741232376,8.213260776909372,0.015904579538623263,0.8,
0.26,Langevin,KDE_chi2,seed,6,8.43107283628776,False,True,accepted,91,0.9874229447904582,7.823427947185938,0.7844843419470585,0.06315604235614719,-0.3849707703764267,0.0030086268734707206,0.19248538518821334,0.9945934930116652,0.05663015384640346,8.138624592065332,0.015904579538623263,0.8,
0.26,Langevin,KDE_chi2,seed,7,8.203206002874577,False,True,accepted,91,0.9874229447904582,7.823427947185938,0.7876387011899543,0.05914403628405192,-0.3791535489324424,0.002490335875919025,0.1895767744662212,0.9961751771805382,0.04687457425381026,8.258926761702547,0.015904579538623263,0.8,
0.26,Langevin,bin_chi2_M120,seed,0,6.076448891018204,False,True,accepted,60,1.215289778203641,5.6966708353295665,0.79108,0.14919333333333332,-0.36728156320465993,0.003765111909421379,0.18364078160232997,0.9939417602905894,0.037718294633485354,5.930355415406712,0.05016906666666665,0.8,
0.26,Langevin,bin_chi2_M120,seed,1,6.076448891018204,False,True,accepted,63,1.2912453893413685,6.000493279880477,0.7987599999999999,0.1511533333333333,-0.369413938683803,0.00443366332090407,0.1847069693419015,0.9912897759243575,0.04782805275952787,6.005247543051221,0.05016906666666665,0.8,
0.26,Langevin,bin_chi2_M120,seed,2,6.152404502155933,False,True,accepted,60,1.2912453893413685,5.772626446467294,0.7771733333333333,0.15004666666666666,-0.37594905887843266,0.0040160868034705205,0.18797452943921633,0.9934247668832065,0.04023252136222237,5.850429519808838,0.05016906666666665,0.8,
0.26,Langevin,bin_chi2_M120,seed,3,6.076448891018204,False,True,accepted,61,1.2912453893413685,5.848582057605022,0.7750600000000001,0.14811333333333337,-0.36578337313385423,0.004747985202554283,0.18289168656692711,0.990157013887716,0.048772618426450295,5.969692111620152,0.05016906666666665,0.8,
0.26,Langevin,bin_chi2_M120,seed,4,6.152404502155933,False,True,accepted,58,1.367201000479096,5.6966708353295665,0.7799066666666667,0.15044,-0.3767297238386038,0.003380074983655519,0.1883648619193019,0.9955122615728947,0.03216273862068923,5.926256798611142,0.05016906666666665,0.8,
0.26,Langevin,bin_chi2_M120,seed,5,5.924537668742749,False,True,accepted,61,1.2912453893413685,5.848582057605022,0.7855866666666667,0.14146666666666666,-0.36541018263615227,0.003333543355807615,0.18270509131807613,0.9951137502193874,0.034243080204497456,6.011388516383583,0.05016906666666665,0.8,
0.26,Langevin,bin_chi2_M120,seed,6,6.076448891018204,False,True,accepted,61,1.2912453893413685,5.848582057605022,0.7906066666666667,0.14498666666666665,-0.369796553413023,0.004592182679062773,0.1848982767065115,0.9909836431493684,0.04717217177298527,5.97262531204284,0.05016906666666665,0.8,
0.26,Langevin,bin_chi2_M120,seed,7,6.304315724431388,False,True,accepted,61,1.2912453893413685,5.848582057605022,0.7989133333333334,0.14700000000000002,-0.37245806913756235,0.0035553655145116277,0.18622903456878118,0.9946526673778798,0.03652169882765199,5.967234964186822,0.05016906666666665,0.8,
0.26,Langevin,bin_chi2_M40,seed,0,8.051294780599122,False,True,accepted,84,1.2912453893413685,7.595561113772756,0.7946044444444444,0.08182444444444444,-0.3840100774214588,0.0031010166560563874,0.1920050387107294,0.9946811140359162,0.051716458075312055,8.01893308910377,0.01864711111111111,0.8,
0.26,Langevin,bin_chi2_M40,seed,1,8.279161614012304,False,True,accepted,85,1.2912453893413685,7.671516724910483,0.7648088888888889,0.07597333333333334,-0.376373073784591,0.0034225324713828857,0.1881865368922955,0.9931834343422995,0.05810917791883795,8.053900848072322,0.01864711111111111,0.8,
0.26,Langevin,bin_chi2_M40,seed,2,8.355117225150032,False,True,accepted,89,1.215289778203641,7.899383558323666,0.7938933333333333,0.07127555555555555,-0.38266800806548157,0.0031077093828578905,0.19133400403274078,0.9942947995581398,0.056562924449248,7.964232712227407,0.01864711111111111,0.8,
0.26,Langevin,bin_chi2_M40,seed,3,7.823427947185938,False,True,accepted,86,1.2912453893413685,7.747472336048211,0.788051111111111,0.06812888888888888,-0.38380226127600137,0.0032981020294758304,0.19190113063800068,0.9938353723306941,0.05699569560188207,8.000998424111978,0.01864711111111111,0.8,
0.26,Langevin,bin_chi2_M40,seed,4,8.203206002874577,False,True,accepted,82,1.215289778203641,7.367694280359573,0.7700777777777776,0.07844222222222222,-0.378929474146197,0.003365022555078131,0.1894647370730985,0.9937307168346537,0.05411077673506723,7.950440068045712,0.01864711111111111,0.8,
0.26,Langevin,bin_chi2_M40,seed,5,8.43107283628776,False,True,accepted,85,1.215289778203641,7.595561113772756,0.795811111111111,0.07425333333333332,-0.38336723221759084,0.003439581979413043,0.19168361610879542,0.9933630667119812,0.05839865154804,7.958216874269187,0.01864711111111111,0.8,
0.26,Langevin,bin_chi2_M40,seed,6,8.279161614012304,False,True,accepted,84,1.2912453893413685,7.595561113772756,0.7870866666666666,0.07106888888888889,-0.38320706377662955,0.0030969204721639997,0.19160353188831478,0.99467294413403,0.051648144955443544,8.00822439696716,0.01864711111111111,0.8,
0.26,Langevin,bin_chi2_M40,seed,7,8.507028447425487,False,True,accepted,88,1.215289778203641,7.823427947185938,0.7974244444444445,0.06369333333333334,-0.38301719816373886,0.0029748689920767986,0.19150859908186943,0.9948388045227501,0.05322809699167081,7.969666709169143,0.01864711111111111,0.8,
0.26,Langevin,bin_chi2_M80,seed,0,7.063871835808663,False,True,accepted,70,1.2912453893413685,6.53218255784457,0.7987466666666666,0.12326666666666666,-0.3709887510950389,0.0046969819945029585,0.18549437554751946,0.989217560305037,0.05944239657595803,6.892152803311365,0.03929982222222221,0.8,
0.26,Langevin,bin_chi2_M80,seed,1,6.83600500239548,False,True,accepted,73,1.2912453893413685,6.760049391257753,0.7578355555555555,0.10381333333333331,-0.3670377111956659,0.003855117682512031,0.18351885559783296,0.9922281608889447,0.05198980180545588,6.809196731025789,0.03929982222222221,0.8,
0.26,Langevin,bin_chi2_M80,seed,2,7.063871835808663,False,True,accepted,72,1.2912453893413685,6.684093780120025,0.7993511111111111,0.10719999999999999,-0.373564830130861,0.002950545540225172,0.1867824150654305,0.9956521120887695,0.038968275409681945,6.855554269039629,0.03929982222222221,0.8,
0.26,Langevin,bin_chi2_M80,seed,3,6.760049391257753,False,True,accepted,72,1.2912453893413685,6.684093780120025,0.7775733333333332,0.10415555555555554,-0.3789892795995279,0.003506963691704371,0.18949463979976394,0.9940418504802043,0.04631696922720996,6.703028475091331,0.03929982222222221,0.8,
0.26,Langevin,bin_chi2_M80,seed,4,7.063871835808663,False,True,accepted,73,1.2912453893413685,6.760049391257753,0.7767155555555556,0.10624444444444443,-0.37538981421262313,0.0034374949508158385,0.18769490710631156,0.9940816644942954,0.04635777579783727,6.751979643117956,0.03929982222222221,0.8,
0.26,Langevin,bin_chi2_M80,seed,5,6.911960613533208,False,True,accepted,69,1.2912453893413685,6.456226946706843,0.7643688888888889,0.10829333333333331,-0.3809723522095122,0.003310755827374496,0.1904861761047561,0.9949655707593099,0.04099560209888259,6.629901367165564,0.03929982222222221,0.8,
0.26,Langevin,bin_chi2_M80,seed,6,7.1398274469463905,False,True,accepted,68,1.2912453893413685,6.380271335569115,0.7660844444444445,0.1437733333333333,-0.3727271598730369,0.004785564554696762,0.18636357993651845,0.9892371170665518,0.05796106181165124,6.754013970946993,0.03929982222222221,0.8,
0.26,Langevin,bin_chi2_M80,seed,7,6.911960613533208,False,True,accepted,72,1.2912453893413685,6.684093780120025,0.7819022222222222,0.11530666666666664,-0.3693891546597621,0.004247754743685877,0.18469457732988104,0.990828358839173,0.05610070221525945,6.858705844731386,0.03929982222222221,0.8,
0.3,LSC-CP,KDE_chi2,seed,0,1.16,False,True,accepted,23,0.24,1.12,0.7546933795572623,0.05225378380093733,-2.866872602763942,0.04726055518833284,1.433436301381971,0.9943254854320501,0.057463860098389295,1.1867768253543458,0.013275529193525412,0.8,
0.3,LSC-CP,KDE_chi2,seed,1,1.16,False,True,accepted,23,0.24,1.12,0.7152290738525684,0.06217461832328311,-2.814730849824448,0.05339164468408926,1.407365424912224,0.9925006615886067,0.06491861951945142,1.1852342021016704,0.013275529193525412,0.8,
0.3,LSC-CP,KDE_chi2,seed,2,1.16,False,True,accepted,23,0.24,1.12,0.7393974440805581,0.050700374172872445,-2.871140436734138,0.048871892192035166,1.435570218367069,0.9939522441528617,0.0594230762731279,1.1782378339474768,0.013275529193525412,0.8,
0.3,LSC-CP,KDE_chi2,seed,3,1.2,False,True,accepted,24,0.24,1.16,0.7055837040319018,0.05703616607565458,-2.8707966846677495,0.05674748665411576,1.4353983423338748,0.9914769761225509,0.0736989435525566,1.1620445383477946,0.013275529193525412,0.8,
0.3,LSC-CP,KDE_chi2,seed,4,1.16,False,True,accepted,23,0.24,1.12,0.6908891202995459,0.06294736563245654,-2.873407330062659,0.04399283761180761,1.4367036650313294,0.995101577177413,0.053490659510495024,1.1538823846263682,0.013275529193525412,0.8,
0.3,LSC-CP,KDE_chi2,seed,5,1.2,False,True,accepted,25,0.2,1.16,0.7968055434915682,0.051430940270844216,-2.8741444430041363,0.031947121377670765,1.4370722215020681,0.9971663791051275,0.04419338960389937,1.1632736673169666,0.013275529193525412,0.8,
0.3,LSC-CP,KDE_chi2,seed,6,1.24,False,True,accepted,23,0.24,1.12,0.712577958371039,0.06555832387130947,-2.7999928801251293,0.05244533139391397,1.3999964400625646,0.9926864003885506,0.06376800217483539,1.188883239970279,0.013275529193525412,0.8,
0.3,LSC-CP,KDE_chi2,seed,7,1.16,False,True,accepted,23,0.24,1.12,0.6962760032595441,0.0574007485938947,-2.8459662004428403,0.04782148876036482,1.4229831002214202,0.9941056145790648,0.05814589627378516,1.1654231945186624,0.013275529193525412,0.8,
0.3,LSC-CP,bin_chi2_M120,seed,0,0.92,False,True,accepted,16,0.28,0.88,0.7261333333333333,0.14314666666666667,-2.718801428101988,0.05865997646491935,1.359400714050994,0.9935250614326121,0.040471132814633305,0.8854473905552133,0.050935866666666656,0.8,
0.3,LSC-CP,bin_chi2_M120,seed,1,0.88,False,True,accepted,15,0.28,0.84,0.7209666666666668,0.14985333333333334,-2.828303962405362,0.048086255421126115,1.414151981202681,0.9962562729685196,0.02996304955721268,0.8594817329775187,0.050935866666666656,0.8,
0.3,LSC-CP,bin_chi2_M120,seed,2,0.88,False,True,accepted,15,0.28,0.84,0.7602466666666667,0.15051333333333333,-2.864110139616278,0.05790518024377221,1.432055069808139,0.9947143652601522,0.03608132448802036,0.870759585678018,0.050935866666666656,0.8,
0.3,LSC-CP,bin_chi2_M120,seed,3,0.88,False,True,accepted,15,0.28,0.84,0.7063666666666668,0.15936,-2.778839614758632,0.06036670907913115,1.389419807379316,0.9939024530462525,0.03761512889500616,0.8624344914881629,0.050935866666666656,0.8,
0.3,LSC-CP,bin_chi2_M120,seed,4,0.88,False,True,accepted,16,0.24,0.84,0.7984333333333336,0.15296,-2.8158601411922777,0.07208042543628713,1.4079300705961388,0.9909097742287983,0.049730270057503675,0.8582867629733439,0.050935866666666656,0.8,
0.3,LSC-CP,bin_chi2_M120,seed,5,0.92,False,True,accepted,16,0.28,0.88,0.7148933333333334,0.15086,-2.665087977682729,0.06315980361208198,1.3325439888413646,0.9921983764726019,0.04357568745462061,0.8917962853234417,0.050935866666666656,0.8,
0.3,LSC-CP,bin_chi2_M120,seed,6,0.92,False,True,accepted,16,0.28,0.88,0.7311000000000001,0.14056666666666667,-2.736146798803357,0.07812704625879965,1.3680733994016785,0.9887144446083803,0.05390200024109792,0.8841005648574334,0.050935866666666656,0.8,
0.3,LSC-CP,bin_chi2_M120,seed,7,0.88,False,True,accepted,15,0.28,0.84,0.7311666666666667,0.15334666666666666,-2.776271278472621,0.04903390799813729,1.3881356392363104,0.9959611755491183,0.030553541806595266,0.875402553830496,0.050935866666666656,0.8,
0.3,LSC-CP,bin_chi2_M40,seed,0,1.16,False,True,accepted,22,0.28,1.12,0.7125866666666666,0.0602511111111111,-2.897292690381467,0.04976931678738487,1.4486463451907334,0.9941330400983195,0.05648324125620088,1.1340928530160221,0.020107466666666664,0.8,
0.3,LSC-CP,bin_chi2_M40,seed,1,1.2,False,True,accepted,23,0.28,1.16,0.6900644444444444,0.06123777777777778,-2.7862608332374363,0.034583789092278515,1.3931304166187182,0.9967750864484407,0.04205024697977947,1.1566015010574358,0.020107466666666664,0.8,
0.3,LSC-CP,bin_chi2_M40,seed,2,1.2,False,True,accepted,23,0.28,1.16,0.7011733333333332,0.06795777777777778,-2.7318425303397817,0.0499078049386761,1.3659212651698909,0.9930399616220301,0.06068263712487618,1.1799093222815853,0.020107466666666664,0.8,
0.3,LSC-CP,bin_chi2_M40,seed,3,1.16,False,True,accepted,22,0.28,1.12,0.7355155555555556,0.0722711111111111,-2.857815684422106,0.05677735355682827,1.428907842211053,0.9921675635257069,0.06443666832999048,1.1569729765606618,0.020107466666666664,0.8,
0.3,LSC-CP,bin_chi2_M40,seed,4,1.16,False,True,accepted,22,0.28,1.12,0.7141466666666667,0.07064888888888889,-2.8383528336756414,0.057040245321409555,1.4191764168378207,0.9919875336838477,0.06473502442409859,1.1525989824579987,0.020107466666666664,0.8,
0.3,LSC-CP,bin_chi2_M40,seed,5,1.12,False,True,accepted,21,0.28,1.08,0.7319355555555556,0.07339555555555555,-2.860060065031601,0.05118948500223068,1.4300300325158004,0.9939503603132779,0.054044719524081165,1.1545788032872641,0.020107466666666664,0.8,
0.3,LSC-CP,bin_chi2_M40,seed,6,1.16,False,True,accepted,22,0.28,1.12,0.6899688888888889,0.06741555555555556,-2.880079079479028,0.057614742890423114,1.440039539739514,0.9920598936475331,0.0653870222188507,1.1279982244889055,0.020107466666666664,0.8,
0.3,LSC-CP,bin_chi2_M40,seed,7,1.2,False,True,accepted,24,0.24,1.16,0.7926199999999999,0.06773777777777779,-2.7521829454521822,0.05659252569013293,1.3760914727260911,0.9907835215821431,0.07349769306534067,1.1778007940532649,0.020107466666666664,0.8,
0.3,LSC-CP,bin_chi2_M80,seed,0,1.0,False,True,accepted,18,0.28,0.96,0.7370355555555557,0.10836444444444444,-2.7996692111592405,0.04833363070292892,1.3998346055796203,0.9952538740847471,0.040121765964123625,0.993464983901014,0.03796782222222222,0.8,
0.3,LSC-CP,bin_chi2_M80,seed,1,1.0,False,True,accepted,18,0.28,0.96,0.71576,0.10632,-2.7865492183834424,0.06500231848794387,1.3932746091917212,0.9913686363256922,0.05395845028750696,0.9863125661900363,0.03796782222222222,0.8,
0.3,LSC-CP,bin_chi2_M80,seed,2,1.04,False,True,accepted,17,0.28,0.92,0.7234488888888888,0.11788888888888888,-2.8242154064496967,0.055147469474651295,1.4121077032248484,0.9943131732893448,0.04185398657628178,0.9806759147422254,0.03796782222222222,0.8,
0.3,LSC-CP,bin_chi2_M80,seed,3,0.96,False,True,accepted,18,0.24,0.92,0.793031111111111,0.10968444444444443,-2.810454249634428,0.062102363090534074,1.405227124817214,0.9922481830788974,0.051551196165084454,0.9767820583867971,0.03796782222222222,0.8,
0.3,LSC-CP,bin_chi2_M80,seed,4,1.0,False,True,accepted,18,0.28,0.96,0.6955422222222223,0.10944888888888889,-2.7652268665758153,0.0524553359855205,1.3826134332879076,0.9942754086306466,0.043543195149479866,0.9813968924939379,0.03796782222222222,0.8,
0.3,LSC-CP,bin_chi2_M80,seed,5,1.0,False,True,accepted,18,0.28,0.96,0.7198266666666666,0.10872888888888887,-2.7642267274775043,0.049668819072169364,1.3821133637387522,0.9948607160935914,0.041230106357543296,0.9940659760929934,0.03796782222222222,0.8,
0.3,LSC-CP,bin_chi2_M80,seed,6,1.04,False,True,accepted,19,0.28,1.0,0.7350311111111111,0.10660444444444443,-2.769303912917633,0.05198409523558857,1.3846519564588164,0.9940453688046116,0.046958646323010604,1.0003047058384005,0.03796782222222222,0.8,
0.3,LSC-CP,bin_chi2_M80,seed,7,1.04,False,True,accepted,19,0.28,1.0,0.7324666666666666,0.10299999999999998,-2.7796739382606352,0.0660438607522374,1.3898369691303176,0.9904944302102189,0.05965921470433307,0.9963601529669307,0.03796782222222222,0.8,
0.3,Langevin,KDE_chi2,seed,0,6.80604202734235,False,True,accepted,95,0.8192457995875051,6.743023119681773,0.7828666603018415,0.056057567371337325,-0.46015171988371706,0.0037710467932057833,0.23007585994185853,0.9937927318314798,0.06284680254939912,6.797576997392765,0.013275529193525412,0.8,
0.3,Langevin,KDE_chi2,seed,1,6.869060935002927,False,True,accepted,95,0.8822647072480824,6.80604202734235,0.7719766449608718,0.05199554386678795,-0.46528848047479826,0.003369712189821875,0.23264424023739913,0.9951458777041721,0.05615831578212991,6.7644891902285815,0.013275529193525412,0.8,
0.3,Langevin,KDE_chi2,seed,2,6.80604202734235,False,True,accepted,93,0.9452836149086598,6.743023119681773,0.7581649779037323,0.05056968268721602,-0.46579403799791763,0.003409365889678455,0.23289701899895882,0.9951483596813298,0.05502149625641558,6.782365637615441,0.013275529193525412,0.8,
0.3,Langevin,KDE_chi2,seed,3,6.995098750324082,False,True,accepted,93,0.8822647072480824,6.6800042120211955,0.7801272254536735,0.056183167905389256,-0.4669052458032047,0.002951241327023262,0.23345262290160235,0.9963774264406066,0.04762812759938299,6.766614980041073,0.013275529193525412,0.8,
0.3,Langevin,KDE_chi2,seed,4,6.869060935002927,False,True,accepted,92,0.8822647072480824,6.616985304360618,0.7688245434209495,0.057085032836996924,-0.45790527413267035,0.003118853762298601,0.22895263706633517,0.9958421220793438,0.049517497131750084,6.850398141001518,0.013275529193525412,0.8,
0.3,Langevin,KDE_chi2,seed,5,7.058117657984659,False,True,accepted,89,0.8822647072480824,6.427928581378886,0.7903867649670442,0.07243854424762258,-0.46732504150953263,0.00387648169196024,0.23366252075476632,0.9940493478320019,0.05853831298291836,6.789286910082634,0.013275529193525412,0.8,
0.3,Langevin,KDE_chi2,seed,6,6.995098750324082,False,True,accepted,94,0.8192457995875051,6.6800042120211955,0.7956622979709123,0.056035540704039155,-0.46512231776204604,0.0035021419071487505,0.23256115888102302,0.9948112631780461,0.057439569777899234,6.76854501819146,0.013275529193525412,0.8,
0.3,Langevin,KDE_chi2,seed,7,7.058117657984659,False,True,accepted,89,0.8822647072480824,6.427928581378886,0.7917290026167099,0.06033566341267685,-0.46214318457415543,0.003774853715800515,0.23107159228707772,0.9942289768488823,0.05700364037280467,6.859191883974291,0.013275529193525412,0.8,
0.3,Langevin,bin_chi2_M120,seed,0,5.104531520506763,False,True,accepted,61,1.1343403378903916,4.915474797525031,0.7750733333333334,0.14560666666666666,-0.44450963133434035,0.004314624525049225,0.22225481566717017,0.9944719974462362,0.03677229466284754,4.984234930244558,0.050935866666666656,0.8,
0.3,Langevin,bin_chi2_M120,seed,1,5.104531520506763,False,True,accepted,61,1.1343403378903916,4.915474797525031,0.7669333333333334,0.14066,-0.44358374316962274,0.0038370760193885416,0.22179187158481137,0.9956047000924242,0.03270228711896819,4.968469704527163,0.050935866666666656,0.8,
0.3,Langevin,bin_chi2_M120,seed,2,5.104531520506763,False,True,accepted,64,1.0713214302298144,5.041512612846185,0.7914866666666667,0.14407333333333333,-0.4386738489457765,0.0043965672738594235,0.21933692447288825,0.9938107314504374,0.04030108780046301,5.02020193696884,0.050935866666666656,0.8,
0.3,Langevin,bin_chi2_M120,seed,3,5.041512612846185,False,True,accepted,59,1.1343403378903916,4.789436982203876,0.7619866666666668,0.16455999999999998,-0.44788777794275436,0.005350806343761676,0.22394388897137718,0.9919303245823291,0.04335373624479245,4.917177732770211,0.050935866666666656,0.8,
0.3,Langevin,bin_chi2_M120,seed,4,5.104531520506763,False,True,accepted,63,1.1343403378903916,5.041512612846185,0.7569266666666667,0.1512,-0.43664538321421026,0.005042580269474505,0.21832269160710513,0.9919302724048097,0.04513192081162762,4.999316397155674,0.050935866666666656,0.8,
0.3,Langevin,bin_chi2_M120,seed,5,5.482644966470226,False,True,accepted,63,1.0713214302298144,4.978493705185608,0.7853466666666666,0.14844666666666667,-0.4426761320517513,0.004352926726357702,0.22133806602587566,0.9941363734956956,0.038959408440565335,4.966907133678201,0.050935866666666656,0.8,
0.3,Langevin,bin_chi2_M120,seed,6,4.915474797525031,False,True,accepted,57,1.197359245550969,4.726418074543298,0.7475333333333334,0.16178666666666666,-0.44986010011510225,0.004657100997768954,0.22493005005755112,0.9941401477718627,0.03580842831206588,4.921042395758693,0.050935866666666656,0.8,
0.3,Langevin,bin_chi2_M120,seed,7,5.2305693358279175,False,True,accepted,56,1.1343403378903916,4.600380259222144,0.7970933333333333,0.17465333333333333,-0.4416401613951646,0.0061752171973127575,0.2208200806975823,0.9895527957654383,0.046221936640229395,5.072680885641741,0.050935866666666656,0.8,
0.3,Langevin,bin_chi2_M40,seed,0,7.121136565645236,False,True,accepted,87,1.0713214302298144,6.490947489039463,0.7758999999999999,0.06076444444444444,-0.4652782464155672,0.0041136559809654425,0.2326391232077836,0.9933995532916169,0.06002169312042879,6.572715710742994,0.020107466666666664,0.8,
0.3,Langevin,bin_chi2_M40,seed,1,6.6800042120211955,False,True,accepted,86,1.0713214302298144,6.427928581378886,0.7900911111111111,0.07172666666666666,-0.4616605501829856,0.004058424984431018,0.2308302750914928,0.9935503125908038,0.0581897515809116,6.655085748163324,0.020107466666666664,0.8,
