epsilon,replicate,metric,bias_floor_value,N_particles,KDE_bandwidth
0.08,19,W1,0.014838762994868339,2400,0.03343783602703798
0.08,19,CDF_sup,0.018761769278208967,2400,0.03343783602703798
0.08,20,truncated_KDE_chi2,0.009223113464960003,2400,0.03343783602703798
0.08,20,well_TV,0.007083333333333441,2400,0.03343783602703798
0.08,20,W1,0.019736488512996506,2400,0.03343783602703798
0.08,20,CDF_sup,0.022794894197278065,2400,0.03343783602703798
0.08,21,truncated_KDE_chi2,0.010739289902089567,2400,0.03343783602703798
0.08,21,well_TV,0.0008333333333334636,2400,0.03343783602703798
0.08,21,W1,0.008175859901164841,2400,0.03343783602703798
0.08,21,CDF_sup,0.011636789012236803,2400,0.03343783602703798
0.08,22,truncated_KDE_chi2,0.01166685994489016,2400,0.03343783602703798
0.08,22,well_TV,0.017916666666666803,2400,0.03343783602703798
0.08,22,W1,0.02719629974051857,2400,0.03343783602703798
0.08,22,CDF_sup,0.01965828404418296,2400,0.03343783602703798
0.08,23,truncated_KDE_chi2,0.010522632712751053,2400,0.03343783602703798
0.08,23,well_TV,0.009583333333333277,2400,0.03343783602703798
0.08,23,W1,0.025978675145701555,2400,0.03343783602703798
0.08,23,CDF_sup,0.01955227919931468,2400,0.03343783602703798
0.07,0,truncated_KDE_chi2,0.006751676192996346,2400,0.030840117829300594
0.07,0,well_TV,0.007083333333333219,2400,0.030840117829300594
0.07,0,W1,0.017150047159043967,2400,0.030840117829300594
0.07,0,CDF_sup,0.016156080347798252,2400,0.030840117829300594
0.07,1,truncated_KDE_chi2,0.008231137651489655,2400,0.030840117829300594
0.07,1,well_TV,0.00749999999999984,2400,0.030840117829300594
0.07,1,W1,0.015069600112141332,2400,0.030840117829300594
0.07,1,CDF_sup,0.012953593239181493,2400,0.030840117829300594
0.07,2,truncated_KDE_chi2,0.012838014633234307,2400,0.030840117829300594
0.07,2,well_TV,0.01416666666666655,2400,0.030840117829300594
0.07,2,W1,0.027438913935108923,2400,0.030840117829300594
0.07,2,CDF_sup,0.01875649939934898,2400,0.030840117829300594
0.07,3,truncated_KDE_chi2,0.006727352804942164,2400,0.030840117829300594
0.07,3,well_TV,0.009999999999999898,2400,0.030840117829300594
0.07,3,W1,0.015946117398478104,2400,0.030840117829300594
0.07,3,CDF_sup,0.01107501068754646,2400,0.030840117829300594
0.07,4,truncated_KDE_chi2,0.010224378867657313,2400,0.030840117829300594
0.07,4,well_TV,0.00374999999999992,2400,0.030840117829300594
0.07,4,W1,0.011174805492540825,2400,0.030840117829300594
0.07,4,CDF_sup,0.012561900323941222,2400,0.030840117829300594
0.07,5,truncated_KDE_chi2,0.009645087037847212,2400,0.030840117829300594
0.07,5,well_TV,0.007500000000000118,2400,0.030840117829300594
0.07,5,W1,0.02142186635019852,2400,0.030840117829300594
0.07,5,CDF_sup,0.020964765680763442,2400,0.030840117829300594
0.07,6,truncated_KDE_chi2,0.0074787992701976745,2400,0.030840117829300594
0.07,6,well_TV,0.003333333333333466,2400,0.030840117829300594
0.07,6,W1,0.014284589060953942,2400,0.030840117829300594
0.07,6,CDF_sup,0.016547308136656336,2400,0.030840117829300594
0.07,7,truncated_KDE_chi2,0.007903223021429736,2400,0.030840117829300594
0.07,7,well_TV,0.0012499999999998623,2400,0.030840117829300594
0.07,7,W1,0.008739546881668503,2400,0.030840117829300594
0.07,7,CDF_sup,0.010604987812777078,2400,0.030840117829300594
0.07,8,truncated_KDE_chi2,0.008783426577081714,2400,0.030840117829300594
0.07,8,well_TV,0.007083333333333441,2400,0.030840117829300594
0.07,8,W1,0.018162602775799962,2400,0.030840117829300594
0.07,8,CDF_sup,0.014709093394027595,2400,0.030840117829300594
0.07,9,truncated_KDE_chi2,0.006817898042691706,2400,0.030840117829300594
0.07,9,well_TV,0.01166666666666677,2400,0.030840117829300594
0.07,9,W1,0.021846890565569887,2400,0.030840117829300594
0.07,9,CDF_sup,0.017210210710496165,2400,0.030840117829300594
0.07,10,truncated_KDE_chi2,0.0061123613801181975,2400,0.030840117829300594
0.07,10,well_TV,0.0024999999999998357,2400,0.030840117829300594
0.07,10,W1,0.008047299084679235,2400,0.030840117829300594
0.07,10,CDF_sup,0.009043884117499124,2400,0.030840117829300594
0.07,11,truncated_KDE_chi2,0.012044901458279782,2400,0.030840117829300594
0.07,11,well_TV,0.01166666666666677,2400,0.030840117829300594
0.07,11,W1,0.02071466955837966,2400,0.030840117829300594
0.07,11,CDF_sup,0.019677252985535132,2400,0.030840117829300594
0.07,12,truncated_KDE_chi2,0.008063085128525414,2400,0.030840117829300594
0.07,12,well_TV,0.006249999999999867,2400,0.030840117829300594
0.07,12,W1,0.01356035154032042,2400,0.030840117829300594
0.07,12,CDF_sup,0.013613240720145359,2400,0.030840117829300594
0.07,13,truncated_KDE_chi2,0.01106394400668445,2400,0.030840117829300594
0.07,13,well_TV,0.01166666666666677,2400,0.030840117829300594
0.07,13,W1,0.026986064195685347,2400,0.030840117829300594
0.07,13,CDF_sup,0.020423166066015408,2400,0.030840117829300594
0.07,14,truncated_KDE_chi2,0.007895208165357832,2400,0.030840117829300594
0.07,14,well_TV,0.002083333333333215,2400,0.030840117829300594
0.07,14,W1,0.011132444903446906,2400,0.030840117829300594
0.07,14,CDF_sup,0.011157570683423629,2400,0.030840117829300594
0.07,15,truncated_KDE_chi2,0.009338672467799042,2400,0.030840117829300594
0.07,15,well_TV,0.007916666666666572,2400,0.030840117829300594
0.07,15,W1,0.022105101924547392,2400,0.030840117829300594
0.07,15,CDF_sup,0.021124239939305678,2400,0.030840117829300594
0.07,16,truncated_KDE_chi2,0.009501343280079958,2400,0.030840117829300594
0.07,16,well_TV,0.01458333333333317,2400,0.030840117829300594
0.07,16,W1,0.024228861364333637,2400,0.030840117829300594
0.07,16,CDF_sup,0.017377996314514976,2400,0.030840117829300594
0.07,17,truncated_KDE_chi2,0.008916238470151437,2400,0.030840117829300594
0.07,17,well_TV,0.0024999999999998357,2400,0.030840117829300594
0.07,17,W1,0.010194412090556835,2400,0.030840117829300594
0.07,17,CDF_sup,0.01482702199381103,2400,0.030840117829300594
0.07,18,truncated_KDE_chi2,0.010205887229927917,2400,0.030840117829300594
0.07,18,well_TV,0.00749999999999984,2400,0.030840117829300594
0.07,18,W1,0.017045539402042415,2400,0.030840117829300594
0.07,18,CDF_sup,0.014293544043829765,2400,0.030840117829300594
0.07,19,truncated_KDE_chi2,0.012741269262320783,2400,0.030840117829300594
0.07,19,well_TV,0.005833333333333468,2400,0.030840117829300594
0.07,19,W1,0.014954339831851423,2400,0.030840117829300594
0.07,19,CDF_sup,0.01310498781277708,2400,0.030840117829300594
0.07,20,truncated_KDE_chi2,0.010465483948964308,2400,0.030840117829300594
0.07,20,well_TV,0.002083333333333215,2400,0.030840117829300594
0.07,20,W1,0.010754441341314064,2400,0.030840117829300594
0.07,20,CDF_sup,0.01602165447944376,2400,0.030840117829300594
0.07,21,truncated_KDE_chi2,0.007388875682337563,2400,0.030840117829300594
0.07,21,well_TV,0.013749999999999929,2400,0.030840117829300594
0.07,21,W1,0.02500197555755084,2400,0.030840117829300594
0.07,21,CDF_sup,0.015030992687867895,2400,0.030840117829300594
0.07,22,truncated_KDE_chi2,0.006773944759838904,2400,0.030840117829300594
0.07,22,well_TV,0.0025000000000001132,2400,0.030840117829300594
0.07,22,W1,0.006797326112085509,2400,0.030840117829300594
0.07,22,CDF_sup,0.010448246850530613,2400,0.030840117829300594
0.07,23,truncated_KDE_chi2,0.010251326705822615,2400,0.030840117829300594
0.07,23,well_TV,0.0008333333333332416,2400,0.030840117829300594
0.07,23,W1,0.009652354758960934,2400,0.030840117829300594
0.07,23,CDF_sup,0.014614913517197264,2400,0.030840117829300594
0.06,0,truncated_KDE_chi2,0.010642434452181505,2400,0.02801031231032403
0.06,0,well_TV,0.01666666666666672,2400,0.02801031231032403
0.06,0,W1,0.033610858050799115,2400,0.02801031231032403
0.06,0,CDF_sup,0.026904666710103053,2400,0.02801031231032403
0.06,1,truncated_KDE_chi2,0.009585470243025909,2400,0.02801031231032403
0.06,1,well_TV,0.0050000000000000044,2400,0.02801031231032403
0.06,1,W1,0.013516234852855408,2400,0.02801031231032403
0.06,1,CDF_sup,0.01499742219894945,2400,0.02801031231032403
0.06,2,truncated_KDE_chi2,0.012157385711327481,2400,0.02801031231032403
0.06,2,well_TV,0.004583333333333328,2400,0.02801031231032403
0.06,2,W1,0.012664891851671193,2400,0.02801031231032403
0.06,2,CDF_sup,0.014755914593562625,2400,0.02801031231032403
0.06,3,truncated_KDE_chi2,0.01020990241072776,2400,0.02801031231032403
0.06,3,well_TV,0.0012499999999999734,2400,0.02801031231032403
0.06,3,W1,0.008509036315024946,2400,0.02801031231032403
0.06,3,CDF_sup,0.014220761310327623,2400,0.02801031231032403
0.06,4,truncated_KDE_chi2,0.008833847903793757,2400,0.02801031231032403
0.06,4,well_TV,0.01041666666666663,2400,0.02801031231032403
0.06,4,W1,0.016395415267380007,2400,0.02801031231032403
0.06,4,CDF_sup,0.01464469866667334,2400,0.02801031231032403
0.06,5,truncated_KDE_chi2,0.0127088793813173,2400,0.02801031231032403
0.06,5,well_TV,0.0012499999999999734,2400,0.02801031231032403
0.06,5,W1,0.007949041891079135,2400,0.02801031231032403
0.06,5,CDF_sup,0.01207854051722801,2400,0.02801031231032403
0.06,6,truncated_KDE_chi2,0.00917954136654633,2400,0.02801031231032403
0.06,6,well_TV,0.014583333333333282,2400,0.02801031231032403
0.06,6,W1,0.02503022378675187,2400,0.02801031231032403
0.06,6,CDF_sup,0.018905024307323326,2400,0.02801031231032403
0.06,7,truncated_KDE_chi2,0.01311262352172957,2400,0.02801031231032403
0.06,7,well_TV,0.0008333333333333526,2400,0.02801031231032403
0.06,7,W1,0.010895248675414446,2400,0.02801031231032403
0.06,7,CDF_sup,0.028276178337256208,2400,0.02801031231032403
0.06,8,truncated_KDE_chi2,0.007188527463091447,2400,0.02801031231032403
0.06,8,well_TV,0.0037499999999999756,2400,0.02801031231032403
0.06,8,W1,0.011834621319517557,2400,0.02801031231032403
0.06,8,CDF_sup,0.011608101244965252,2400,0.02801031231032403
0.06,9,truncated_KDE_chi2,0.007708045061669378,2400,0.02801031231032403
0.06,9,well_TV,0.0037499999999999756,2400,0.02801031231032403
0.06,9,W1,0.01067506500348707,2400,0.02801031231032403
0.06,9,CDF_sup,0.01769104885066275,2400,0.02801031231032403
0.06,10,truncated_KDE_chi2,0.01059229670251173,2400,0.02801031231032403
0.06,10,well_TV,0.0050000000000000044,2400,0.02801031231032403
0.06,10,W1,0.01260784067851814,2400,0.02801031231032403
0.06,10,CDF_sup,0.011188634666659758,2400,0.02801031231032403
0.06,11,truncated_KDE_chi2,0.011274082801266447,2400,0.02801031231032403
0.06,11,well_TV,0.004166666666666652,2400,0.02801031231032403
0.06,11,W1,0.010674629249305435,2400,0.02801031231032403
0.06,11,CDF_sup,0.016593028646304187,2400,0.02801031231032403
0.06,12,truncated_KDE_chi2,0.012189048338412417,2400,0.02801031231032403
0.06,12,well_TV,0.012916666666666687,2400,0.02801031231032403
0.06,12,W1,0.031879357531223326,2400,0.02801031231032403
0.06,12,CDF_sup,0.021769511827732124,2400,0.02801031231032403
0.06,13,truncated_KDE_chi2,0.010832353085020199,2400,0.02801031231032403
0.06,13,well_TV,0.003333333333333355,2400,0.02801031231032403
0.06,13,W1,0.009401979350993322,2400,0.02801031231032403
0.06,13,CDF_sup,0.011688204161103721,2400,0.02801031231032403
0.06,14,truncated_KDE_chi2,0.00953128379905733,2400,0.02801031231032403
0.06,14,well_TV,0.006666666666666654,2400,0.02801031231032403
0.06,14,W1,0.014034524361965743,2400,0.02801031231032403
0.06,14,CDF_sup,0.012672581260229548,2400,0.02801031231032403
0.06,15,truncated_KDE_chi2,0.010276366551498963,2400,0.02801031231032403
0.06,15,well_TV,0.013749999999999984,2400,0.02801031231032403
0.06,15,W1,0.02686962608168197,2400,0.02801031231032403
0.06,15,CDF_sup,0.01875257780105055,2400,0.02801031231032403
0.06,16,truncated_KDE_chi2,0.014012922837626791,2400,0.02801031231032403
0.06,16,well_TV,0.0029166666666666785,2400,0.02801031231032403
0.06,16,W1,0.016688816674898327,2400,0.02801031231032403
0.06,16,CDF_sup,0.018522831341198587,2400,0.02801031231032403
0.06,17,truncated_KDE_chi2,0.01469681713071609,2400,0.02801031231032403
0.06,17,well_TV,0.005416666666666625,2400,0.02801031231032403
0.06,17,W1,0.016199506964728654,2400,0.02801031231032403
0.06,17,CDF_sup,0.019168879982080445,2400,0.02801031231032403
0.06,18,truncated_KDE_chi2,0.007582292234317986,2400,0.02801031231032403
0.06,18,well_TV,0.0004166666666666208,2400,0.02801031231032403
0.06,18,W1,0.00691020240864165,2400,0.02801031231032403
0.06,18,CDF_sup,0.010349291135973784,2400,0.02801031231032403
0.06,19,truncated_KDE_chi2,0.01162815036573619,2400,0.02801031231032403
0.06,19,well_TV,0.012916666666666687,2400,0.02801031231032403
0.06,19,W1,0.026900739836435816,2400,0.02801031231032403
0.06,19,CDF_sup,0.01816272044513001,2400,0.02801031231032403
0.06,20,truncated_KDE_chi2,0.007956729460096793,2400,0.02801031231032403
0.06,20,well_TV,0.003333333333333355,2400,0.02801031231032403
0.06,20,W1,0.009205823373379617,2400,0.02801031231032403
0.06,20,CDF_sup,0.008811365333339982,2400,0.02801031231032403
0.06,21,truncated_KDE_chi2,0.013485056280211453,2400,0.02801031231032403
0.06,21,well_TV,0.00833333333333336,2400,0.02801031231032403
0.06,21,W1,0.014499075795113378,2400,0.02801031231032403
0.06,21,CDF_sup,0.012497786684586232,2400,0.02801031231032403
0.06,22,truncated_KDE_chi2,0.006313714328163333,2400,0.02801031231032403
0.06,22,well_TV,0.004166666666666652,2400,0.02801031231032403
0.06,22,W1,0.009467094346691535,2400,0.02801031231032403
0.06,22,CDF_sup,0.008129098622650266,2400,0.02801031231032403
0.06,23,truncated_KDE_chi2,0.008809769446350956,2400,0.02801031231032403
0.06,23,well_TV,0.0050000000000000044,2400,0.02801031231032403
0.06,23,W1,0.014741993003397649,2400,0.02801031231032403
0.06,23,CDF_sup,0.01408842498611207,2400,0.02801031231032403
0.05,0,truncated_KDE_chi2,0.010082643933596147,2400,0.026696329254727758
0.05,0,well_TV,0.0033333333333332993,2400,0.026696329254727758
0.05,0,W1,0.013541687191535989,2400,0.026696329254727758
0.05,0,CDF_sup,0.016341708539577948,2400,0.026696329254727758
0.05,1,truncated_KDE_chi2,0.008607204637738376,2400,0.026696329254727758
0.05,1,well_TV,0.007916666666666683,2400,0.026696329254727758
0.05,1,W1,0.015372257693620314,2400,0.026696329254727758
0.05,1,CDF_sup,0.013603407616039176,2400,0.026696329254727758
0.05,2,truncated_KDE_chi2,0.013486768064350757,2400,0.026696329254727758
0.05,2,well_TV,0.017500000000000016,2400,0.026696329254727758
0.05,2,W1,0.04000718874717151,2400,0.026696329254727758
0.05,2,CDF_sup,0.025146592383960775,2400,0.026696329254727758
0.05,3,truncated_KDE_chi2,0.007891050502175579,2400,0.026696329254727758
0.05,3,well_TV,0.006666666666666654,2400,0.026696329254727758
0.05,3,W1,0.016019679302298962,2400,0.026696329254727758
0.05,3,CDF_sup,0.013764120123847645,2400,0.026696329254727758
0.05,4,truncated_KDE_chi2,0.011608176176146488,2400,0.026696329254727758
0.05,4,well_TV,0.010833333333333306,2400,0.026696329254727758
0.05,4,W1,0.025278324895468857,2400,0.026696329254727758
0.05,4,CDF_sup,0.02171065818404233,2400,0.026696329254727758
0.05,5,truncated_KDE_chi2,0.013493727958948668,2400,0.026696329254727758
0.05,5,well_TV,0.00708333333333333,2400,0.026696329254727758
0.05,5,W1,0.01230127724566993,2400,0.026696329254727758
0.05,5,CDF_sup,0.01413794252680034,2400,0.026696329254727758
0.05,6,truncated_KDE_chi2,0.009493553146085895,2400,0.026696329254727758
0.05,6,well_TV,0.004166666666666652,2400,0.026696329254727758
0.05,6,W1,0.010030141231039616,2400,0.026696329254727758
0.05,6,CDF_sup,0.017333689585278256,2400,0.026696329254727758
0.05,7,truncated_KDE_chi2,0.0077685623645056354,2400,0.026696329254727758
0.05,7,well_TV,0.013749999999999984,2400,0.026696329254727758
0.05,7,W1,0.026792557979403688,2400,0.026696329254727758
0.05,7,CDF_sup,0.018670461007756156,2400,0.026696329254727758
0.05,8,truncated_KDE_chi2,0.018099257774895912,2400,0.026696329254727758
0.05,8,well_TV,0.006666666666666654,2400,0.026696329254727758
0.05,8,W1,0.01962456138457093,2400,0.026696329254727758
0.05,8,CDF_sup,0.016865501370278424,2400,0.026696329254727758
0.05,9,truncated_KDE_chi2,0.015205713865255682,2400,0.026696329254727758
0.05,9,well_TV,0.015000000000000013,2400,0.026696329254727758
0.05,9,W1,0.030042475059290558,2400,0.026696329254727758
0.05,9,CDF_sup,0.02374015110222183,2400,0.026696329254727758
0.05,10,truncated_KDE_chi2,0.008505733894693352,2400,0.026696329254727758
0.05,10,well_TV,0.00874999999999998,2400,0.026696329254727758
0.05,10,W1,0.014082152391619543,2400,0.026696329254727758
0.05,10,CDF_sup,0.010609140278269424,2400,0.026696329254727758
0.05,11,truncated_KDE_chi2,0.00845742781484684,2400,0.026696329254727758
0.05,11,well_TV,0.0004166666666666208,2400,0.026696329254727758
0.05,11,W1,0.004657982601306522,2400,0.026696329254727758
0.05,11,CDF_sup,0.009766566583414904,2400,0.026696329254727758
0.05,12,truncated_KDE_chi2,0.010095296909241235,2400,0.026696329254727758
0.05,12,well_TV,0.00708333333333333,2400,0.026696329254727758
0.05,12,W1,0.015562087100973529,2400,0.026696329254727758
0.05,12,CDF_sup,0.015466164271546845,2400,0.026696329254727758
0.05,13,truncated_KDE_chi2,0.009985724941031886,2400,0.026696329254727758
0.05,13,well_TV,0.007499999999999951,2400,0.026696329254727758
0.05,13,W1,0.01646843889009718,2400,0.026696329254727758
0.05,13,CDF_sup,0.013948834703611801,2400,0.026696329254727758
0.05,14,truncated_KDE_chi2,0.01417125193704727,2400,0.026696329254727758
0.05,14,well_TV,0.007499999999999951,2400,0.026696329254727758
0.05,14,W1,0.020833303919580565,2400,0.026696329254727758
0.05,14,CDF_sup,0.02184989991674824,2400,0.026696329254727758
0.05,15,truncated_KDE_chi2,0.010966018713548856,2400,0.026696329254727758
0.05,15,well_TV,0.017500000000000016,2400,0.026696329254727758
0.05,15,W1,0.029741005249203332,2400,0.026696329254727758
0.05,15,CDF_sup,0.01802106560282435,2400,0.026696329254727758
0.05,16,truncated_KDE_chi2,0.02065759950256378,2400,0.026696329254727758
0.05,16,well_TV,0.009166666666666656,2400,0.026696329254727758
0.05,16,W1,0.02776854570530011,2400,0.026696329254727758
0.05,16,CDF_sup,0.03367725549809894,2400,0.026696329254727758
0.05,17,truncated_KDE_chi2,0.0090732421019065,2400,0.026696329254727758
0.05,17,well_TV,0.006249999999999978,2400,0.026696329254727758
0.05,17,W1,0.013364702789222532,2400,0.026696329254727758
0.05,17,CDF_sup,0.0110258069449361,2400,0.026696329254727758
0.05,18,truncated_KDE_chi2,0.01135438029179626,2400,0.026696329254727758
0.05,18,well_TV,0.0029166666666666785,2400,0.026696329254727758
0.05,18,W1,0.008615316751215598,2400,0.026696329254727758
0.05,18,CDF_sup,0.012893048679095576,2400,0.026696329254727758
0.05,19,truncated_KDE_chi2,0.009622003728406653,2400,0.026696329254727758
0.05,19,well_TV,0.0004166666666666208,2400,0.026696329254727758
0.05,19,W1,0.0052338598247345285,2400,0.026696329254727758
0.05,19,CDF_sup,0.010043991517375672,2400,0.026696329254727758
0.05,20,truncated_KDE_chi2,0.010058627309718966,2400,0.026696329254727758
0.05,20,well_TV,0.005416666666666625,2400,0.026696329254727758
0.05,20,W1,0.011557534763832178,2400,0.026696329254727758
0.05,20,CDF_sup,0.010312267730508973,2400,0.026696329254727758
0.05,21,truncated_KDE_chi2,0.010292330797840803,2400,0.026696329254727758
0.05,21,well_TV,0.004166666666666652,2400,0.026696329254727758
0.05,21,W1,0.01204651463457785,2400,0.026696329254727758
0.05,21,CDF_sup,0.014195842556585903,2400,0.026696329254727758
0.05,22,truncated_KDE_chi2,0.00963744487055735,2400,0.026696329254727758
0.05,22,well_TV,0.00874999999999998,2400,0.026696329254727758
0.05,22,W1,0.01873669460950729,2400,0.026696329254727758
0.05,22,CDF_sup,0.012926515564445018,2400,0.026696329254727758
0.05,23,truncated_KDE_chi2,0.010550537309214496,2400,0.026696329254727758
0.05,23,well_TV,0.01874999999999999,2400,0.026696329254727758
0.05,23,W1,0.032868240018275575,2400,0.026696329254727758
0.05,23,CDF_sup,0.01939777540280957,2400,0.026696329254727758
