epsilon,replicate,metric,bias_floor_value,N_particles
0.06,15,W1,0.014093696271024572,6000
0.06,15,bin_chi2_M40,0.004928888888888889,6000
0.06,15,bin_chi2_M80,0.011142222222222223,6000
0.06,15,bin_chi2_M120,0.0171,6000
0.06,16,KDE_chi2,0.0748581830920903,6000
0.06,16,well_TV,0.003166666666666651,6000
0.06,16,CDF_sup,0.007041666666666637,6000
0.06,16,W1,0.007458910366255936,6000
0.06,16,bin_chi2_M40,0.006897777777777776,6000
0.06,16,bin_chi2_M80,0.015795555555555556,6000
0.06,16,bin_chi2_M120,0.018933333333333337,6000
0.06,17,KDE_chi2,0.07873538259892757,6000
0.06,17,well_TV,0.0033333333333334103,6000
0.06,17,CDF_sup,0.009624999999999967,6000
0.06,17,W1,0.007629709937529443,6000
0.06,17,bin_chi2_M40,0.005746666666666667,6000
0.06,17,bin_chi2_M80,0.011395555555555558,6000
0.06,17,bin_chi2_M120,0.015313333333333332,6000
0.06,18,KDE_chi2,0.07554638324856944,6000
0.06,18,well_TV,0.0043333333333333,6000
0.06,18,CDF_sup,0.013499999999999983,6000
0.06,18,W1,0.01277104759404989,6000
0.06,18,bin_chi2_M40,0.0035822222222222223,6000
0.06,18,bin_chi2_M80,0.011084444444444442,6000
0.06,18,bin_chi2_M120,0.021753333333333333,6000
0.06,19,KDE_chi2,0.0792513929267428,6000
0.06,19,well_TV,0.0030000000000000027,6000
0.06,19,CDF_sup,0.009750000000000009,6000
0.06,19,W1,0.005749113861938954,6000
0.06,19,bin_chi2_M40,0.010873333333333332,6000
0.06,19,bin_chi2_M80,0.013319999999999999,6000
0.06,19,bin_chi2_M120,0.021566666666666665,6000
0.06,20,KDE_chi2,0.07130694266358366,6000
0.06,20,well_TV,0.004333333333333356,6000
0.06,20,CDF_sup,0.005708333333333312,6000
0.06,20,W1,0.006413495218041205,6000
0.06,20,bin_chi2_M40,0.004968888888888889,6000
0.06,20,bin_chi2_M80,0.013302222222222222,6000
0.06,20,bin_chi2_M120,0.01994,6000
0.06,21,KDE_chi2,0.07603518620510921,6000
0.06,21,well_TV,0.0011666666666667047,6000
0.06,21,CDF_sup,0.005499999999999971,6000
0.06,21,W1,0.003200046370167222,6000
0.06,21,bin_chi2_M40,0.006397777777777777,6000
0.06,21,bin_chi2_M80,0.011888888888888888,6000
0.06,21,bin_chi2_M120,0.018513333333333333,6000
0.06,22,KDE_chi2,0.06773019595867243,6000
0.06,22,well_TV,0.0016666666666667052,6000
0.06,22,CDF_sup,0.00854166666666666,6000
0.06,22,W1,0.006718801445467501,6000
0.06,22,bin_chi2_M40,0.011637777777777778,6000
0.06,22,bin_chi2_M80,0.014066666666666667,6000
0.06,22,bin_chi2_M120,0.01822666666666667,6000
0.06,23,KDE_chi2,0.07327087973964175,6000
0.06,23,well_TV,0.002666666666666595,6000
0.06,23,CDF_sup,0.0062083333333333626,6000
0.06,23,W1,0.006267581579477172,6000
0.06,23,bin_chi2_M40,0.0065044444444444455,6000
0.06,23,bin_chi2_M80,0.012648888888888888,6000
0.06,23,bin_chi2_M120,0.016919999999999998,6000
0.06,24,KDE_chi2,0.07305667836212237,6000
0.06,24,well_TV,0.0038333333333333552,6000
0.06,24,CDF_sup,0.007541666666666646,6000
0.06,24,W1,0.009387670329548266,6000
0.06,24,bin_chi2_M40,0.008146666666666667,6000
0.06,24,bin_chi2_M80,0.014813333333333333,6000
0.06,24,bin_chi2_M120,0.019433333333333337,6000
0.06,25,KDE_chi2,0.07032718061343221,6000
0.06,25,well_TV,0.0033333333333332993,6000
0.06,25,CDF_sup,0.009541666666666646,6000
0.06,25,W1,0.008202034266129584,6000
0.06,25,bin_chi2_M40,0.006846666666666666,6000
0.06,25,bin_chi2_M80,0.011675555555555554,6000
0.06,25,bin_chi2_M120,0.02240666666666667,6000
0.06,26,KDE_chi2,0.07634522602121165,6000
0.06,26,well_TV,0.0043333333333333,6000
0.06,26,CDF_sup,0.010333333333333312,6000
0.06,26,W1,0.01086773177384856,6000
0.06,26,bin_chi2_M40,0.005882222222222221,6000
0.06,26,bin_chi2_M80,0.013435555555555555,6000
0.06,26,bin_chi2_M120,0.018026666666666667,6000
0.06,27,KDE_chi2,0.06861291278209652,6000
0.06,27,well_TV,0.01083333333333325,6000
0.06,27,CDF_sup,0.01554166666666665,6000
0.06,27,W1,0.019443195420049738,6000
0.06,27,bin_chi2_M40,0.005148888888888887,6000
0.06,27,bin_chi2_M80,0.012973333333333333,6000
0.06,27,bin_chi2_M120,0.02206666666666667,6000
0.06,28,KDE_chi2,0.07638503886946396,6000
0.06,28,well_TV,0.0071666666666666545,6000
0.06,28,CDF_sup,0.010791666666666644,6000
0.06,28,W1,0.01463683164996201,6000
0.06,28,bin_chi2_M40,0.007344444444444443,6000
0.06,28,bin_chi2_M80,0.01559111111111111,6000
0.06,28,bin_chi2_M120,0.018119999999999997,6000
0.06,29,KDE_chi2,0.08061184633757693,6000
0.06,29,well_TV,0.008999999999999897,6000
0.06,29,CDF_sup,0.013833333333333288,6000
0.06,29,W1,0.018906787552954704,6000
0.06,29,bin_chi2_M40,0.007186666666666668,6000
0.06,29,bin_chi2_M80,0.014186666666666667,6000
0.06,29,bin_chi2_M120,0.019073333333333334,6000
0.06,30,KDE_chi2,0.0696196457631308,6000
0.06,30,well_TV,0.006166666666666654,6000
0.06,30,CDF_sup,0.011375000000000038,6000
0.06,30,W1,0.01360295675033788,6000
0.06,30,bin_chi2_M40,0.006304444444444444,6000
0.06,30,bin_chi2_M80,0.015413333333333333,6000
0.06,30,bin_chi2_M120,0.025693333333333335,6000
0.06,31,KDE_chi2,0.07733933992502738,6000
0.06,31,well_TV,0.005666666666666709,6000
0.06,31,CDF_sup,0.01020833333333335,6000
0.06,31,W1,0.013063863768675956,6000
0.06,31,bin_chi2_M40,0.0047199999999999985,6000
0.06,31,bin_chi2_M80,0.01104,6000
0.06,31,bin_chi2_M120,0.022026666666666667,6000
0.06,32,KDE_chi2,0.07628412463067585,6000
0.06,32,well_TV,0.006999999999999895,6000
0.06,32,CDF_sup,0.008833333333333308,6000
0.06,32,W1,0.013641623731370029,6000
0.06,32,bin_chi2_M40,0.007833333333333333,6000
0.06,32,bin_chi2_M80,0.009355555555555554,6000
0.06,32,bin_chi2_M120,0.022966666666666663,6000
0.06,33,KDE_chi2,0.07835537466120308,6000
0.06,33,well_TV,0.0006666666666665932,6000
0.06,33,CDF_sup,0.010249999999999964,6000
0.06,33,W1,0.005484598058809229,6000
0.06,33,bin_chi2_M40,0.005668888888888887,6000
0.06,33,bin_chi2_M80,0.015857777777777776,6000
0.06,33,bin_chi2_M120,0.018086666666666668,6000
0.06,34,KDE_chi2,0.08199084957412674,6000
0.06,34,well_TV,0.0038333333333333552,6000
0.06,34,CDF_sup,0.008208333333333307,6000
0.06,34,W1,0.008835156816498635,6000
0.06,34,bin_chi2_M40,0.006875555555555555,6000
0.06,34,bin_chi2_M80,0.00915111111111111,6000
0.06,34,bin_chi2_M120,0.0159,6000
0.06,35,KDE_chi2,0.0734034697476711,6000
0.06,35,well_TV,0.010333333333333306,6000
0.06,35,CDF_sup,0.010375000000000023,6000
0.06,35,W1,0.015935938864617208,6000
0.06,35,bin_chi2_M40,0.006459999999999999,6000
0.06,35,bin_chi2_M80,0.013804444444444442,6000
0.06,35,bin_chi2_M120,0.020706666666666665,6000
0.06,36,KDE_chi2,0.07583137397453099,6000
0.06,36,well_TV,0.0030000000000000027,6000
0.06,36,CDF_sup,0.00887499999999999,6000
0.06,36,W1,0.007086477922181513,6000
0.06,36,bin_chi2_M40,0.005737777777777777,6000
0.06,36,bin_chi2_M80,0.013013333333333335,6000
0.06,36,bin_chi2_M120,0.021379999999999996,6000
0.06,37,KDE_chi2,0.08325899504322569,6000
0.06,37,well_TV,0.00033333333333335213,6000
0.06,37,CDF_sup,0.010874999999999966,6000
0.06,37,W1,0.006113147266792196,6000
0.06,37,bin_chi2_M40,0.004706666666666667,6000
0.06,37,bin_chi2_M80,0.017959999999999997,6000
0.06,37,bin_chi2_M120,0.02059333333333333,6000
0.06,38,KDE_chi2,0.07278651750618789,6000
0.06,38,well_TV,0.015000000000000013,6000
0.06,38,CDF_sup,0.018749999999999982,6000
0.06,38,W1,0.029177424763984945,6000
0.06,38,bin_chi2_M40,0.005693333333333332,6000
0.06,38,bin_chi2_M80,0.011133333333333335,6000
0.06,38,bin_chi2_M120,0.02122,6000
0.06,39,KDE_chi2,0.07965514125056153,6000
0.06,39,well_TV,0.0018333333333333535,6000
0.06,39,CDF_sup,0.008916666666666684,6000
0.06,39,W1,0.0082188097624896,6000
0.06,39,bin_chi2_M40,0.0061400000000000005,6000
0.06,39,bin_chi2_M80,0.014439999999999998,6000
0.06,39,bin_chi2_M120,0.02078,6000
0.06,40,KDE_chi2,0.07449453287023906,6000
0.06,40,well_TV,0.007500000000000062,6000
0.06,40,CDF_sup,0.008625000000000023,6000
0.06,40,W1,0.013160349101662284,6000
0.06,40,bin_chi2_M40,0.007644444444444444,6000
0.06,40,bin_chi2_M80,0.012928888888888886,6000
0.06,40,bin_chi2_M120,0.01486,6000
0.06,41,KDE_chi2,0.06998240952799388,6000
0.06,41,well_TV,0.007000000000000006,6000
0.06,41,CDF_sup,0.010458333333333358,6000
0.06,41,W1,0.014725771306146516,6000
0.06,41,bin_chi2_M40,0.005326666666666665,6000
0.06,41,bin_chi2_M80,0.014897777777777777,6000
0.06,41,bin_chi2_M120,0.019020000000000002,6000
0.06,42,KDE_chi2,0.06745677058886611,6000
0.06,42,well_TV,0.0006666666666667043,6000
0.06,42,CDF_sup,0.010333333333333338,6000
0.06,42,W1,0.006128168653161117,6000
0.06,42,bin_chi2_M40,0.007648888888888891,6000
0.06,42,bin_chi2_M80,0.015133333333333332,6000
0.06,42,bin_chi2_M120,0.024766666666666666,6000
0.06,43,KDE_chi2,0.07529998618907817,6000
0.06,43,well_TV,0.004666666666666597,6000
0.06,43,CDF_sup,0.00812500000000004,6000
0.06,43,W1,0.009329870002283787,6000
0.06,43,bin_chi2_M40,0.009364444444444444,6000
0.06,43,bin_chi2_M80,0.01188888888888889,6000
0.06,43,bin_chi2_M120,0.023859999999999996,6000
0.06,44,KDE_chi2,0.07454094746170215,6000
0.06,44,well_TV,0.0010000000000000009,6000
0.06,44,CDF_sup,0.009958333333333302,6000
0.06,44,W1,0.0060037094430387015,6000
0.06,44,bin_chi2_M40,0.008057777777777777,6000
0.06,44,bin_chi2_M80,0.015302222222222219,6000
0.06,44,bin_chi2_M120,0.019753333333333335,6000
0.06,45,KDE_chi2,0.07425850846088612,6000
0.06,45,well_TV,0.0020000000000000018,6000
0.06,45,CDF_sup,0.005833333333333373,6000
0.06,45,W1,0.006093770872451953,6000
0.06,45,bin_chi2_M40,0.006388888888888889,6000
0.06,45,bin_chi2_M80,0.014622222222222222,6000
0.06,45,bin_chi2_M120,0.019833333333333335,6000
0.06,46,KDE_chi2,0.07139422591535723,6000
0.06,46,well_TV,0.0008333333333333526,6000
0.06,46,CDF_sup,0.011541666666666669,6000
0.06,46,W1,0.005189075593300629,6000
0.06,46,bin_chi2_M40,0.006433333333333334,6000
0.06,46,bin_chi2_M80,0.010995555555555555,6000
0.06,46,bin_chi2_M120,0.021253333333333332,6000
0.06,47,KDE_chi2,0.06738680993898773,6000
0.06,47,well_TV,0.0016666666666667052,6000
0.06,47,CDF_sup,0.011083333333333337,6000
0.06,47,W1,0.009304257119612368,6000
0.06,47,bin_chi2_M40,0.008431111111111113,6000
0.06,47,bin_chi2_M80,0.013075555555555556,6000
0.06,47,bin_chi2_M120,0.015493333333333338,6000
0.06,48,KDE_chi2,0.0806824117332369,6000
0.06,48,well_TV,0.0021666666666667056,6000
0.06,48,CDF_sup,0.008916666666666696,6000
0.06,48,W1,0.0077306125929441786,6000
0.06,48,bin_chi2_M40,0.005664444444444445,6000
0.06,48,bin_chi2_M80,0.014822222222222223,6000
0.06,48,bin_chi2_M120,0.020153333333333336,6000
0.06,49,KDE_chi2,0.07549278466198894,6000
0.06,49,well_TV,0.005166666666666542,6000
0.06,49,CDF_sup,0.008249999999999962,6000
0.06,49,W1,0.012708740925429505,6000
0.06,49,bin_chi2_M40,0.006899999999999996,6000
0.06,49,bin_chi2_M80,0.012595555555555556,6000
0.06,49,bin_chi2_M120,0.01891333333333333,6000
0.06,50,KDE_chi2,0.07805971480520688,6000
0.06,50,well_TV,0.008333333333333304,6000
0.06,50,CDF_sup,0.01058333333333331,6000
0.06,50,W1,0.017558014526502862,6000
0.06,50,bin_chi2_M40,0.006084444444444443,6000
0.06,50,bin_chi2_M80,0.015937777777777776,6000
0.06,50,bin_chi2_M120,0.015739999999999997,6000
0.06,51,KDE_chi2,0.07341417619773731,6000
0.06,51,well_TV,0.005333333333333412,6000
0.06,51,CDF_sup,0.012291666666666647,6000
0.06,51,W1,0.012704071610582318,6000
0.06,51,bin_chi2_M40,0.006764444444444443,6000
0.06,51,bin_chi2_M80,0.014213333333333331,6000
0.06,51,bin_chi2_M120,0.018326666666666668,6000
0.06,52,KDE_chi2,0.06441974909798576,6000
0.06,52,well_TV,0.01100000000000012,6000
0.06,52,CDF_sup,0.015666666666666648,6000
0.06,52,W1,0.021051542598023894,6000
0.06,52,bin_chi2_M40,0.008286666666666664,6000
0.06,52,bin_chi2_M80,0.012719999999999999,6000
0.06,52,bin_chi2_M120,0.020046666666666667,6000
0.06,53,KDE_chi2,0.07785595381857827,6000
0.06,53,well_TV,0.001833333333333298,6000
0.06,53,CDF_sup,0.010083333333333295,6000
0.06,53,W1,0.006194103790570318,6000
0.06,53,bin_chi2_M40,0.008342222222222223,6000
0.06,53,bin_chi2_M80,0.015124444444444444,6000
0.06,53,bin_chi2_M120,0.017759999999999998,6000
0.06,54,KDE_chi2,0.07326684504614941,6000
0.06,54,well_TV,0.004833333333333245,6000
0.06,54,CDF_sup,0.008333333333333361,6000
0.06,54,W1,0.009869230991332448,6000
0.06,54,bin_chi2_M40,0.004917777777777777,6000
0.06,54,bin_chi2_M80,0.011004444444444442,6000
0.06,54,bin_chi2_M120,0.01984,6000
0.06,55,KDE_chi2,0.07106266356378653,6000
0.06,55,well_TV,0.002666666666666706,6000
0.06,55,CDF_sup,0.007875000000000021,6000
0.06,55,W1,0.007303210354393142,6000
0.06,55,bin_chi2_M40,0.008806666666666664,6000
0.06,55,bin_chi2_M80,0.013617777777777777,6000
0.06,55,bin_chi2_M120,0.021173333333333336,6000
0.06,56,KDE_chi2,0.07684326195624597,6000
0.06,56,well_TV,0.004166666666666707,6000
0.06,56,CDF_sup,0.006500000000000037,6000
0.06,56,W1,0.006714029260210917,6000
0.06,56,bin_chi2_M40,0.005333333333333331,6000
0.06,56,bin_chi2_M80,0.013399999999999999,6000
0.06,56,bin_chi2_M120,0.01796,6000
0.06,57,KDE_chi2,0.06992604045137178,6000
0.06,57,well_TV,0.0011666666666666492,6000
0.06,57,CDF_sup,0.009083333333333315,6000
0.06,57,W1,0.005616325149141255,6000
0.06,57,bin_chi2_M40,0.0066911111111111095,6000
0.06,57,bin_chi2_M80,0.010248888888888889,6000
0.06,57,bin_chi2_M120,0.016686666666666666,6000
0.06,58,KDE_chi2,0.07642923745405303,6000
0.06,58,well_TV,0.008000000000000007,6000
0.06,58,CDF_sup,0.009916666666666693,6000
0.06,58,W1,0.016051347286101986,6000
0.06,58,bin_chi2_M40,0.00740888888888889,6000
0.06,58,bin_chi2_M80,0.01475111111111111,6000
0.06,58,bin_chi2_M120,0.017206666666666665,6000
0.06,59,KDE_chi2,0.07513953853299195,6000
0.06,59,well_TV,0.0018333333333333535,6000
0.06,59,CDF_sup,0.010541666666666658,6000
0.06,59,W1,0.007423336553989288,6000
0.06,59,bin_chi2_M40,0.0058,6000
0.06,59,bin_chi2_M80,0.012484444444444444,6000
0.06,59,bin_chi2_M120,0.024093333333333335,6000
0.06,60,KDE_chi2,0.0702717710378831,6000
0.06,60,well_TV,0.009166666666666656,6000
0.06,60,CDF_sup,0.010541666666666685,6000
0.06,60,W1,0.015768253990238283,6000
0.06,60,bin_chi2_M40,0.004215555555555556,6000
0.06,60,bin_chi2_M80,0.011373333333333333,6000
0.06,60,bin_chi2_M120,0.018119999999999997,6000
0.06,61,KDE_chi2,0.07911706546212997,6000
0.06,61,well_TV,0.0008333333333332971,6000
0.06,61,CDF_sup,0.00995833333333331,6000
0.06,61,W1,0.006652366856939306,6000
0.06,61,bin_chi2_M40,0.0077733333333333335,6000
0.06,61,bin_chi2_M80,0.009671111111111113,6000
0.06,61,bin_chi2_M120,0.019180000000000003,6000
0.06,62,KDE_chi2,0.08526884747781674,6000
0.06,62,well_TV,0.010000000000000009,6000
0.06,62,CDF_sup,0.01479166666666668,6000
0.06,62,W1,0.019530482958401027,6000
0.06,62,bin_chi2_M40,0.00540888888888889,6000
0.06,62,bin_chi2_M80,0.010044444444444443,6000
0.06,62,bin_chi2_M120,0.016386666666666667,6000
0.06,63,KDE_chi2,0.07541857036930694,6000
0.06,63,well_TV,0.0035000000000000586,6000
0.06,63,CDF_sup,0.008500000000000035,6000
0.06,63,W1,0.008430169630274244,6000
0.06,63,bin_chi2_M40,0.008215555555555556,6000
0.06,63,bin_chi2_M80,0.01392,6000
0.06,63,bin_chi2_M120,0.021880000000000004,6000
0.055,0,KDE_chi2,0.0981526884671678,6000
0.055,0,well_TV,0.0016666666666667052,6000
0.055,0,CDF_sup,0.013458333333333301,6000
0.055,0,W1,0.0073100347974886844,6000
0.055,0,bin_chi2_M40,0.00546888888888889,6000
0.055,0,bin_chi2_M80,0.013026666666666666,6000
0.055,0,bin_chi2_M120,0.01698,6000
0.055,1,KDE_chi2,0.09164053360009725,6000
0.055,1,well_TV,0.0024999999999999467,6000
0.055,1,CDF_sup,0.005541666666666677,6000
0.055,1,W1,0.003738590547033815,6000
0.055,1,bin_chi2_M40,0.004266666666666666,6000
0.055,1,bin_chi2_M80,0.012982222222222221,6000
0.055,1,bin_chi2_M120,0.02195333333333333,6000
0.055,2,KDE_chi2,0.07839174984461529,6000
0.055,2,well_TV,0.0018333333333333535,6000
0.055,2,CDF_sup,0.011416666666666698,6000
0.055,2,W1,0.006647565221180603,6000
0.055,2,bin_chi2_M40,0.005777777777777776,6000
0.055,2,bin_chi2_M80,0.011222222222222224,6000
0.055,2,bin_chi2_M120,0.017259999999999998,6000
0.055,3,KDE_chi2,0.08753291487325668,6000
0.055,3,well_TV,0.0006666666666667043,6000
0.055,3,CDF_sup,0.008666666666666656,6000
0.055,3,W1,0.004907313159680812,6000
0.055,3,bin_chi2_M40,0.0073733333333333324,6000
0.055,3,bin_chi2_M80,0.008626666666666666,6000
0.055,3,bin_chi2_M120,0.018846666666666668,6000
0.055,4,KDE_chi2,0.08344831288214763,6000
0.055,4,well_TV,0.007000000000000006,6000
0.055,4,CDF_sup,0.009541666666666698,6000
0.055,4,W1,0.014736572781271884,6000
0.055,4,bin_chi2_M40,0.0060288888888888875,6000
0.055,4,bin_chi2_M80,0.01088,6000
0.055,4,bin_chi2_M120,0.02077333333333333,6000
0.055,5,KDE_chi2,0.08789205692815012,6000
0.055,5,well_TV,0.010666666666666658,6000
0.055,5,CDF_sup,0.015333333333333365,6000
0.055,5,W1,0.01976892969216491,6000
0.055,5,bin_chi2_M40,0.010357777777777778,6000
0.055,5,bin_chi2_M80,0.012,6000
0.055,5,bin_chi2_M120,0.01625333333333333,6000
0.055,6,KDE_chi2,0.09319763974803022,6000
0.055,6,well_TV,0.002666666666666595,6000
0.055,6,CDF_sup,0.010291666666666678,6000
0.055,6,W1,0.0067621425547540505,6000
0.055,6,bin_chi2_M40,0.0066555555555555534,6000
0.055,6,bin_chi2_M80,0.0114,6000
0.055,6,bin_chi2_M120,0.019086666666666665,6000
0.055,7,KDE_chi2,0.09172109079805055,6000
0.055,7,well_TV,0.0040000000000000036,6000
0.055,7,CDF_sup,0.006916666666666659,6000
0.055,7,W1,0.0072978055197097606,6000
0.055,7,bin_chi2_M40,0.009288888888888888,6000
0.055,7,bin_chi2_M80,0.008373333333333333,6000
0.055,7,bin_chi2_M120,0.018966666666666666,6000
0.055,8,KDE_chi2,0.08459243355579993,6000
0.055,8,well_TV,0.0003333333333332966,6000
0.055,8,CDF_sup,0.006958333333333362,6000
0.055,8,W1,0.0053747384327251105,6000
0.055,8,bin_chi2_M40,0.005397777777777777,6000
0.055,8,bin_chi2_M80,0.009537777777777777,6000
0.055,8,bin_chi2_M120,0.0165,6000
0.055,9,KDE_chi2,0.08730985596323507,6000
0.055,9,well_TV,0.009666666666666601,6000
0.055,9,CDF_sup,0.014416666666666697,6000
0.055,9,W1,0.021607073786818955,6000
0.055,9,bin_chi2_M40,0.0041955555555555565,6000
0.055,9,bin_chi2_M80,0.016795555555555557,6000
0.055,9,bin_chi2_M120,0.01999333333333333,6000
0.055,10,KDE_chi2,0.08783098266576618,6000
0.055,10,well_TV,0.004666666666666597,6000
0.055,10,CDF_sup,0.009375000000000036,6000
0.055,10,W1,0.011275246435578517,6000
0.055,10,bin_chi2_M40,0.005035555555555554,6000
0.055,10,bin_chi2_M80,0.016164444444444443,6000
0.055,10,bin_chi2_M120,0.018626666666666666,6000
0.055,11,KDE_chi2,0.0859154092371178,6000
0.055,11,well_TV,0.003166666666666651,6000
0.055,11,CDF_sup,0.008291666666666697,6000
0.055,11,W1,0.006196842901027654,6000
0.055,11,bin_chi2_M40,0.005673333333333336,6000
0.055,11,bin_chi2_M80,0.012364444444444442,6000
0.055,11,bin_chi2_M120,0.023786666666666668,6000
0.055,12,KDE_chi2,0.08992835667818676,6000
0.055,12,well_TV,0.0023333333333332984,6000
0.055,12,CDF_sup,0.007666666666666672,6000
0.055,12,W1,0.005090170712035972,6000
0.055,12,bin_chi2_M40,0.00806888888888889,6000
0.055,12,bin_chi2_M80,0.010728888888888887,6000
0.055,12,bin_chi2_M120,0.02012,6000
0.055,13,KDE_chi2,0.08842900911930639,6000
0.055,13,well_TV,0.007333333333333358,6000
0.055,13,CDF_sup,0.009375000000000008,6000
0.055,13,W1,0.013924228305914452,6000
0.055,13,bin_chi2_M40,0.006895555555555556,6000
0.055,13,bin_chi2_M80,0.015471111111111113,6000
0.055,13,bin_chi2_M120,0.018400000000000003,6000
0.055,14,KDE_chi2,0.09526644860639938,6000
0.055,14,well_TV,0.0030000000000000027,6000
0.055,14,CDF_sup,0.009333333333333301,6000
0.055,14,W1,0.007080046490882327,6000
0.055,14,bin_chi2_M40,0.008264444444444446,6000
0.055,14,bin_chi2_M80,0.014755555555555556,6000
0.055,14,bin_chi2_M120,0.02048,6000
0.055,15,KDE_chi2,0.08764575741276195,6000
0.055,15,well_TV,0.00216666666666665,6000
0.055,15,CDF_sup,0.00633333333333338,6000
0.055,15,W1,0.006264184577034631,6000
0.055,15,bin_chi2_M40,0.00774222222222222,6000
0.055,15,bin_chi2_M80,0.014844444444444441,6000
0.055,15,bin_chi2_M120,0.019953333333333337,6000
0.055,16,KDE_chi2,0.08951726007767488,6000
0.055,16,well_TV,0.013333333333333308,6000
0.055,16,CDF_sup,0.013541666666666643,6000
0.055,16,W1,0.02389474223403775,6000
0.055,16,bin_chi2_M40,0.0070622222222222215,6000
0.055,16,bin_chi2_M80,0.013475555555555553,6000
0.055,16,bin_chi2_M120,0.025,6000
0.055,17,KDE_chi2,0.09376863512359926,6000
0.055,17,well_TV,0.004666666666666597,6000
0.055,17,CDF_sup,0.012625000000000046,6000
0.055,17,W1,0.012220490107205832,6000
0.055,17,bin_chi2_M40,0.0051666666666666675,6000
0.055,17,bin_chi2_M80,0.01499111111111111,6000
0.055,17,bin_chi2_M120,0.020320000000000005,6000
0.055,18,KDE_chi2,0.08702517709428881,6000
0.055,18,well_TV,0.00033333333333340764,6000
0.055,18,CDF_sup,0.007333333333333372,6000
0.055,18,W1,0.0032015796472441476,6000
0.055,18,bin_chi2_M40,0.00832,6000
0.055,18,bin_chi2_M80,0.01135111111111111,6000
0.055,18,bin_chi2_M120,0.017826666666666664,6000
0.055,19,KDE_chi2,0.09405365049673342,6000
0.055,19,well_TV,0.006666666666666654,6000
0.055,19,CDF_sup,0.011666666666666678,6000
0.055,19,W1,0.012273493499728803,6000
0.055,19,bin_chi2_M40,0.007393333333333336,6000
0.055,19,bin_chi2_M80,0.01644888888888889,6000
0.055,19,bin_chi2_M120,0.018186666666666667,6000
0.055,20,KDE_chi2,0.08735921630700058,6000
0.055,20,well_TV,0.0071666666666666545,6000
0.055,20,CDF_sup,0.010249999999999987,6000
0.055,20,W1,0.013704012673027679,6000
0.055,20,bin_chi2_M40,0.006655555555555554,6000
0.055,20,bin_chi2_M80,0.015231111111111112,6000
0.055,20,bin_chi2_M120,0.024966666666666665,6000
0.055,21,KDE_chi2,0.0940929349953963,6000
0.055,21,well_TV,0.012333333333333307,6000
0.055,21,CDF_sup,0.014708333333333311,6000
0.055,21,W1,0.020634309254668103,6000
0.055,21,bin_chi2_M40,0.008353333333333334,6000
0.055,21,bin_chi2_M80,0.009715555555555554,6000
0.055,21,bin_chi2_M120,0.021826666666666668,6000
0.055,22,KDE_chi2,0.0918141186980903,6000
0.055,22,well_TV,0.006000000000000005,6000
0.055,22,CDF_sup,0.012958333333333294,6000
0.055,22,W1,0.014675589187543733,6000
0.055,22,bin_chi2_M40,0.0070866666666666665,6000
0.055,22,bin_chi2_M80,0.010724444444444443,6000
0.055,22,bin_chi2_M120,0.01820666666666667,6000
0.055,23,KDE_chi2,0.08050001731440275,6000
0.055,23,well_TV,0.004166666666666652,6000
0.055,23,CDF_sup,0.007833333333333359,6000
0.055,23,W1,0.009297147955999622,6000
0.055,23,bin_chi2_M40,0.006813333333333332,6000
0.055,23,bin_chi2_M80,0.013431111111111109,6000
0.055,23,bin_chi2_M120,0.017953333333333335,6000
0.055,24,KDE_chi2,0.0878325355215312,6000
0.055,24,well_TV,0.008000000000000007,6000
0.055,24,CDF_sup,0.011791666666666697,6000
0.055,24,W1,0.01670376941799702,6000
0.055,24,bin_chi2_M40,0.007339999999999999,6000
0.055,24,bin_chi2_M80,0.0162,6000
0.055,24,bin_chi2_M120,0.019726666666666667,6000
0.055,25,KDE_chi2,0.09718427147189496,6000
0.055,25,well_TV,0.0050000000000000044,6000
0.055,25,CDF_sup,0.012541666666666637,6000
0.055,25,W1,0.010769825158144883,6000
0.055,25,bin_chi2_M40,0.007384444444444443,6000
0.055,25,bin_chi2_M80,0.013702222222222222,6000
0.055,25,bin_chi2_M120,0.017393333333333334,6000
0.055,26,KDE_chi2,0.09336026660751467,6000
0.055,26,well_TV,0.0004999999999999449,6000
0.055,26,CDF_sup,0.006458333333333345,6000
0.055,26,W1,0.004119275286820039,6000
0.055,26,bin_chi2_M40,0.004059999999999999,6000
0.055,26,bin_chi2_M80,0.017395555555555553,6000
0.055,26,bin_chi2_M120,0.023499999999999997,6000
0.055,27,KDE_chi2,0.08801525127895798,6000
0.055,27,well_TV,0.0044999999999999485,6000
0.055,27,CDF_sup,0.006666666666666655,6000
0.055,27,W1,0.007391889426108629,6000
0.055,27,bin_chi2_M40,0.004997777777777778,6000
0.055,27,bin_chi2_M80,0.011488888888888889,6000
0.055,27,bin_chi2_M120,0.0213,6000
0.055,28,KDE_chi2,0.08554886183004795,6000
0.055,28,well_TV,0.0008333333333333526,6000
0.055,28,CDF_sup,0.009041666666666658,6000
0.055,28,W1,0.0061467495866996315,6000
0.055,28,bin_chi2_M40,0.004457777777777776,6000
0.055,28,bin_chi2_M80,0.011977777777777775,6000
0.055,28,bin_chi2_M120,0.01961333333333333,6000
0.055,29,KDE_chi2,0.08761072205296863,6000
0.055,29,well_TV,0.010999999999999899,6000
0.055,29,CDF_sup,0.012416666666666656,6000
0.055,29,W1,0.019974216569480938,6000
