epsilon,method,seed,rng_seed,metric,threshold,bias_floor,first_crossing_time,persistent_reached,censored,mixing_time,final_metric_value,n_recorded_points,n_recorded_points_below_threshold,persistence_records,N_particles,dt,nsteps,T_final,planned_T_final,clip_fraction_mean,clip_fraction_max
0.08,LSC-CP,1,20481813,W1,0.08917386797272878,0.03566954718909151,2.16,True,False,2.16,0.04583450841315762,21,12,4,2400,0.003,1600,4.8,42.42640687119285,0.0,0.0
0.08,LSC-CP,1,20481813,CDF_sup,0.07805030586392342,0.031220122345569368,1.68,True,False,1.68,0.04836866112685334,21,14,4,2400,0.003,1600,4.8,42.42640687119285,0.0,0.0
0.08,LSC-CP,2,20481913,truncated_KDE_chi2,0.05,0.01305393124083749,3.36,True,False,4.800000000000001,0.04346735668400209,24,6,4,2400,0.003,1840,5.5200000000000005,42.42640687119285,0.0,0.0
0.08,LSC-CP,2,20481913,well_TV,0.075,0.017916666666666803,1.92,True,False,1.9200000000000002,0.0037500000000000866,24,16,4,2400,0.003,1840,5.5200000000000005,42.42640687119285,0.0,0.0
0.08,LSC-CP,2,20481913,W1,0.08917386797272878,0.03566954718909151,3.36,True,False,3.3600000000000003,0.0497921875032547,24,10,4,2400,0.003,1840,5.5200000000000005,42.42640687119285,0.0,0.0
0.08,LSC-CP,2,20481913,CDF_sup,0.07805030586392342,0.031220122345569368,1.92,True,False,1.9200000000000002,0.045027564701115574,24,16,4,2400,0.003,1840,5.5200000000000005,42.42640687119285,0.0,0.0
0.08,LSC-CP,3,20482013,truncated_KDE_chi2,0.05,0.01305393124083749,2.4,True,False,8.4,0.047296636232671725,39,18,4,2400,0.003,3040,9.120000000000001,42.42640687119285,1.3706140350877195e-07,0.0004166666666666667
0.08,LSC-CP,3,20482013,well_TV,0.075,0.017916666666666803,1.92,True,False,1.9200000000000002,0.0025000000000001132,39,31,4,2400,0.003,3040,9.120000000000001,42.42640687119285,1.3706140350877195e-07,0.0004166666666666667
0.08,LSC-CP,3,20482013,W1,0.08917386797272878,0.03566954718909151,2.4,True,False,2.4000000000000004,0.05255038527534517,39,29,4,2400,0.003,3040,9.120000000000001,42.42640687119285,1.3706140350877195e-07,0.0004166666666666667
0.08,LSC-CP,3,20482013,CDF_sup,0.07805030586392342,0.031220122345569368,1.68,True,False,1.68,0.0531924168256144,39,32,4,2400,0.003,3040,9.120000000000001,42.42640687119285,1.3706140350877195e-07,0.0004166666666666667
0.08,LSC-CP,4,20482113,truncated_KDE_chi2,0.05,0.01305393124083749,2.64,True,False,2.6399999999999997,0.04710529684275053,15,4,4,2400,0.003,1120,3.36,42.42640687119285,0.0,0.0
0.08,LSC-CP,4,20482113,well_TV,0.075,0.017916666666666803,1.92,True,False,1.9200000000000002,0.02458333333333318,15,7,4,2400,0.003,1120,3.36,42.42640687119285,0.0,0.0
0.08,LSC-CP,4,20482113,W1,0.08917386797272878,0.03566954718909151,2.4,True,False,2.4000000000000004,0.0737978598436328,15,5,4,2400,0.003,1120,3.36,42.42640687119285,0.0,0.0
0.08,LSC-CP,4,20482113,CDF_sup,0.07805030586392342,0.031220122345569368,1.92,True,False,1.9200000000000002,0.052118661126852484,15,7,4,2400,0.003,1120,3.36,42.42640687119285,0.0,0.0
0.08,Langevin,1,20481812,truncated_KDE_chi2,0.05,0.01305393124083749,78.0,True,False,79.2,0.017113339593704133,470,143,4,2400,0.003,37520,112.56,182.07916074821384,0.0,0.0
0.08,Langevin,1,20481812,well_TV,0.075,0.017916666666666803,91.2,True,False,92.4,0.04999999999999993,470,78,4,2400,0.003,37520,112.56,182.07916074821384,0.0,0.0
0.08,Langevin,1,20481812,W1,0.08917386797272878,0.03566954718909151,109.92,True,False,111.84,0.0840890817250545,470,7,4,2400,0.003,37520,112.56,182.07916074821384,0.0,0.0
0.08,Langevin,1,20481812,CDF_sup,0.07805030586392342,0.031220122345569368,92.4,True,False,95.52000000000001,0.05077954484532671,470,80,4,2400,0.003,37520,112.56,182.07916074821384,0.0,0.0
0.08,LSC-CP,5,20482213,truncated_KDE_chi2,0.05,0.01305393124083749,2.64,True,False,2.6399999999999997,0.05335012739928064,16,4,4,2400,0.003,1200,3.6,42.42640687119285,0.0,0.0
0.08,LSC-CP,5,20482213,well_TV,0.075,0.017916666666666803,1.92,True,False,1.9200000000000002,0.014999999999999902,16,8,4,2400,0.003,1200,3.6,42.42640687119285,0.0,0.0
0.08,LSC-CP,5,20482213,W1,0.08917386797272878,0.03566954718909151,2.88,True,False,2.88,0.060652177348905635,16,4,4,2400,0.003,1200,3.6,42.42640687119285,0.0,0.0
0.08,LSC-CP,5,20482213,CDF_sup,0.07805030586392342,0.031220122345569368,1.92,True,False,1.9200000000000002,0.059755123643166874,16,8,4,2400,0.003,1200,3.6,42.42640687119285,0.0,0.0
0.08,Langevin,3,20482012,truncated_KDE_chi2,0.05,0.01305393124083749,90.0,True,False,91.68,0.018371175587901304,521,137,4,2400,0.003,41600,124.8,182.07916074821384,0.0,0.0
0.08,Langevin,3,20482012,well_TV,0.075,0.017916666666666803,111.60000000000001,True,False,111.60000000000001,0.047499999999999876,521,56,4,2400,0.003,41600,124.8,182.07916074821384,0.0,0.0
0.08,Langevin,3,20482012,W1,0.08917386797272878,0.03566954718909151,124.08,True,False,124.08,0.08443330273212174,521,4,4,2400,0.003,41600,124.8,182.07916074821384,0.0,0.0
0.08,Langevin,3,20482012,CDF_sup,0.07805030586392342,0.031220122345569368,110.64,True,False,110.64,0.04894301044940674,521,60,4,2400,0.003,41600,124.8,182.07916074821384,0.0,0.0
0.08,Langevin,4,20482112,truncated_KDE_chi2,0.05,0.01305393124083749,88.56,True,False,94.08,0.020341160328018002,509,127,4,2400,0.003,40640,121.92,182.07916074821384,0.0,0.0
0.08,Langevin,4,20482112,well_TV,0.075,0.017916666666666803,107.04,True,False,107.76,0.047499999999999876,509,62,4,2400,0.003,40640,121.92,182.07916074821384,0.0,0.0
0.08,Langevin,4,20482112,W1,0.08917386797272878,0.03566954718909151,119.76,True,False,121.2,0.08879880685131714,509,8,4,2400,0.003,40640,121.92,182.07916074821384,0.0,0.0
0.08,Langevin,4,20482112,CDF_sup,0.07805030586392342,0.031220122345569368,106.32000000000001,True,False,107.04,0.052834087159681964,509,64,4,2400,0.003,40640,121.92,182.07916074821384,0.0,0.0
0.08,Langevin,0,20481712,truncated_KDE_chi2,0.05,0.01305393124083749,101.52,True,False,108.0,0.017017867353524174,640,193,4,2400,0.003,51120,153.36,182.07916074821384,0.0,0.0
0.08,Langevin,0,20481712,well_TV,0.075,0.017916666666666803,130.56,True,False,137.28,0.04916666666666658,640,69,4,2400,0.003,51120,153.36,182.07916074821384,0.0,0.0
0.08,Langevin,0,20481712,W1,0.08917386797272878,0.03566954718909151,148.08,True,False,152.64000000000001,0.07993757903863608,640,7,4,2400,0.003,51120,153.36,182.07916074821384,0.0,0.0
0.08,Langevin,0,20481712,CDF_sup,0.07805030586392342,0.031220122345569368,127.68,True,False,134.88,0.05133257950698422,640,76,4,2400,0.003,51120,153.36,182.07916074821384,0.0,0.0
0.08,Langevin,2,20481912,truncated_KDE_chi2,0.05,0.01305393124083749,91.2,True,False,93.60000000000001,0.01980850907759479,646,244,4,2400,0.003,51600,154.8,182.07916074821384,0.0,0.0
0.08,Langevin,2,20481912,well_TV,0.075,0.017916666666666803,113.76,True,False,116.88000000000001,0.05249999999999988,646,156,4,2400,0.003,51600,154.8,182.07916074821384,0.0,0.0
0.08,Langevin,2,20481912,W1,0.08917386797272878,0.03566954718909151,144.48,True,False,154.08,0.08547907650466194,646,5,4,2400,0.003,51600,154.8,182.07916074821384,0.0,0.0
0.08,Langevin,2,20481912,CDF_sup,0.07805030586392342,0.031220122345569368,113.04,True,False,115.92,0.053156589486813066,646,165,4,2400,0.003,51600,154.8,182.07916074821384,0.0,0.0
0.08,Langevin,5,20482212,truncated_KDE_chi2,0.05,0.01305393124083749,94.8,True,False,95.52000000000001,0.021996278921474655,588,185,4,2400,0.003,46960,140.88,182.07916074821384,0.0,0.0
0.08,Langevin,5,20482212,well_TV,0.075,0.017916666666666803,120.24000000000001,True,False,122.16,0.050833333333333175,588,83,4,2400,0.003,46960,140.88,182.07916074821384,0.0,0.0
0.08,Langevin,5,20482212,W1,0.08917386797272878,0.03566954718909151,134.4,True,False,140.16,0.0845938810481009,588,7,4,2400,0.003,46960,140.88,182.07916074821384,0.0,0.0
0.08,Langevin,5,20482212,CDF_sup,0.07805030586392342,0.031220122345569368,119.52,True,False,120.48,0.05567975794997437,588,86,4,2400,0.003,46960,140.88,182.07916074821384,0.0,0.0
0.07,LSC-CP,2,20491913,truncated_KDE_chi2,0.05,0.012838014633234307,3.84,True,False,5.760000000000001,0.04428469061010512,28,8,4,2400,0.003,2160,6.48,45.355736761107266,0.0,0.0
0.07,LSC-CP,2,20491913,well_TV,0.075,0.01458333333333317,2.16,True,False,2.16,0.0012499999999998623,28,19,4,2400,0.003,2160,6.48,45.355736761107266,0.0,0.0
0.07,LSC-CP,2,20491913,W1,0.08,0.027438913935108923,2.88,True,False,2.88,0.04665852588143691,28,16,4,2400,0.003,2160,6.48,45.355736761107266,0.0,0.0
0.07,LSC-CP,2,20491913,CDF_sup,0.06,0.021124239939305678,2.88,True,False,5.04,0.05816913661483161,28,10,4,2400,0.003,2160,6.48,45.355736761107266,0.0,0.0
0.07,LSC-CP,0,20491713,truncated_KDE_chi2,0.05,0.012838014633234307,3.6,True,False,6.0,0.03967257107569534,29,8,4,2400,0.003,2240,6.72,45.355736761107266,0.0,0.0
0.07,LSC-CP,0,20491713,well_TV,0.075,0.01458333333333317,2.16,True,False,2.16,0.0008333333333334636,29,20,4,2400,0.003,2240,6.72,45.355736761107266,0.0,0.0
0.07,LSC-CP,0,20491713,W1,0.08,0.027438913935108923,3.36,True,False,3.3600000000000003,0.04396189722196056,29,15,4,2400,0.003,2240,6.72,45.355736761107266,0.0,0.0
0.07,LSC-CP,0,20491713,CDF_sup,0.06,0.021124239939305678,2.88,True,False,3.3600000000000003,0.045448246850530505,29,15,4,2400,0.003,2240,6.72,45.355736761107266,0.0,0.0
0.07,LSC-CP,1,20491813,truncated_KDE_chi2,0.05,0.012838014633234307,2.88,True,False,6.24,0.04484913521265267,30,9,4,2400,0.003,2320,6.96,45.355736761107266,0.0,0.0
0.07,LSC-CP,1,20491813,well_TV,0.075,0.01458333333333317,2.16,True,False,2.16,0.0050000000000001155,30,21,4,2400,0.003,2320,6.96,45.355736761107266,0.0,0.0
0.07,LSC-CP,1,20491813,W1,0.08,0.027438913935108923,3.12,True,False,3.12,0.04624732240679953,30,17,4,2400,0.003,2320,6.96,45.355736761107266,0.0,0.0
0.07,LSC-CP,1,20491813,CDF_sup,0.06,0.021124239939305678,2.64,True,False,2.6399999999999997,0.05175909598324305,30,17,4,2400,0.003,2320,6.96,45.355736761107266,0.0,0.0
0.07,LSC-CP,3,20492013,truncated_KDE_chi2,0.05,0.012838014633234307,3.84,True,False,23.040000000000003,0.044977537133388076,100,23,4,2400,0.003,7920,23.76,45.355736761107266,0.0,0.0
0.07,LSC-CP,3,20492013,well_TV,0.075,0.01458333333333317,1.92,True,False,1.9200000000000002,0.0008333333333334636,100,92,4,2400,0.003,7920,23.76,45.355736761107266,0.0,0.0
0.07,LSC-CP,3,20492013,W1,0.08,0.027438913935108923,2.64,True,False,2.6399999999999997,0.045317937885827775,100,89,4,2400,0.003,7920,23.76,45.355736761107266,0.0,0.0
0.07,LSC-CP,3,20492013,CDF_sup,0.06,0.021124239939305678,2.16,True,False,2.16,0.05936839611245737,100,66,4,2400,0.003,7920,23.76,45.355736761107266,0.0,0.0
0.07,LSC-CP,4,20492113,truncated_KDE_chi2,0.05,0.012838014633234307,2.4,True,False,7.2,0.04478052960877536,34,7,4,2400,0.003,2640,7.92,45.355736761107266,0.0,0.0
0.07,LSC-CP,4,20492113,well_TV,0.075,0.01458333333333317,1.92,True,False,1.9200000000000002,0.007083333333333219,34,26,4,2400,0.003,2640,7.92,45.355736761107266,0.0,0.0
0.07,LSC-CP,4,20492113,W1,0.08,0.027438913935108923,2.4,True,False,2.4000000000000004,0.05334437669791521,34,24,4,2400,0.003,2640,7.92,45.355736761107266,0.0,0.0
0.07,LSC-CP,4,20492113,CDF_sup,0.06,0.021124239939305678,2.16,True,False,5.28,0.048473643173621184,34,17,4,2400,0.003,2640,7.92,45.355736761107266,0.0,0.0
0.07,Langevin,2,20491912,truncated_KDE_chi2,0.05,0.012838014633234307,135.12,True,False,136.08,0.014283947391764787,830,264,4,2400,0.003,66320,198.96,284.53893920424514,0.0,0.0
0.07,Langevin,2,20491912,well_TV,0.075,0.01458333333333317,156.96,True,False,156.96,0.04166666666666652,830,158,4,2400,0.003,66320,198.96,284.53893920424514,0.0,0.0
0.07,Langevin,2,20491912,W1,0.08,0.027438913935108923,198.24,True,False,198.24,0.0726122618602247,830,4,4,2400,0.003,66320,198.96,284.53893920424514,0.0,0.0
0.07,Langevin,2,20491912,CDF_sup,0.06,0.021124239939305678,177.6,True,False,178.56,0.04301675235625946,830,69,4,2400,0.003,66320,198.96,284.53893920424514,0.0,0.0
0.07,LSC-CP,5,20492213,truncated_KDE_chi2,0.05,0.012838014633234307,3.12,True,False,6.0,0.04446183176049389,29,10,4,2400,0.003,2240,6.72,45.355736761107266,0.0,0.0
0.07,LSC-CP,5,20492213,well_TV,0.075,0.01458333333333317,2.16,True,False,2.16,0.0008333333333334636,29,20,4,2400,0.003,2240,6.72,45.355736761107266,0.0,0.0
0.07,LSC-CP,5,20492213,W1,0.08,0.027438913935108923,2.88,True,False,2.88,0.04632802542963631,29,17,4,2400,0.003,2240,6.72,45.355736761107266,0.0,0.0
0.07,LSC-CP,5,20492213,CDF_sup,0.06,0.021124239939305678,2.4,True,False,2.4000000000000004,0.05006998075158006,29,16,4,2400,0.003,2240,6.72,45.355736761107266,0.0,0.0
0.07,Langevin,3,20492012,truncated_KDE_chi2,0.05,0.012838014633234307,126.0,True,False,142.08,0.014455899697026521,847,261,4,2400,0.003,67680,203.04,284.53893920424514,0.0,0.0
0.07,Langevin,3,20492012,well_TV,0.075,0.01458333333333317,157.20000000000002,True,False,157.20000000000002,0.0429166666666666,847,189,4,2400,0.003,67680,203.04,284.53893920424514,0.0,0.0
0.07,Langevin,3,20492012,W1,0.08,0.027438913935108923,193.20000000000002,True,False,202.32,0.07930599842904368,847,9,4,2400,0.003,67680,203.04,284.53893920424514,0.0,0.0
0.07,Langevin,3,20492012,CDF_sup,0.06,0.021124239939305678,169.92000000000002,True,False,169.92000000000002,0.05171118520780943,847,139,4,2400,0.003,67680,203.04,284.53893920424514,0.0,0.0
0.07,Langevin,1,20491812,truncated_KDE_chi2,0.05,0.012838014633234307,141.84,True,False,142.8,0.020563428973133943,972,375,4,2400,0.003,77680,233.04,284.53893920424514,0.0,0.0
0.07,Langevin,1,20491812,well_TV,0.075,0.01458333333333317,171.84,True,False,173.52,0.0462499999999999,972,252,4,2400,0.003,77680,233.04,284.53893920424514,0.0,0.0
0.07,Langevin,1,20491812,W1,0.08,0.027438913935108923,222.72,True,False,232.32,0.07772770952184432,972,22,4,2400,0.003,77680,233.04,284.53893920424514,0.0,0.0
0.07,Langevin,1,20491812,CDF_sup,0.06,0.021124239939305678,185.04,True,False,185.04,0.049515314548762235,972,196,4,2400,0.003,77680,233.04,284.53893920424514,0.0,0.0
0.07,Langevin,0,20491712,truncated_KDE_chi2,0.05,0.012838014633234307,147.12,True,False,154.08,0.017341414113961586,984,353,4,2400,0.003,78640,235.92000000000002,284.53893920424514,0.0,0.0
0.07,Langevin,0,20491712,well_TV,0.075,0.01458333333333317,179.28,True,False,181.44,0.04166666666666652,984,221,4,2400,0.003,78640,235.92000000000002,284.53893920424514,0.0,0.0
0.07,Langevin,0,20491712,W1,0.08,0.027438913935108923,218.4,True,False,235.20000000000002,0.07237100568525176,984,12,4,2400,0.003,78640,235.92000000000002,284.53893920424514,0.0,0.0
0.07,Langevin,0,20491712,CDF_sup,0.06,0.021124239939305678,208.56,True,False,208.56,0.04329820463919265,984,104,4,2400,0.003,78640,235.92000000000002,284.53893920424514,0.0,0.0
0.07,Langevin,4,20492112,truncated_KDE_chi2,0.05,0.012838014633234307,150.24,True,False,154.08,0.016462186276097385,1017,381,4,2400,0.003,81280,243.84,284.53893920424514,0.0,0.0
0.07,Langevin,4,20492112,well_TV,0.075,0.01458333333333317,188.16,True,False,188.16,0.0412499999999999,1017,233,4,2400,0.003,81280,243.84,284.53893920424514,0.0,0.0
0.07,Langevin,4,20492112,W1,0.08,0.027438913935108923,242.16,True,False,243.12,0.07379122106655767,1017,7,4,2400,0.003,81280,243.84,284.53893920424514,0.0,0.0
0.07,Langevin,4,20492112,CDF_sup,0.06,0.021124239939305678,201.36,True,False,202.32,0.04221900216017682,1017,170,4,2400,0.003,81280,243.84,284.53893920424514,0.0,0.0
0.07,Langevin,5,20492212,truncated_KDE_chi2,0.05,0.012838014633234307,134.88,True,False,138.24,0.014619784371861028,845,273,4,2400,0.003,67520,202.56,284.53893920424514,0.0,0.0
0.07,Langevin,5,20492212,well_TV,0.075,0.01458333333333317,175.44,True,False,175.44,0.043333333333333224,845,113,4,2400,0.003,67520,202.56,284.53893920424514,0.0,0.0
0.07,Langevin,5,20492212,W1,0.08,0.027438913935108923,200.88,True,False,201.84,0.07316098064009438,845,7,4,2400,0.003,67520,202.56,284.53893920424514,0.0,0.0
0.07,Langevin,5,20492212,CDF_sup,0.06,0.021124239939305678,194.4,True,False,195.36,0.04534176045438354,845,33,4,2400,0.003,67520,202.56,284.53893920424514,0.0,0.0
0.06,LSC-CP,1,20501813,truncated_KDE_chi2,0.05,0.01469681713071609,7.44,False,True,,0.0515771330908968,206,12,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,1,20501813,well_TV,0.075,0.01666666666666672,1.92,True,False,1.9200000000000002,0.0029166666666666785,206,198,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,1,20501813,W1,0.08402714512699778,0.033610858050799115,2.88,True,False,4.5600000000000005,0.0456846243898181,206,191,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,1,20501813,CDF_sup,0.07069044584314052,0.028276178337256208,1.92,True,False,1.9200000000000002,0.0645386620345734,206,183,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,0,20501713,truncated_KDE_chi2,0.05,0.01469681713071609,4.32,False,True,,0.056007330623655704,206,16,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,0,20501713,well_TV,0.075,0.01666666666666672,1.92,True,False,1.9200000000000002,0.002083333333333326,206,198,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,0,20501713,W1,0.08402714512699778,0.033610858050799115,2.64,True,False,2.6399999999999997,0.048812884817933014,206,195,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,0,20501713,CDF_sup,0.07069044584314052,0.028276178337256208,2.4,True,False,2.4000000000000004,0.058692845003922856,206,185,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,2,20501913,truncated_KDE_chi2,0.05,0.01469681713071609,18.0,False,True,,0.053336806692108316,206,11,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,2,20501913,well_TV,0.075,0.01666666666666672,2.16,True,False,2.16,0.01416666666666666,206,197,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,2,20501913,W1,0.08402714512699778,0.033610858050799115,2.88,True,False,2.88,0.06204810874255828,206,194,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,2,20501913,CDF_sup,0.07069044584314052,0.028276178337256208,2.4,True,False,2.4000000000000004,0.06123138923080905,206,175,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,3,20502013,truncated_KDE_chi2,0.05,0.01469681713071609,6.96,False,True,,0.06821666205764393,206,10,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,3,20502013,well_TV,0.075,0.01666666666666672,2.16,True,False,2.16,0.0004166666666666763,206,197,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,3,20502013,W1,0.08402714512699778,0.033610858050799115,3.36,True,False,3.3600000000000003,0.051834986265784616,206,192,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,3,20502013,CDF_sup,0.07069044584314052,0.028276178337256208,2.16,True,False,2.16,0.06223836440278721,206,175,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,Langevin,2,20501912,truncated_KDE_chi2,0.05,0.01469681713071609,245.04,True,False,260.4,0.023079596964093008,1421,337,4,2400,0.003,113600,340.8,516.0007445188462,0.0,0.0
0.06,Langevin,2,20501912,well_TV,0.075,0.01666666666666672,301.92,True,False,303.12,0.04833333333333334,1421,161,4,2400,0.003,113600,340.8,516.0007445188462,0.0,0.0
0.06,Langevin,2,20501912,W1,0.08402714512699778,0.033610858050799115,332.64,True,False,340.08,0.08239067369138581,1421,7,4,2400,0.003,113600,340.8,516.0007445188462,0.0,0.0
0.06,Langevin,2,20501912,CDF_sup,0.07069044584314052,0.028276178337256208,308.88,True,False,312.47999999999996,0.04945987298267618,1421,124,4,2400,0.003,113600,340.8,516.0007445188462,0.0,0.0
0.06,LSC-CP,4,20502113,truncated_KDE_chi2,0.05,0.01469681713071609,7.68,False,True,,0.05638965791066984,206,11,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,4,20502113,well_TV,0.075,0.01666666666666672,2.16,True,False,2.16,0.004583333333333328,206,197,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,4,20502113,W1,0.08402714512699778,0.033610858050799115,2.88,True,False,2.88,0.05015658510880058,206,193,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,LSC-CP,4,20502113,CDF_sup,0.07069044584314052,0.028276178337256208,2.16,True,False,2.16,0.055788662034573416,206,183,4,2400,0.003,16330,48.99,48.98979485566356,0.0,0.0
0.06,Langevin,0,20501712,truncated_KDE_chi2,0.05,0.01469681713071609,247.92000000000002,True,False,252.0,0.01901233237191817,1554,501,4,2400,0.003,124240,372.72,516.0007445188462,0.0,0.0
0.06,Langevin,0,20501712,well_TV,0.075,0.01666666666666672,294.48,True,False,294.47999999999996,0.04749999999999999,1554,265,4,2400,0.003,124240,372.72,516.0007445188462,0.0,0.0
0.06,Langevin,0,20501712,W1,0.08402714512699778,0.033610858050799115,371.04,True,False,372.0,0.08134295444476132,1554,6,4,2400,0.003,124240,372.72,516.0007445188462,0.0,0.0
0.06,Langevin,0,20501712,CDF_sup,0.07069044584314052,0.028276178337256208,324.48,True,False,325.2,0.04889969041674114,1554,199,4,2400,0.003,124240,372.72,516.0007445188462,0.0,0.0
0.06,Langevin,1,20501812,truncated_KDE_chi2,0.05,0.01469681713071609,260.16,True,False,265.2,0.020351783095733975,1564,462,4,2400,0.003,125040,375.12,516.0007445188462,0.0,0.0
0.06,Langevin,1,20501812,well_TV,0.075,0.01666666666666672,292.32,True,False,293.03999999999996,0.047083333333333366,1564,339,4,2400,0.003,125040,375.12,516.0007445188462,0.0,0.0
0.06,Langevin,1,20501812,W1,0.08402714512699778,0.033610858050799115,348.48,True,False,374.4,0.07915583926599093,1564,7,4,2400,0.003,125040,375.12,516.0007445188462,0.0,0.0
0.06,Langevin,1,20501812,CDF_sup,0.07069044584314052,0.028276178337256208,304.56,True,False,305.76,0.04889969041674114,1564,287,4,2400,0.003,125040,375.12,516.0007445188462,0.0,0.0
0.06,LSC-CP,5,20502213,truncated_KDE_chi2,0.05,0.01469681713071609,17.28,True,False,21.84,0.03706556918083741,95,6,4,2400,0.003,7520,22.56,48.98979485566356,5.540780141843972e-08,0.0004166666666666667
0.06,LSC-CP,5,20502213,well_TV,0.075,0.01666666666666672,1.92,True,False,1.9200000000000002,0.006249999999999978,95,87,4,2400,0.003,7520,22.56,48.98979485566356,5.540780141843972e-08,0.0004166666666666667
0.06,LSC-CP,5,20502213,W1,0.08402714512699778,0.033610858050799115,2.64,True,False,2.6399999999999997,0.042994126798508336,95,84,4,2400,0.003,7520,22.56,48.98979485566356,5.540780141843972e-08,0.0004166666666666667
0.06,LSC-CP,5,20502213,CDF_sup,0.07069044584314052,0.028276178337256208,2.16,True,False,2.16,0.05057169773612055,95,82,4,2400,0.003,7520,22.56,48.98979485566356,5.540780141843972e-08,0.0004166666666666667
0.06,Langevin,3,20502012,truncated_KDE_chi2,0.05,0.01469681713071609,265.44,True,False,273.84,0.014990308526445974,1641,514,4,2400,0.003,131200,393.6,516.0007445188462,0.0,0.0
0.06,Langevin,3,20502012,well_TV,0.075,0.01666666666666672,309.84000000000003,True,False,312.0,0.04541666666666666,1641,343,4,2400,0.003,131200,393.6,516.0007445188462,0.0,0.0
0.06,Langevin,3,20502012,W1,0.08402714512699778,0.033610858050799115,390.24,True,False,392.88,0.08149883825080947,1641,9,4,2400,0.003,131200,393.6,516.0007445188462,0.0,0.0
0.06,Langevin,3,20502012,CDF_sup,0.07069044584314052,0.028276178337256208,318.48,True,False,319.2,0.04613469560316219,1641,312,4,2400,0.003,131200,393.6,516.0007445188462,0.0,0.0
0.06,Langevin,4,20502112,truncated_KDE_chi2,0.05,0.01469681713071609,261.84000000000003,True,False,272.4,0.01616591382506128,1827,708,4,2400,0.003,146080,438.24,516.0007445188462,0.0,0.0
0.06,Langevin,4,20502112,well_TV,0.075,0.01666666666666672,351.12,True,False,351.12,0.04583333333333328,1827,363,4,2400,0.003,146080,438.24,516.0007445188462,0.0,0.0
0.06,Langevin,4,20502112,W1,0.08402714512699778,0.033610858050799115,436.56,True,False,437.52,0.08235986263049488,1827,5,4,2400,0.003,146080,438.24,516.0007445188462,0.0,0.0
0.06,Langevin,4,20502112,CDF_sup,0.07069044584314052,0.028276178337256208,376.32,True,False,377.76,0.048140015254138135,1827,243,4,2400,0.003,146080,438.24,516.0007445188462,0.0,0.0
0.06,Langevin,5,20502212,truncated_KDE_chi2,0.05,0.01469681713071609,271.68,True,False,278.64,0.015619907151198875,1540,376,4,2400,0.003,123120,369.36,516.0007445188462,0.0,0.0
0.06,Langevin,5,20502212,well_TV,0.075,0.01666666666666672,321.84000000000003,True,False,323.76,0.04874999999999996,1540,184,4,2400,0.003,123120,369.36,516.0007445188462,0.0,0.0
0.06,Langevin,5,20502212,W1,0.08402714512699778,0.033610858050799115,363.36,True,False,368.64,0.08143954035481311,1540,8,4,2400,0.003,123120,369.36,516.0007445188462,0.0,0.0
0.06,Langevin,5,20502212,CDF_sup,0.07069044584314052,0.028276178337256208,335.76,True,False,336.23999999999995,0.04913539604772377,1540,140,4,2400,0.003,123120,369.36,516.0007445188462,0.0,0.0
0.05,LSC-CP,1,20511813,truncated_KDE_chi2,0.05164399875640945,0.02065759950256378,3.12,False,True,,0.10531412744063759,225,3,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,1,20511813,well_TV,0.075,0.01874999999999999,1.92,True,False,1.9200000000000002,0.023333333333333317,225,217,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,1,20511813,W1,0.10001797186792878,0.04000718874717151,2.4,True,False,2.4000000000000004,0.08087553033241882,225,215,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
0.05,LSC-CP,1,20511813,CDF_sup,0.08419313874524735,0.03367725549809894,1.68,True,False,1.68,0.07296065818404185,225,217,4,2400,0.003,17889,53.667,53.665631459994955,0.0,0.0
