method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,jump_count_mean,jump_count_applied_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,6616,33.08,21171200.0,6616.0,6616.0,0.0,0.2815094546246293,0.028482591028161308,0.02735442952692768,0.17750000000000002,0.16015453236609212,0.0,0.014815871743640872,0.1521729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005041666666666666,106120,1.002493954050786,0.0,0.0005743179413542927,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,6616,33.08,21171200.0,6616.0,6616.0,0.0,0.2444242923632234,0.01933453361318782,0.01822050942330211,0.15500000000000003,0.15097062555015117,0.0,0.008232226440259172,0.11592296292811421,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005041666666666666,106120,1.002493954050786,0.0,0.0005743179413542927,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,6616,33.08,21171200.0,6616.0,6616.0,0.0,0.23751313441900257,0.022581218790721835,0.021460282627066007,0.14625000000000002,0.16810356067501686,0.0,0.00883902200475141,0.12717296292811417,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005041666666666666,106120,1.002493954050786,0.0,0.0005743179413542927,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,6675,33.375,21360000.0,6675.0,6675.0,0.0,0.27596237838835147,0.027047196979097632,0.025917486491299657,0.17874999999999996,0.16636542448134706,0.0,0.011375611418886829,0.1321729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005286016949152542,107118,1.0029775280898876,0.0,0.000573689138576779,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,6675,33.375,21360000.0,6675.0,6675.0,0.0,0.2876569945615004,0.033271194147337146,0.03212637838732679,0.195,0.17420509992324418,0.0,0.012198436875475643,0.14092296292811415,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005286016949152542,107118,1.0029775280898876,0.0,0.000573689138576779,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,6675,33.375,21360000.0,6675.0,6675.0,0.0,0.2341465442743974,0.019787742409529963,0.018674370717133626,0.14625,0.14594567469973851,0.0,0.00832590377270867,0.12092296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005286016949152542,107118,1.0029775280898876,0.0,0.000573689138576779,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,6675,33.375,21360000.0,6675.0,6675.0,0.0,0.24253045063254458,0.024729803037098153,0.023607328166830754,0.15625,0.16498349603746665,0.0,0.009424632853355486,0.1309229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005286016949152542,107118,1.0029775280898876,0.0,0.000573689138576779,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,6734,33.67,21548800.0,6734.0,6734.0,0.0,0.28856085821437394,0.03060531877530348,0.02946643074997235,0.17750000000000002,0.16522981029854888,0.0,0.011743340232262558,0.13467296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050317796610169505,108068,1.003007128007128,0.0,0.0005725144787644788,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,6734,33.67,21548800.0,6734.0,6734.0,0.0,0.28386210139603196,0.030196220820678188,0.029058664932519296,0.19,0.1728374084896146,0.0,0.01066575616024596,0.1271729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050317796610169505,108068,1.003007128007128,0.0,0.0005725144787644788,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,6734,33.67,21548800.0,6734.0,6734.0,0.0,0.25389860931820973,0.02197329491101241,0.020850561266601453,0.16875,0.15891678130129772,0.0,0.008510900258870996,0.11967296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050317796610169505,108068,1.003007128007128,0.0,0.0005725144787644788,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,6734,33.67,21548800.0,6734.0,6734.0,0.0,0.24389260458274442,0.024196604136583977,0.023071679803151612,0.165,0.16466988438630603,0.0,0.008022106093497287,0.12092296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050317796610169505,108068,1.003007128007128,0.0,0.0005725144787644788,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,6794,33.97,21740800.0,6794.0,6794.0,0.0,0.28690871700226084,0.027853569389067134,0.026714322227040066,0.18000000000000002,0.16501528607778582,0.0,0.010333107296035583,0.1271729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004833333333333333,108996,1.0026861937003237,0.0,0.0005724720341477775,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,6794,33.97,21740800.0,6794.0,6794.0,0.0,0.2746567493093198,0.02977074971592253,0.028633217795859922,0.18375000000000002,0.16872774703098126,0.0,0.01196562940003805,0.13967296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004833333333333333,108996,1.0026861937003237,0.0,0.0005724720341477775,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,6794,33.97,21740800.0,6794.0,6794.0,0.0,0.24021422958061867,0.019754065705936852,0.018641434845699023,0.1575,0.15173723687833607,0.0,0.009135158205004327,0.12467296292811417,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004833333333333333,108996,1.0026861937003237,0.0,0.0005724720341477775,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,6794,33.97,21740800.0,6794.0,6794.0,0.0,0.2530594939448886,0.02433301951616129,0.02320689496323025,0.16625,0.1653431712509953,0.0,0.006761662492902592,0.11092296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004833333333333333,108996,1.0026861937003237,0.0,0.0005724720341477775,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,6853,34.265,21929600.0,6853.0,6853.0,0.0,0.27392007626157394,0.027971915136190795,0.026836653970655044,0.18125,0.17457466878009964,0.0,0.007734825545314749,0.11217296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005074152542372885,109954,1.0027907485772654,0.0,0.000573015467678389,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,6853,34.265,21929600.0,6853.0,6853.0,0.0,0.28385577948052854,0.030309561978008825,0.029169563225606265,0.19,0.17130264793644345,0.0,0.01216493304173586,0.14217296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005074152542372885,109954,1.0027907485772654,0.0,0.000573015467678389,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,6853,34.265,21929600.0,6853.0,6853.0,0.0,0.24338000218921632,0.021076988480258407,0.019958888423638133,0.14625,0.14410984689776685,0.0,0.008822533746780176,0.1246729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005074152542372885,109954,1.0027907485772654,0.0,0.000573015467678389,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,6853,34.265,21929600.0,6853.0,6853.0,0.0,0.24759627913830592,0.022050177128789983,0.020929327684597432,0.1625,0.15921174903457502,0.0,0.005036898970977477,0.0921729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005074152542372885,109954,1.0027907485772654,0.0,0.000573015467678389,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,6912,34.56,22118400.0,6912.0,6912.0,0.0,0.2789492186205086,0.03043819692597216,0.02929663887074485,0.18875,0.1670757288082647,0.0,0.009421011599562105,0.1246729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004751059322033898,110851,1.0023419415509258,0.0,0.0005718768084490741,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,6912,34.56,22118400.0,6912.0,6912.0,0.0,0.27238260338473164,0.028792627091608458,0.027654766295827304,0.18500000000000003,0.1705785019531808,0.0,0.012394275132329824,0.14467296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004751059322033898,110851,1.0023419415509258,0.0,0.0005718768084490741,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,6912,34.56,22118400.0,6912.0,6912.0,0.0,0.24799401060233273,0.02148759049563287,0.02036934100332899,0.135,0.14792436089503103,0.0,0.00998445586299693,0.13342296292811417,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004751059322033898,110851,1.0023419415509258,0.0,0.0005718768084490741,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,6912,34.56,22118400.0,6912.0,6912.0,0.0,0.24136916183521429,0.02160433367036907,0.0204877670261312,0.16375,0.14821000003313145,0.0,0.007487594196988474,0.11467296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004751059322033898,110851,1.0023419415509258,0.0,0.0005718768084490741,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,6972,34.86,22310400.0,6972.0,6972.0,0.0,0.2711798919916729,0.024385825257654092,0.02325613978043528,0.17875000000000002,0.1690655944514603,0.0,0.006741881497342672,0.10227524129120635,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004885416666666667,111789,1.002124569707401,0.0,0.0005714375358577165,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,6972,34.86,22310400.0,6972.0,6972.0,0.0,0.2706595652177884,0.029400310666697793,0.028262076746832565,0.17875000000000002,0.16722408043203096,0.0,0.013096495601753431,0.15092296292811416,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004885416666666667,111789,1.002124569707401,0.0,0.0005714375358577165,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,6972,34.86,22310400.0,6972.0,6972.0,0.0,0.2617087995762445,0.02325248629753096,0.022128071945745176,0.15875,0.15011744256349824,0.0,0.009955487945838427,0.1309229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004885416666666667,111789,1.002124569707401,0.0,0.0005714375358577165,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,6972,34.86,22310400.0,6972.0,6972.0,0.0,0.24229604957224765,0.022219943986464763,0.02110126318588823,0.15125,0.1542405397768063,0.0,0.00933199721682821,0.12967296292811417,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004885416666666667,111789,1.002124569707401,0.0,0.0005714375358577165,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,7031,35.155,22499200.0,7031.0,7031.0,0.0,0.256291613377061,0.021526525487551407,0.020410758045296462,0.1825,0.16065307639207893,0.0,0.007469723493208395,0.10977524129120633,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005222457627118645,112775,1.002480088180913,0.0,0.0005728648129711279,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,7031,35.155,22499200.0,7031.0,7031.0,0.0,0.2675711187892712,0.027210456836971098,0.02607669137853008,0.16875,0.16331848162357343,0.0,0.01085703714662685,0.13842296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005222457627118645,112775,1.002480088180913,0.0,0.0005728648129711279,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,7031,35.155,22499200.0,7031.0,7031.0,0.0,0.2639619595743806,0.02529232698132433,0.024161854833304464,0.17625000000000002,0.16802460538240327,0.0,0.008515383805116912,0.12217296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005222457627118645,112775,1.002480088180913,0.0,0.0005728648129711279,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,7031,35.155,22499200.0,7031.0,7031.0,0.0,0.24200486534464874,0.022382990015809012,0.021263036829755277,0.15750000000000003,0.1686101150528826,0.0,0.006259968051404146,0.10717296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005222457627118645,112775,1.002480088180913,0.0,0.0005728648129711279,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,7091,35.455,22691200.0,7091.0,7091.0,0.0,0.2592921154331205,0.023368262788452387,0.02224472183289583,0.15749999999999997,0.15427730445494536,0.0,0.011281760712294649,0.13592296292811415,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005093750000000001,113753,1.0026177549005781,0.0,0.0005722042025102242,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,7091,35.455,22691200.0,7091.0,7091.0,0.0,0.25346959720807205,0.023058370398259087,0.021935102500583836,0.15875,0.15318139585119273,0.0,0.009539275511360829,0.1296729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005093750000000001,113753,1.0026177549005781,0.0,0.0005722042025102242,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,7091,35.455,22691200.0,7091.0,7091.0,0.0,0.2608596244700243,0.025451496109014426,0.024323831272558882,0.17,0.16656344999925454,0.0,0.00879279532748618,0.1234229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005093750000000001,113753,1.0026177549005781,0.0,0.0005722042025102242,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,7091,35.455,22691200.0,7091.0,7091.0,0.0,0.24307987802063907,0.02266937500542565,0.021546959699557222,0.15250000000000002,0.1581709442528748,0.0,0.008352027009211786,0.1234229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005093750000000001,113753,1.0026177549005781,0.0,0.0005722042025102242,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,7150,35.75,22880000.0,7150.0,7150.0,0.0,0.26312953619327106,0.0269384764991758,0.025808978875180855,0.17625000000000002,0.1580594002416359,0.0,0.01159530128541332,0.14092296292811415,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004851694915254238,114669,1.0023513986013985,0.0,0.0005721153846153846,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,7150,35.75,22880000.0,7150.0,7150.0,0.0,0.2625089597844721,0.02407042124303871,0.02294409290235011,0.165,0.1474928738977298,0.0,0.006732154351940214,0.10467296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004851694915254238,114669,1.0023513986013985,0.0,0.0005721153846153846,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,7150,35.75,22880000.0,7150.0,7150.0,0.0,0.2650421138221364,0.029035164254424872,0.02789988271909416,0.18,0.1750777687625309,0.0,0.010195617204914156,0.13342296292811417,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004851694915254238,114669,1.0023513986013985,0.0,0.0005721153846153846,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,7150,35.75,22880000.0,7150.0,7150.0,0.0,0.2373358891124911,0.020919124716540227,0.019806011713433103,0.14750000000000002,0.1506468038670612,0.0,0.007374311274896336,0.11592296292811421,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004851694915254238,114669,1.0023513986013985,0.0,0.0005721153846153846,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,7209,36.045,23068800.0,7209.0,7209.0,0.0,0.2752589034153364,0.02980335125082534,0.028665615107246856,0.1825,0.17808865135086616,0.0,0.01323991247695671,0.1496729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004952330508474576,115604,1.002254126785962,0.0,0.0005727649465945347,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,7209,36.045,23068800.0,7209.0,7209.0,0.0,0.27345484548263943,0.026975155555809205,0.025835685772035433,0.165,0.16665210160961785,0.0,0.006394875895165204,0.10342296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004952330508474576,115604,1.002254126785962,0.0,0.0005727649465945347,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,7209,36.045,23068800.0,7209.0,7209.0,0.0,0.2702335412435368,0.03100024042227978,0.029865987044539466,0.17625000000000002,0.161352694022583,0.0,0.013274948427179287,0.15092296292811416,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004952330508474576,115604,1.002254126785962,0.0,0.0005727649465945347,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,7209,36.045,23068800.0,7209.0,7209.0,0.0,0.24880160892039935,0.023849623494636485,0.02272416501362251,0.16000000000000003,0.15583879211935447,0.0,0.009486138282947532,0.1309229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004952330508474576,115604,1.002254126785962,0.0,0.0005727649465945347,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,7269,36.345,23260800.0,7269.0,7269.0,0.0,0.264368110297031,0.02668028683260215,0.025550274753779023,0.185,0.16236813759546453,0.0,0.00943615132724028,0.12717296292811417,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005020833333333333,116568,1.002269913330582,0.0,0.0005737979777135782,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,7269,36.345,23260800.0,7269.0,7269.0,0.0,0.27379213842815686,0.026390115963701777,0.025256894896618753,0.18125000000000002,0.16193455053602201,0.0,0.006348649035193402,0.1009229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005020833333333333,116568,1.002269913330582,0.0,0.0005737979777135782,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,7269,36.345,23260800.0,7269.0,7269.0,0.0,0.2589519857671732,0.02509484517579008,0.023967679598811964,0.16625,0.15618865943666282,0.0,0.010976489142151633,0.1371729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005020833333333333,116568,1.002269913330582,0.0,0.0005737979777135782,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,7269,36.345,23260800.0,7269.0,7269.0,0.0,0.25063900201957645,0.023788657799848067,0.022665477337373563,0.17875000000000002,0.1592511096497663,0.0,0.008452262779636819,0.12092296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005020833333333333,116568,1.002269913330582,0.0,0.0005737979777135782,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,7328,36.64,23449600.0,7328.0,7328.0,0.0,0.256348037274577,0.02488837550634615,0.0237625572595781,0.165,0.16274699925179392,0.0,0.006611823511113894,0.10717296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00517478813559322,117545,1.0025330922489082,0.0,0.000574252865720524,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,7328,36.64,23449600.0,7328.0,7328.0,0.0,0.2625045652200605,0.025110165002864226,0.023982874813420207,0.17500000000000002,0.1610307474973549,0.0,0.007371872247503464,0.10967296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00517478813559322,117545,1.0025330922489082,0.0,0.000574252865720524,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,7328,36.64,23449600.0,7328.0,7328.0,0.0,0.26350969376580125,0.02499929342354079,0.023868905218646486,0.15750000000000003,0.16519486301238118,0.0,0.010752787457839596,0.13717296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00517478813559322,117545,1.0025330922489082,0.0,0.000574252865720524,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,7328,36.64,23449600.0,7328.0,7328.0,0.0,0.2579777695065948,0.023145128584920238,0.022021985255415544,0.17875000000000002,0.15624911669997643,0.0,0.010042706858019435,0.1284229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00517478813559322,117545,1.0025330922489082,0.0,0.000574252865720524,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,7388,36.94,23641600.0,7388.0,7388.0,0.0,0.2637400357154197,0.024334872361124527,0.023209663328736085,0.16875,0.1626277973124386,0.0,0.007096564824802559,0.10592296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005114583333333332,118527,1.002698632918246,0.0,0.0005737344342176502,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,7388,36.94,23641600.0,7388.0,7388.0,0.0,0.24980567610873783,0.023343849898986413,0.0222166362423295,0.17375000000000002,0.1670860245962721,0.0,0.005545501621468579,0.0971729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005114583333333332,118527,1.002698632918246,0.0,0.0005737344342176502,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,7388,36.94,23641600.0,7388.0,7388.0,0.0,0.26448398878573265,0.0260555668755047,0.024924413852884797,0.17,0.16085559423239282,0.0,0.009271118233435658,0.1284229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005114583333333332,118527,1.002698632918246,0.0,0.0005737344342176502,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,7388,36.94,23641600.0,7388.0,7388.0,0.0,0.25971187114700445,0.025647259231302177,0.024518050789752444,0.19,0.16977757522077075,0.0,0.008747608933925195,0.11967296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005114583333333332,118527,1.002698632918246,0.0,0.0005737344342176502,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,7447,37.235,23830400.0,7447.0,7447.0,0.0,0.27396819389320953,0.025966659036925632,0.02483210441977879,0.17625000000000002,0.16607751839862006,0.0,0.007165082334759872,0.1059229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048834745762711875,119449,1.0024926144756279,0.0,0.0005740147039076138,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,7447,37.235,23830400.0,7447.0,7447.0,0.0,0.24494849489116544,0.022168855684998823,0.02105010177542721,0.175,0.16397278688926198,0.0,0.005921725536718082,0.10217296292811415,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048834745762711875,119449,1.0024926144756279,0.0,0.0005740147039076138,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,7447,37.235,23830400.0,7447.0,7447.0,0.0,0.25983400853307403,0.02537690010567395,0.024247751725158695,0.15750000000000003,0.15430777028240894,0.0,0.009810174514307064,0.1321729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048834745762711875,119449,1.0024926144756279,0.0,0.0005740147039076138,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,7447,37.235,23830400.0,7447.0,7447.0,0.0,0.2644813760356528,0.02557857544185904,0.02444686902389237,0.16749999999999998,0.1622247397213974,0.0,0.01147310305632862,0.13967296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048834745762711875,119449,1.0024926144756279,0.0,0.0005740147039076138,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,7506,37.53,24019200.0,7506.0,7506.0,0.0,0.27014662654239163,0.02659262027123599,0.025460325185802768,0.18250000000000002,0.16534162874445468,0.0,0.00936874080430011,0.12092296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004947033898305086,120383,1.0023897548627765,0.0,0.0005762473354649614,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,7506,37.53,24019200.0,7506.0,7506.0,0.0,0.2465990657488946,0.024467603559580775,0.02334651953691569,0.18250000000000002,0.16476692354485378,0.0,0.008424449912105801,0.1234229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004947033898305086,120383,1.0023897548627765,0.0,0.0005762473354649614,0.0
