method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,phase_weight_JS,order_parameter_SW2,order_parameter_MMD2_biased,energy_per_site_MAE,susceptibility_relative_frobenius,order_parameter_MMD2_unbiased,phase_weight_TV,max_phase_mass_error,phase_outside_mass,energy_per_site_variance_error,coherence_mean_error,correlation_relative_L2,kink_density_error,heat_capacity_error,binder_cumulant_error,order_parameter_mean_error,marginal_KS_mx,marginal_KS_my,marginal_KS_m_norm,marginal_W1_mx,marginal_W1_my,marginal_W1_m_norm,energy_per_site_KS,energy_per_site_W1,energy_per_site_MMD2_biased,energy_per_site_MMD2_unbiased,coherence_KS,coherence_W1,kink_density_KS,kink_density_W1,kink_zero_probability,kink_zero_probability_reference,kink_zero_probability_error,kink_high_tail_threshold,kink_high_tail_probability,kink_high_tail_probability_reference,kink_high_tail_probability_error,connected_correlation_relative_L2,energy_per_site_mean,energy_per_site_variance,coherence_mean,kink_density_mean,heat_capacity_per_site,heat_capacity_per_site_reference,binder_cumulant,binder_cumulant_reference,phase_occupancy_0,phase_count_0,phase_occupancy_1,phase_count_1,phase_occupancy_2,phase_count_2,phase_occupancy_3,phase_count_3,phase_outside_count,susceptibility_00,susceptibility_01,susceptibility_10,susceptibility_11,correlation_r0,connected_correlation_r0,correlation_r1,connected_correlation_r1,correlation_r2,connected_correlation_r2,correlation_r3,connected_correlation_r3,correlation_r4,connected_correlation_r4,correlation_r5,connected_correlation_r5,correlation_r6,connected_correlation_r6,tamed,tame_cap,boundary_rule,n_replicas,n_swap,mh_accept,replica_0_mh_accept,replica_1_mh_accept,replica_2_mh_accept,replica_3_mh_accept,replica_4_mh_accept,replica_5_mh_accept,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative,mh_accept_fraction_cumulative,replica_0_mh_accept_fraction_cumulative,replica_1_mh_accept_fraction_cumulative,replica_2_mh_accept_fraction_cumulative,replica_3_mh_accept_fraction_cumulative,replica_4_mh_accept_fraction_cumulative,replica_5_mh_accept_fraction_cumulative,swap_accept,swap_accept_fraction_cumulative,round_trip_rate_cumulative
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,3,4469,17.876,42902400.0,26814.0,26814.0,0.0,0.23055993775531408,1.0827692393239106,0.23329169923922366,0.002639671075475969,0.8449445528571664,0.23226689580741544,0.6041193181816804,0.6041193181816803,0.0,2.7288160684227738e-05,3.734430526683777e-05,0.0014965565055565615,5.823863636363635e-05,0.020957307405486736,0.0017810934918859322,1.1341492178786432,0.4574999999999999,0.37749999999999995,0.06000000000000005,0.8668238995017206,0.7412656671088494,0.009396651542553567,0.07750000000000001,0.004570697439675211,0.0021765647964275825,-1.1415853782836827e-05,0.04500000000000004,0.00013011979469852714,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.8434974585255516,0.12300695603416614,0.0012991494865029723,0.007440844224467409,0.0,0.9977468056342826,1.0187041130397694,0.4800776109655026,0.48185870445738854,0.9274999999999912,371,0.0375,15,0.034999999999999996,14,0.0,0,0,13.490133423483574,-0.14792309745966722,-0.14792309745966722,14.889014835840616,1.9164432395989661,0.30294331503866845,1.9127228174867328,0.2992228929264351,1.9096695029351176,0.29616957837481994,1.9073430334091632,0.29384310884886555,1.905595358924117,0.29209543436381935,1.9045460562351297,0.29104613167483206,1.9043273657285722,0.2908274411682745,True,1.0,reject,6,10,0.6820805180180181,0.7099493243243244,0.6998986486486487,0.6906756756756757,0.679831081081081,0.6643243243243241,0.647804054054054,0.0,0.0,0.6818895446408593,0.7115015943164019,0.7022987525173416,0.6913960058178563,0.6785297326023719,0.6629747986126651,0.6446363839785186,0.31697916666666665,0.3176782511210762,0.027148262331838566
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,0,4506,18.024,43257600.0,27036.0,27036.0,0.0,0.21981373936824433,1.0717030424068648,0.227852068298679,0.002653343345991682,0.820725378504336,0.22680855759127938,0.5966193181816803,0.5966193181816802,0.0,6.183078587227646e-05,5.046859942807631e-05,0.005381722256578382,5.823863636363635e-05,0.04748604354990793,0.00016589847719383766,1.1199488498969343,0.455,0.37249999999999994,0.0625,0.862392407955113,0.7240898981714472,0.011072578523745333,0.10000000000000009,0.004815863180533778,0.004132988573624763,0.0019969372347274916,0.06999999999999995,0.0001785212022170113,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.8201435467583547,0.12299328376365043,0.0012646068613149236,0.007427719930306171,0.0,0.9712180694898614,1.0187041130397694,0.4820246029345824,0.48185870445738854,0.9199999999999914,368,0.0375,15,0.04,16,0.0025,1,0,16.58456770177921,0.6539645006504031,0.6539645006504031,16.03431638355021,1.9237471979386653,0.34688381337270213,1.9200333379735126,0.3431699534075494,1.917056990049116,0.3401936054831527,1.9147544368510365,0.3378910522850733,1.913072465403863,0.3362090808378999,1.91209584337323,0.3352324588072668,1.9117543789408902,0.334890994374927,True,1.0,reject,6,10,0.6820974099099099,0.7093581081081081,0.7052195945945946,0.6916385135135136,0.675945945945946,0.6622635135135135,0.648158783783784,0.0,0.0,0.6818912514795088,0.7114839935641367,0.7023227363515313,0.6913979971149579,0.6785085164225477,0.6629689580559255,0.6446653073679538,0.3085677083333333,0.3176027777777778,0.02712777777777778
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,1,4506,18.024,43257600.0,27036.0,27036.0,0.0,0.2134526981494027,1.0536663981836751,0.21932607533821868,0.0034966581844480676,0.8067227518122816,0.21826424001409284,0.5816193181816802,0.5816193181816802,0.0,1.3152177701444704e-05,6.61752490216834e-05,0.007025125173734843,5.823863636363635e-05,0.010100872474709588,0.0011811474162357616,1.0987624042501447,0.44999999999999996,0.365,0.04250000000000004,0.8581446406700672,0.698020973832899,0.009586166652475333,0.07250000000000001,0.005343125123350525,0.003038849416160505,0.0008533320585677462,0.050000000000000044,0.00015200642162538366,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.8040512880498444,0.12214996892519404,0.0013395898248886448,0.007412013280712564,0.0,1.028804985514479,1.0187041130397694,0.4830398518736243,0.48185870445738854,0.9049999999999917,362,0.05250000000000001,21,0.0425,17,0.0,0,0,15.823598342459047,-0.5901103520772573,-0.5901103520772573,19.71614211574778,1.8998955847836907,0.3770271661084861,1.8961895781433347,0.37332115946813005,1.8933140566861222,0.37044563801091757,1.8911236630822117,0.3682552444070071,1.8895091907606085,0.3666407720854039,1.8886427741681167,0.36577435549291204,1.888328302020647,0.3654598833454423,True,1.0,reject,6,10,0.6820974099099099,0.7093581081081081,0.7052195945945946,0.6916385135135136,0.675945945945946,0.6622635135135135,0.648158783783784,0.0,0.0,0.6818912514795088,0.7114839935641367,0.7023227363515313,0.6913979971149579,0.6785085164225477,0.6629689580559255,0.6446653073679538,0.3085677083333333,0.3176027777777778,0.02712777777777778
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,2,4506,18.024,43257600.0,27036.0,27036.0,0.0,0.22835870134471883,1.0858341987784779,0.23454271938002458,0.0017856220120217314,0.8423027054606881,0.23351556261689588,0.6016193181816802,0.6016193181816802,0.0,9.168675263545494e-05,4.861220120966521e-05,0.010483651588722581,0.0003584280303030303,0.07041542602402973,0.000728633874007345,1.1389651762457942,0.455,0.37749999999999995,0.07249999999999998,0.8716778244867817,0.7426252241207064,0.014622422152490804,0.07250000000000001,0.0037190918799688347,0.0021592402570640434,-2.8980534375944167e-05,0.040000000000000036,0.00011216963655474345,0.0024999999999999467,0.00041666666666666664,0.9975,0.9997244318181817,0.0022244318181816602,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.8408003250360593,0.12386100509762038,0.001418124399822655,0.007526800730943912,0.00041666666666666664,1.089119539063799,1.0187041130397694,0.4811300705833812,0.48185870445738854,0.9249999999999913,370,0.034999999999999996,14,0.04,16,0.0,0,0,15.341841130739093,-0.23756733592809112,-0.23756733592809112,13.527427582278538,1.9332756927678703,0.30772920119939906,1.929512292402398,0.30396580083392677,1.9267048922188377,0.3011584006503665,1.924513594332218,0.29896710276374683,1.9228786612380462,0.297332169669575,1.9220040124189393,0.29645752085046806,1.9216922434872936,0.2961457519188224,True,1.0,reject,6,10,0.6820974099099099,0.7093581081081081,0.7052195945945946,0.6916385135135136,0.675945945945946,0.6622635135135135,0.648158783783784,0.0,0.0,0.6818912514795088,0.7114839935641367,0.7023227363515313,0.6913979971149579,0.6785085164225477,0.6629689580559255,0.6446653073679538,0.3085677083333333,0.3176027777777778,0.02712777777777778
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,3,4506,18.024,43257600.0,27036.0,27036.0,0.0,0.21033702451906983,1.0653763875372106,0.22420685039741595,0.0016255787474636907,0.8077168478254544,0.22314847079473388,0.5841193181816802,0.5841193181816802,0.0,1.3302119774265134e-05,7.074493544563173e-05,0.012624696939478049,5.823863636363635e-05,0.010216027986635678,0.00046002569576975016,1.1151370950834159,0.45,0.38,0.07499999999999998,0.8588389496652977,0.720848549239874,0.016339752878879153,0.07250000000000001,0.0038375109394962253,0.002994053623500803,0.0008339769325226287,0.047500000000000014,0.00015166381633748466,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.8064354189425134,0.12402104836217842,0.0013397397669614652,0.007548933465179879,0.0,1.028920141026405,1.0187041130397694,0.4823187301531583,0.48185870445738854,0.9074999999999916,363,0.04750000000000001,19,0.0425,17,0.0025,1,0,16.20579217696644,0.33854685412895796,0.33854685412895796,18.901571940084658,1.937640006139235,0.3728267989857492,1.9338655394066444,0.3690523322531587,1.9309124264780602,0.36609921932457445,1.9286007088689154,0.36378750171542973,1.9268660759468075,0.36205286879332177,1.9258222489399766,0.36100904178649085,1.9254339437665986,0.3606207366131129,True,1.0,reject,6,10,0.6820974099099099,0.7093581081081081,0.7052195945945946,0.6916385135135136,0.675945945945946,0.6622635135135135,0.648158783783784,0.0,0.0,0.6818912514795088,0.7114839935641367,0.7023227363515313,0.6913979971149579,0.6785085164225477,0.6629689580559255,0.6446653073679538,0.3085677083333333,0.3176027777777778,0.02712777777777778
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,0,4543,18.172,43612800.0,27258.0,27258.0,0.0,0.22045120718184463,1.0640767202578636,0.2237698655884075,0.0011831155180668518,0.8290640531704073,0.22272915400573423,0.5916193181816802,0.5916193181816802,0.0,1.6308451259050777e-05,6.850358933232874e-05,0.0171609665376239,5.823863636363635e-05,0.012524890566951052,0.0006816056617445776,1.1080122707498243,0.44999999999999996,0.37,0.05249999999999999,0.8483674508779919,0.7223462756428383,0.011433368005746566,0.05250000000000005,0.003370748714982737,0.0015619101104338284,-0.0006069188204561593,0.040000000000000036,0.00013349977754782398,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.8274687704284864,0.12446351159157526,0.0013101291959281493,0.007546692119066576,0.0,1.0061792224728183,1.0187041130397694,0.4825403101191331,0.48185870445738854,0.9149999999999915,366,0.0425,17,0.0425,17,0.0,0,0,15.651300145274465,-0.22477957474697913,-0.22477957474697913,15.636617003588775,1.8808204084831521,0.33310310910976204,1.8770470624236189,0.32932976305022876,1.8739766152081643,0.3262593158347742,1.8716597586084873,0.32394245923509724,1.870121013898313,0.322403714524923,1.8692323670526207,0.32151506767923066,1.8689257191140047,0.32120841974061465,True,1.0,reject,6,10,0.6832798423423425,0.7104898648648649,0.7043412162162161,0.6945439189189189,0.6807601351351351,0.666435810810811,0.6431081081081081,0.0,0.0,0.68190256071612,0.7114758969843715,0.7023391756548536,0.6914236187541273,0.6785268545014308,0.6629971934844816,0.6446526249174555,0.3125,0.31756222466960354,0.027109030837004406
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,1,4543,18.172,43612800.0,27258.0,27258.0,0.0,0.21183234827931557,1.053354533935373,0.22023703336236156,0.004309133909690635,0.7987161863967785,0.2191679823386843,0.5791193181816802,0.5791193181816802,0.0,2.328954802835329e-05,0.00011485063261134319,0.008631663064161715,5.823863636363635e-05,0.017886372885775437,0.0009846485096648427,1.1043115542788504,0.44999999999999996,0.35750000000000004,0.07499999999999998,0.8636871069272658,0.7003329678451461,0.01380381131193558,0.08999999999999997,0.006128304601351493,0.007183643166999154,0.005046205253537717,0.07750000000000001,0.0002484189929812336,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.7954210549976809,0.12133749319995148,0.0013031480991588468,0.007363337897122904,0.0,1.000817740153994,1.0187041130397694,0.4828433529670534,0.48185870445738854,0.9024999999999918,361,0.055000000000000014,22,0.0425,17,0.0,0,0,16.50487170390074,-0.9514865793983771,-0.9514865793983771,20.600885374866362,1.9297145514745961,0.393284371691893,1.9260328825260349,0.38960270274333175,1.923073929098515,0.3866437493158119,1.920895377121629,0.3844651973389259,1.9193849822687186,0.38295480248601543,1.9185254891280439,0.38209530934534075,1.9182463713907345,0.3818161916080314,True,1.0,reject,6,10,0.6832798423423425,0.7104898648648649,0.7043412162162161,0.6945439189189189,0.6807601351351351,0.666435810810811,0.6431081081081081,0.0,0.0,0.68190256071612,0.7114758969843715,0.7023391756548536,0.6914236187541273,0.6785268545014308,0.6629971934844816,0.6446526249174555,0.3125,0.31756222466960354,0.027109030837004406
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,2,4543,18.172,43612800.0,27258.0,27258.0,0.0,0.22194520317561534,1.0818640017550374,0.2320808701997038,0.0015606444541598902,0.8336337509913249,0.2310476057538654,0.5991193181816803,0.5991193181816803,0.0,1.1104727750412295e-05,7.344115353638721e-05,0.009626243533089602,5.823863636363635e-05,0.008528430912316365,0.0009924622072224887,1.1326476470891342,0.4475,0.37749999999999995,0.06999999999999998,0.8651183256500882,0.740355089252581,0.014564149463786945,0.07250000000000001,0.0037044459949467797,0.0016664433700899206,-0.0005065523300589181,0.04749999999999999,0.00010212832227035368,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.8332557882487586,0.12408598265548222,0.0013153329194367878,0.007551629683270634,0.0,1.010175682127453,1.0187041130397694,0.48285116666461103,0.48185870445738854,0.9224999999999913,369,0.032499999999999994,13,0.0425,17,0.0025,1,0,16.957484140466974,0.8862107099679093,0.8862107099679093,13.281759322647282,1.9317846251654929,0.32210141490496014,1.9280088103238575,0.3183256000633248,1.9250652790045921,0.3153820687440594,1.92286578537435,0.3131825751138173,1.9212806308538772,0.3115974205933445,1.9202907563976006,0.31060754613706787,1.9198470433594041,0.3101638330988714,True,1.0,reject,6,10,0.6832798423423425,0.7104898648648649,0.7043412162162161,0.6945439189189189,0.6807601351351351,0.666435810810811,0.6431081081081081,0.0,0.0,0.68190256071612,0.7114758969843715,0.7023391756548536,0.6914236187541273,0.6785268545014308,0.6629971934844816,0.6446526249174555,0.3125,0.31756222466960354,0.027109030837004406
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,3,4543,18.172,43612800.0,27258.0,27258.0,0.0,0.21983411316301316,1.0756488543685223,0.23046268094286926,0.0037097562061903927,0.8313134479841157,0.22942518271580914,0.5966193181816803,0.5966193181816803,0.0,0.00017865498900848523,0.00011394206048638469,0.009199021539488731,5.823863636363635e-05,0.13720703155851655,0.00022763315197882328,1.12950720838154,0.45250000000000007,0.375,0.0675,0.8610177645553593,0.7397264982374735,0.013471651616941345,0.09250000000000003,0.005765351671590708,0.0064843117560484664,0.004301424615449467,0.07500000000000007,0.00022886342135126664,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.8295646463896494,0.12193687090345172,0.0015050926361956853,0.007364246469247862,0.0,1.155911144598286,1.0187041130397694,0.48208633760936737,0.48185870445738854,0.9199999999999914,368,0.034999999999999996,14,0.0425,17,0.0025,1,0,16.164973976672442,-0.37288987810170376,-0.37288987810170376,14.744332745839449,1.9308240365991338,0.3289166357791746,1.9271419133645098,0.3252345125445506,1.924251752436923,0.32234435161696373,1.9221184406129888,0.32021103979302956,1.9204643291167773,0.31855692829681814,1.9194730855050819,0.3175656846851227,1.9191699131310231,0.31726251231106395,True,1.0,reject,6,10,0.6832798423423425,0.7104898648648649,0.7043412162162161,0.6945439189189189,0.6807601351351351,0.666435810810811,0.6431081081081081,0.0,0.0,0.68190256071612,0.7114758969843715,0.7023391756548536,0.6914236187541273,0.6785268545014308,0.6629971934844816,0.6446526249174555,0.3125,0.31756222466960354,0.027109030837004406
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,0,4580,18.32,43968000.0,27480.0,27480.0,0.0,0.21583903338938232,1.0700033517743948,0.2253535772738523,0.002415323225541055,0.8262539202036621,0.22431284558311915,0.5916193181816802,0.5916193181816802,0.0,5.8063250315544676e-05,3.560098432048731e-05,0.011059923576471242,5.823863636363635e-05,0.04459257624233803,0.0009268731000660058,1.111468608053055,0.455,0.37749999999999995,0.05249999999999999,0.857052731650834,0.7179379943099579,0.012461109668751835,0.09500000000000008,0.004432204444339983,0.003257698671508935,0.0011085337323113453,0.06999999999999995,0.00020062692936907107,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.8254722455839085,0.12323130388410106,0.0012683743968716554,0.007513789514054734,0.0,0.9741115367974313,1.0187041130397694,0.48278557755745455,0.48185870445738854,0.9149999999999915,366,0.04,16,0.0425,17,0.0025,1,0,16.16520094039456,0.4532612911780161,0.4532612911780161,15.484958484895325,1.8921244471760832,0.3365442668966083,1.888367552419056,0.3327873721395811,1.8854376328673856,0.32985745258791077,1.8832968237301153,0.32771664345064044,1.8819332918817884,0.3263531116023135,1.8811243966909763,0.32554421641150144,1.880897574339806,0.3253173940603311,True,1.0,reject,6,10,0.6815822072072073,0.7074662162162163,0.7033614864864866,0.6916216216216217,0.677972972972973,0.664358108108108,0.644712837837838,0.0,0.0,0.6818999727074235,0.7114435043668123,0.7023474344978166,0.6914252183406113,0.6785223799126637,0.6630081877729258,0.6446531113537118,0.3138020833333333,0.3175316593886463,0.027074235807860263
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,1,4580,18.32,43968000.0,27480.0,27480.0,0.0,0.20437768324860164,1.0394960644990179,0.21363090385498384,0.004471953304185025,0.7810408804268234,0.21254447887766326,0.5666193181816801,0.5666193181816801,0.0,4.1156484907318384e-05,0.00011438360729061365,0.002928334886365474,5.823863636363635e-05,0.03160818040882085,0.0021809297204967715,1.086931204431763,0.4475,0.35,0.08499999999999999,0.8648557564568249,0.6724538325344759,0.0148304351145574,0.07250000000000001,0.006279193140172046,0.00388381049734976,0.0017015184163433617,0.0625,0.00021406330863729743,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.7775340303568025,0.12117467380545709,0.0013675941320945185,0.0073638049224436335,0.0,1.0503122934485902,1.0187041130397694,0.4840396341778853,0.48185870445738854,0.889999999999992,356,0.06750000000000002,27,0.0425,17,0.0,0,0,16.461248645262007,-0.3559216817275963,-0.3559216817275963,23.891122653679698,1.9185400725921649,0.4267243661382003,1.914858170130943,0.4230424636769785,1.9120398366087832,0.42022413015481863,1.9100229659901913,0.4182072595362267,1.9086516800262683,0.41683597357230373,1.9079314690063398,0.41611576255237526,1.907676457667153,0.41586075121318844,True,1.0,reject,6,10,0.6815822072072073,0.7074662162162163,0.7033614864864866,0.6916216216216217,0.677972972972973,0.664358108108108,0.644712837837838,0.0,0.0,0.6818999727074235,0.7114435043668123,0.7023474344978166,0.6914252183406113,0.6785223799126637,0.6630081877729258,0.6446531113537118,0.3138020833333333,0.3175316593886463,0.027074235807860263
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,2,4580,18.32,43968000.0,27480.0,27480.0,0.0,0.2148900502704073,1.0674524976383761,0.22521655961281317,0.0016338175764017138,0.8139323008382593,0.22416218939140686,0.5841193181816802,0.5841193181816802,0.0,5.831765285594639e-05,6.022087795109522e-05,0.0133395014942522,5.823863636363635e-05,0.04478795739336694,0.0005870556677699534,1.1193264269364047,0.44750000000000006,0.375,0.08749999999999997,0.8504206406493632,0.7364476819394169,0.015590832511365288,0.07,0.003966566541054373,0.0038766244888986945,0.0017036924491516947,0.050000000000000044,0.00017126740598391433,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.8119842749608289,0.1240128095332404,0.0013847553000431465,0.007538409407685342,0.0,1.0634920704331363,1.0187041130397694,0.4824457601251585,0.48185870445738854,0.9074999999999916,363,0.04,16,0.05250000000000001,21,0.0,0,0,18.9135850887516,-0.288518046922392,-0.288518046922392,15.184763881946832,1.9391781742982437,0.362537816730262,1.9354089695944015,0.35876861202641974,1.932167304080246,0.35552694651226435,1.9297452577024814,0.3531049001344997,1.9281399096179388,0.3514995520499571,1.9271868081149757,0.35054645054699396,1.9268475055814156,0.3502071480134339,True,1.0,reject,6,10,0.6815822072072073,0.7074662162162163,0.7033614864864866,0.6916216216216217,0.677972972972973,0.664358108108108,0.644712837837838,0.0,0.0,0.6818999727074235,0.7114435043668123,0.7023474344978166,0.6914252183406113,0.6785223799126637,0.6630081877729258,0.6446531113537118,0.3138020833333333,0.3175316593886463,0.027074235807860263
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,3,4580,18.32,43968000.0,27480.0,27480.0,0.0,0.2079421783499391,1.0528744738197795,0.21861469007380285,0.0042845620059403094,0.7969534210635064,0.21754337787062994,0.5741193181816802,0.5741193181816802,0.0,7.372629063953206e-05,0.00012423723541555524,0.011855951942139424,5.823863636363635e-05,0.05662179121116051,0.0002845358542880039,1.1044409312281556,0.435,0.37750000000000006,0.057499999999999996,0.8330971236733211,0.7323775166899588,0.015007376663252657,0.08999999999999997,0.006149005409393352,0.005561924354789527,0.0034395342248532135,0.0625,0.00022215959477420305,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.7941264969953941,0.1213620651037018,0.001252711356547668,0.007353951294318692,0.0,0.9620823218286089,1.0187041130397694,0.48214324031167655,0.48185870445738854,0.8974999999999919,359,0.0425,17,0.06000000000000002,24,0.0,0,0,20.534599325286184,-0.8282728131066938,-0.8282728131066938,16.806917211613467,1.9359524517074636,0.39581870700247523,1.9322754760603043,0.39214173135531594,1.9292738375535439,0.38914009284855555,1.92701786994515,0.3868841252401616,1.925555016072048,0.3854212713670597,1.9246135394008332,0.3844797946958449,1.9242013498833126,0.3840676051783243,True,1.0,reject,6,10,0.6815822072072073,0.7074662162162163,0.7033614864864866,0.6916216216216217,0.677972972972973,0.664358108108108,0.644712837837838,0.0,0.0,0.6818999727074235,0.7114435043668123,0.7023474344978166,0.6914252183406113,0.6785223799126637,0.6630081877729258,0.6446531113537118,0.3138020833333333,0.3175316593886463,0.027074235807860263
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,0,4617,18.468,44323200.0,27702.0,27702.0,0.0,0.2130118616663027,1.0640598005493176,0.222686238503629,0.0014871606473560312,0.8159678046290826,0.221637766040915,0.5916193181816802,0.5916193181816802,0.0,0.000136045575642278,5.547671124447352e-05,0.008716683181592477,5.823863636363635e-05,0.10448300209326988,0.00013727748487313285,1.1054007048754961,0.44499999999999995,0.37249999999999994,0.0625,0.8444709689400368,0.7222798906213312,0.01032783129553122,0.06500000000000002,0.0033787050296826514,0.0010489198062448857,-0.001178916752233472,0.0325,9.776612318945565e-05,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.8155836856157461,0.12415946646228608,0.001462483222829478,0.007533665240978721,0.0,1.1231871151330393,1.0187041130397694,0.4819959819422617,0.48185870445738854,0.9149999999999915,366,0.0375,15,0.0425,17,0.005,2,0,17.726451539969997,0.8849153341954024,0.8849153341954024,15.718855254022888,1.8966467423342908,0.35525103461512475,1.8928799097138018,0.3514842019946358,1.88991005367274,0.348514345953574,1.8877805425651542,0.34638483484598814,1.8863684672649053,0.34497275954573925,1.8855800470113269,0.34418433929216086,1.885275400715833,0.343879692996667,True,1.0,reject,6,10,0.68303490990991,0.7112162162162162,0.7044087837837838,0.6933952702702704,0.6800000000000002,0.6613851351351351,0.6478040540540544,0.0,0.0,0.6819090679373331,0.7114416829109812,0.7023639538661468,0.6914410060645441,0.6785342213558588,0.662995180853368,0.6446783625730994,0.3162152777777778,0.31752495659722224,0.02702006507592191
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,1,4617,18.468,44323200.0,27702.0,27702.0,0.0,0.21300751579272553,1.0608541557196918,0.22285044217284888,0.005804418689077717,0.8117252354830395,0.22179321648820427,0.5816193181816802,0.5816193181816802,0.0,4.276844553842657e-05,0.0002291783816598782,0.004030531031414868,5.823863636363635e-05,0.03284616617351088,0.001044211438576137,1.11068081531686,0.44499999999999995,0.36750000000000005,0.0625,0.8577318669532861,0.7165739472042009,0.011573738392192064,0.11499999999999999,0.007747808549134935,0.012043487627991678,0.009920756588058244,0.09500000000000008,0.00033222735114678037,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.8091519723353379,0.1198422084205644,0.0012836692016487735,0.007249010148074369,0.0,0.9858579468662585,1.0187041130397694,0.4829029158959647,0.48185870445738854,0.9049999999999917,362,0.04750000000000001,19,0.04750000000000001,19,0.0,0,0,16.80346859462777,-0.8160626298612264,-0.8160626298612264,17.810608752929767,1.9210456064260644,0.3674873276014923,1.917421101352027,0.36386282252745494,1.9144209755126889,0.36086269668811677,1.9121566609566731,0.35859838213210105,1.9105296247106345,0.3569713458860624,1.9096218597876162,0.35606358096304414,1.909296064103105,0.35573778527853284,True,1.0,reject,6,10,0.68303490990991,0.7112162162162162,0.7044087837837838,0.6933952702702704,0.6800000000000002,0.6613851351351351,0.6478040540540544,0.0,0.0,0.6819090679373331,0.7114416829109812,0.7023639538661468,0.6914410060645441,0.6785342213558588,0.662995180853368,0.6446783625730994,0.3162152777777778,0.31752495659722224,0.02702006507592191
