method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,jump_count_mean,jump_count_applied_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,54,0.27,432000.0,54.0,54.0,0.0,1.1132895105429852,0.2401949234382721,0.23985996580428648,0.3884569544913736,0.5271600303742976,0.8025025005017217,0.886,0.386,0.7989768304482942,0.14682794189128945,1.0453746183149206,0.7544601876982321,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00521875,2174,1.0064814814814815,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,54,0.27,432000.0,54.0,54.0,0.0,1.1101024715206016,0.23232966821891932,0.23198931728418237,0.38050059399925745,0.5214979261608947,0.7995655476655426,0.88,0.38,0.7966536162984906,0.16737131538251093,1.0822877199601013,0.8768991495889992,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00521875,2174,1.0064814814814815,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,54,0.27,432000.0,54.0,54.0,0.0,1.0990127395535754,0.2265566961976625,0.22621327309872252,0.37721168331261,0.5126688163817843,0.7844167339664367,0.877,0.377,0.7772244131136588,0.16809031459472656,1.0340095774276805,0.9114490418934703,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00521875,2174,1.0064814814814815,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,58,0.29,464000.0,58.0,58.0,0.0,1.084434327557259,0.2210730765095945,0.22072936373548568,0.37278316286563273,0.5060672796137187,0.768710080367432,0.872,0.372,0.7667222621686259,0.1324034618798482,0.9952063111193056,0.6946181557253405,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0053124999999999995,2344,1.0103448275862068,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,58,0.29,464000.0,58.0,58.0,0.0,1.0999710628949622,0.22977934771152475,0.2294388115471333,0.37992372827500576,0.515959246391394,0.786422390539675,0.8795000000000001,0.37950000000000006,0.781851026788121,0.15047710730102848,1.021517860173948,0.7994847751098247,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0053124999999999995,2344,1.0103448275862068,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,58,0.29,464000.0,58.0,58.0,0.0,1.0965961399264852,0.22459951587290405,0.22425514999812746,0.3741288334317673,0.5123363315742183,0.7857171642353213,0.873,0.373,0.7814047069559646,0.17000662374169107,1.0689811062557129,0.9756286294116449,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0053124999999999995,2344,1.0103448275862068,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,58,0.29,464000.0,58.0,58.0,0.0,1.083355557921452,0.21714251506238724,0.21679509867111857,0.37086220248360224,0.5020397246354562,0.7674221518947388,0.8705,0.37050000000000005,0.7624522782723853,0.15954709819170176,1.04078049879342,0.9642707453195664,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0053124999999999995,2344,1.0103448275862068,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,62,0.31,496000.0,62.0,62.0,0.0,1.0745013710343931,0.2131501400551089,0.21280146053208482,0.3658016085894339,0.4975933238915102,0.7595094905412044,0.865,0.365,0.7549009375349698,0.1456960400106857,0.9846772780569604,0.7849133101854825,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049375,2502,1.0088709677419354,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,62,0.31,496000.0,62.0,62.0,0.0,1.0932247795113263,0.22253351450310865,0.22218846878524,0.37396241908046013,0.5090835113922066,0.7784434945311358,0.8725,0.37250000000000005,0.7741800679974915,0.1647393217141564,1.0469498369230053,0.9135092070150411,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049375,2502,1.0088709677419354,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,62,0.31,496000.0,62.0,62.0,0.0,1.0884883968313463,0.2169758871227222,0.21662645347414033,0.36919132015637735,0.5044411013594838,0.7779887020140765,0.868,0.368,0.7716194417231413,0.1842281330223854,1.0718472215851675,1.02299207519934,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049375,2502,1.0088709677419354,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,62,0.31,496000.0,62.0,62.0,0.0,1.0736929521434142,0.2120039805895949,0.21165349010998213,0.36425033759977277,0.49452052164751953,0.7551583556683499,0.864,0.364,0.7441341724722123,0.15838475173840205,0.9287089780199386,0.806582160814418,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049375,2502,1.0088709677419354,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,67,0.335,536000.0,67.0,67.0,0.0,1.0580659503115617,0.20619720572510103,0.2058453114012312,0.3575557009421241,0.4870616986924829,0.7413932417694072,0.857,0.357,0.7316378811715464,0.1370001454195635,0.8756494245512823,0.642321074708501,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005025,2703,1.0085820895522388,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,67,0.335,536000.0,67.0,67.0,0.0,1.070074850031725,0.20741496758554945,0.20706199980749873,0.36095192486967587,0.49140014719646274,0.752667188539675,0.8595,0.35950000000000004,0.7451067884038289,0.16743048813655426,0.9818582828170102,0.9563010845351533,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005025,2703,1.0085820895522388,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,67,0.335,536000.0,67.0,67.0,0.0,1.063988538867539,0.20389976227684847,0.20354489047611368,0.357807801667967,0.488420343473256,0.7487293953518022,0.857,0.357,0.7432661926039992,0.16131030698959092,0.9868234697858377,0.8018554622027424,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005025,2703,1.0085820895522388,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,67,0.335,536000.0,67.0,67.0,0.0,1.059455553722229,0.2015603541027905,0.20120341209641235,0.35505582859998047,0.4826658617927854,0.7424835587494728,0.855,0.355,0.7264863658831725,0.17442190664352375,0.9096614265753212,0.9628309021494731,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005025,2703,1.0085820895522388,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,71,0.355,568000.0,71.0,71.0,0.0,1.0535395691928218,0.20029549607724983,0.19993890409254433,0.3534833681425025,0.4821716830857901,0.7397065582765611,0.8525,0.35250000000000004,0.7293577633210528,0.16015670555884132,0.9422875799333642,0.8182488237630458,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0052499999999999995,2871,1.0109154929577464,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,71,0.355,568000.0,71.0,71.0,0.0,1.0560690148830467,0.19666086493944224,0.19630098971977195,0.35412911009280457,0.48134537334097216,0.7419408277694073,0.8525,0.35250000000000004,0.7368290214498847,0.17830825435522768,1.038129081073626,0.9798423266243487,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0052499999999999995,2871,1.0109154929577464,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,71,0.355,568000.0,71.0,71.0,0.0,1.0416151094403563,0.19336224322938145,0.1930036294369597,0.34799092725316727,0.47344244898520466,0.7218367847330008,0.8475,0.34750000000000003,0.7143446070617766,0.14353334054049616,0.8910278126588893,0.7625557100907433,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0052499999999999995,2871,1.0109154929577464,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,71,0.355,568000.0,71.0,71.0,0.0,1.0394374053069024,0.19189026549026944,0.1915296857530404,0.34806942761163173,0.47173853696550005,0.7219805440208683,0.848,0.348,0.712122570595882,0.1526735365056353,0.9204806752964748,0.7718827901768525,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0052499999999999995,2871,1.0109154929577464,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,75,0.375,600000.0,75.0,75.0,0.0,1.0278315985925186,0.18596215757539647,0.18559866076190412,0.3423280196961934,0.4653709607375251,0.7131267028231312,0.842,0.34199999999999997,0.7044987362395709,0.14800104025974536,0.9008448076792284,0.6946945513511106,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005187499999999999,3037,1.0123333333333333,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,75,0.375,600000.0,75.0,75.0,0.0,1.0447179558627882,0.19191663624737199,0.19155558304339126,0.3488904458515407,0.4745782726096116,0.7281032302822772,0.847,0.347,0.7233119194861245,0.16052905773627013,0.9773393657655812,0.8171992237840037,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005187499999999999,3037,1.0123333333333333,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,75,0.375,600000.0,75.0,75.0,0.0,1.0336649832395504,0.18706985746982863,0.1867078435819417,0.34319803676033667,0.46707182521244617,0.7133940470512146,0.842,0.34199999999999997,0.7071459894661869,0.14552910701343658,0.9228873940670839,0.7895147703851796,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005187499999999999,3037,1.0123333333333333,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,75,0.375,600000.0,75.0,75.0,0.0,1.0321130098661901,0.185300575376402,0.1849348451271018,0.34204973815608664,0.4627858792588055,0.7142377210377585,0.842,0.34199999999999997,0.6965300823348086,0.1803005318362909,0.8771317959454639,1.0499712751642765,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005187499999999999,3037,1.0123333333333333,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,79,0.395,632000.0,79.0,79.0,0.0,1.0113936817451095,0.17586561556455915,0.17549760107039047,0.33235909098864513,0.4543202090598994,0.6949273552337298,0.8320000000000001,0.332,0.6905700549787568,0.14190653336427905,0.8990580423350825,0.6152547448600979,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004999999999999999,3197,1.0117088607594937,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,79,0.395,632000.0,79.0,79.0,0.0,1.0209219369198606,0.18211832730299016,0.18175316259754415,0.3377514951234123,0.45923539880485253,0.7021560620419306,0.8355,0.3355,0.6906593174206512,0.1484671022465318,0.8290006758890855,0.7145495744643807,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004999999999999999,3197,1.0117088607594937,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,79,0.395,632000.0,79.0,79.0,0.0,1.0145140196475508,0.17896052757141745,0.17859543219444785,0.3363827957427523,0.4556392494214951,0.6923632446680026,0.835,0.33499999999999996,0.6870812566449904,0.12695606001679272,0.8622977055978895,0.6127200050105678,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004999999999999999,3197,1.0117088607594937,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,79,0.395,632000.0,79.0,79.0,0.0,1.0106448533800974,0.17426956798808335,0.17389918221299816,0.3325960770659678,0.44991890741617957,0.6916891029178329,0.8320000000000001,0.332,0.6792240573750217,0.16461334857962107,0.8808073142572821,0.8970369126959855,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004999999999999999,3197,1.0117088607594937,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,83,0.41500000000000004,664000.0,83.0,83.0,0.0,0.9998603062954348,0.16854474216196857,0.16817285226702638,0.32492497277853416,0.4443679770463009,0.6803636967160684,0.8245,0.3245,0.6738477699801257,0.14801787130846322,0.8752858031913587,0.7047253503388947,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00546875,3372,1.0156626506024096,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,83,0.41500000000000004,664000.0,83.0,83.0,0.0,1.0051795892758355,0.1720673732683763,0.17169751470213235,0.32998073770029845,0.4475665794113202,0.6846751968708373,0.8275,0.3275,0.6758354455886111,0.14676961382222076,0.8817059723671921,0.8070348961098864,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00546875,3372,1.0156626506024096,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,83,0.41500000000000004,664000.0,83.0,83.0,0.0,1.0108183220948208,0.16798831020999183,0.1676135221929277,0.3273689201709468,0.44498859338899943,0.6907894445096223,0.8260000000000001,0.326,0.6780227329047753,0.18925928708343887,0.9585846757793872,1.2258447998641309,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00546875,3372,1.0156626506024096,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,83,0.41500000000000004,664000.0,83.0,83.0,0.0,1.00305734436484,0.16800813471770482,0.1676343811668788,0.3275797800553959,0.44283498381887265,0.681461210876015,0.8265,0.3265,0.6704290510407214,0.17037235065717815,0.9084767049453945,1.0118250593349312,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00546875,3372,1.0156626506024096,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,88,0.44,704000.0,88.0,88.0,0.0,0.9854464179336422,0.15935760928215525,0.15897978974748916,0.31677959317392845,0.43268068268921656,0.6665525725696586,0.8160000000000001,0.31600000000000006,0.6567906238929074,0.16201013036289336,0.8488250230421928,0.8208425427952147,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005675,3599,1.0224431818181818,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,88,0.44,704000.0,88.0,88.0,0.0,0.9810271184478859,0.1598555065117272,0.15947940365982105,0.3186869540553584,0.4308792986192912,0.6598096432966871,0.8160000000000001,0.31600000000000006,0.6460860554705948,0.13969996146514396,0.7839303522297437,0.7376168447672754,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005675,3599,1.0224431818181818,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,88,0.44,704000.0,88.0,88.0,0.0,0.9905389241602972,0.16272480946739853,0.16234769143219152,0.3204373417129076,0.43598104828478423,0.6738524222852775,0.8190000000000001,0.31900000000000006,0.6580584645901445,0.17067256865557257,0.8369476708474974,0.8950852384497704,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005675,3599,1.0224431818181818,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,88,0.44,704000.0,88.0,88.0,0.0,0.975448169825666,0.1544167260753283,0.154035652598983,0.31366265888754075,0.4250389125585047,0.6548690082529338,0.8130000000000001,0.31300000000000006,0.6416423332927856,0.1692178648628162,0.8407949430337136,0.8829540939102619,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005675,3599,1.0224431818181818,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,92,0.46,736000.0,92.0,92.0,0.0,0.9711119527535614,0.1502901552280338,0.1499077911800909,0.3088133478164574,0.4218580808746431,0.6497997560757822,0.8085,0.3085,0.6426313490352563,0.16025177624455877,0.8777070894816593,0.8303325280160908,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0055625,3777,1.026358695652174,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,92,0.46,736000.0,92.0,92.0,0.0,0.9689274604055654,0.15152113156387614,0.15114042691290708,0.31121549947484084,0.42068104079505997,0.6464349208760148,0.8085,0.3085,0.6337900843807057,0.15009445471970673,0.8243608308052467,0.930976989712741,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0055625,3777,1.026358695652174,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,92,0.46,736000.0,92.0,92.0,0.0,0.9785394029653829,0.15707718838764795,0.15669771172641933,0.3153732873767745,0.4267407273893035,0.6593689790594874,0.8135,0.3135,0.6389591665323691,0.16849332884164592,0.7489120231244925,0.9942049845307331,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0055625,3777,1.026358695652174,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,92,0.46,736000.0,92.0,92.0,0.0,0.953352205219538,0.14497445514652696,0.14459035736413317,0.3049093528565485,0.4118112500682144,0.6295732387166922,0.804,0.30400000000000005,0.6205259780690435,0.14528138054431672,0.8084048954017635,0.7299658692932306,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0055625,3777,1.026358695652174,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,96,0.48,768000.0,96.0,96.0,0.0,0.9561170343673709,0.1449430227325581,0.14455800973077093,0.3025723656220871,0.41287911844796604,0.6368203327142785,0.802,0.30200000000000005,0.6258010000259433,0.15395307270529934,0.8010986055511239,0.7408671288219736,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0051875,3943,1.0268229166666667,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,96,0.48,768000.0,96.0,96.0,0.0,0.9632489829434572,0.14612771919017253,0.14574316706124668,0.3076567864787574,0.4155708179072783,0.6429606170190784,0.805,0.30500000000000005,0.63146073060721,0.160092925818891,0.8634650417880889,0.9630735964799889,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0051875,3943,1.0268229166666667,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,96,0.48,768000.0,96.0,96.0,0.0,0.9596412605495285,0.14840675653852475,0.14802292350511037,0.30715460062265687,0.4149046243601712,0.6404727291219809,0.8055,0.3055,0.6213588596290248,0.16329240394704847,0.7533725631430188,0.8840135284189315,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0051875,3943,1.0268229166666667,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,96,0.48,768000.0,96.0,96.0,0.0,0.9561845724596764,0.14111858827690782,0.14073037866189075,0.29987439489108825,0.405846360866877,0.6301858593810048,0.7985,0.2985,0.6090467179731436,0.18774615396959682,0.7698615235412165,1.3301633411559006,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0051875,3943,1.0268229166666667,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,100,0.5,800000.0,100.0,100.0,0.0,0.9414137726134938,0.13749501545220333,0.137106417207001,0.29498619491355027,0.4029523081902967,0.6222561594767198,0.7945,0.2945,0.6110117068415934,0.1533617267414651,0.7976700508871609,0.7951620630028181,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00409375,4074,1.0185,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,100,0.5,800000.0,100.0,100.0,0.0,0.9436179810632433,0.14088352007089644,0.1404987940790109,0.30166994904130107,0.4054603883733324,0.6193348598828685,0.799,0.29900000000000004,0.6094909063638104,0.12495957079801867,0.7745735026913397,0.7191060045176761,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00409375,4074,1.0185,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,100,0.5,800000.0,100.0,100.0,0.0,0.9553576003309053,0.14686307207311744,0.1464797253789497,0.305837497858394,0.41258644081608276,0.6329585720090773,0.805,0.30500000000000005,0.6177613074598526,0.1468532068270656,0.768801354274299,0.7744652272294358,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00409375,4074,1.0185,0.0,0.0,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,100,0.5,800000.0,100.0,100.0,0.0,0.9396292184999842,0.13644050447402156,0.13605080994821717,0.2939894025545868,0.3993288107524954,0.6154027501620382,0.793,0.29300000000000004,0.5983063140765666,0.16165363206170413,0.7246044142913945,0.8466861074800215,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00409375,4074,1.0185,0.0,0.0,0.0
