step,t,n_potential_only,n_potential_baseline,n_force_only,n_value_and_force,n_structured_extra_chord_units,n_structured_extra_particle_calls,n_force,n_extra_potential,n_extra_potential_equivalent,rho,n_fee,fee_calibration_hash,fee_cost_unit,n_force_per_particle,n_extra_potential_equivalent_per_particle,n_fee_per_particle
3668,7.336,0,0,5868800,0,12019302400,5868800,5868800,0,16663843.391836766,1.009456147008823,22690219.14468198,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,3668.0,10414.902119897979,14181.386965426236
3742,7.484,0,0,5987200,0,12261785600,5987200,5987200,0,17000027.80050523,1.009456147008823,23147982.562540885,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,3742.0,10625.017375315767,14467.489101588053
3816,7.632000000000001,0,0,6105600,0,12504268800,6105600,6105600,0,17336212.20917369,1.009456147008823,23605745.98039979,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,3816.0,10835.132630733557,14753.59123774987
3891,7.782,0,0,6225600,0,12750028800,6225600,6225600,0,17676939.650391728,1.009456147008823,24069695.390391923,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,3891.0,11048.08728149483,15043.559618994952
3965,7.930000000000001,0,0,6344000,0,12992512000,6344000,6344000,0,18013124.05906019,1.009456147008823,24527458.80825083,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,3965.0,11258.202536912619,15329.661755156769
4039,8.078,0,0,6462400,0,13234995200,6462400,6462400,0,18349308.467728656,1.009456147008823,24985222.22610974,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,4039.0,11468.31779233041,15615.763891318587
4113,8.226,0,0,6580800,0,13477478400,6580800,6580800,0,18685492.876397118,1.009456147008823,25442985.643968645,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,4113.0,11678.433047748198,15901.866027480404
4188,8.376,0,0,6700800,0,13723238400,6700800,6700800,0,19026220.31761515,1.009456147008823,25906935.053960774,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,4188.0,11891.38769850947,16191.834408725485
4262,8.524000000000001,0,0,6819200,0,13965721600,6819200,6819200,0,19362404.726283614,1.009456147008823,26364698.47181968,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,4262.0,12101.502953927258,16477.9365448873
4336,8.672,0,0,6937600,0,14208204800,6937600,6937600,0,19698589.134952076,1.009456147008823,26822461.889678586,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,4336.0,12311.618209345048,16764.038681049118
4410,8.82,0,0,7056000,0,14450688000,7056000,7056000,0,20034773.543620538,1.009456147008823,27280225.307537492,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,4410.0,12521.733464762836,17050.140817210933
4484,8.968,0,0,7174400,0,14693171200,7174400,7174400,0,20370957.952289,1.009456147008823,27737988.7253964,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,4484.0,12731.848720180626,17336.242953372748
