method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,alpha,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,15369,38.4225,49180800.0,15369.0,15369.0,0.0,0.06671922706646502,0.00028580616904683165,-0.0007023802127483769,0.050000000000000044,0.11422414732200337,0.0,0.0008449170546096267,0.03260227836309218,True,1.0,reject,1.6,0.0015297636476023163,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,15488,38.72,49561600.0,15488.0,15488.0,0.0,0.07827030600267422,0.0002843828936296422,-0.0007101554012747258,0.04749999999999999,0.1200047700124961,0.0,0.0007585676585731612,0.033525241291206334,True,1.0,reject,1.6,0.0015302774728822314,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,15488,38.72,49561600.0,15488.0,15488.0,0.0,0.06429940616944133,0.0001816119815217787,-0.000807567991426783,0.037500000000000006,0.12600894662642126,0.0,0.0006283763692903756,0.029775241291206345,True,1.0,reject,1.6,0.0015302774728822314,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,15488,38.72,49561600.0,15488.0,15488.0,0.0,0.0685554801955025,0.00040123249682144646,-0.000579102838917489,0.03749999999999998,0.12506645416299245,0.0,0.0011544232350992785,0.0413522783630922,True,1.0,reject,1.6,0.0015302774728822314,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,15488,38.72,49561600.0,15488.0,15488.0,0.0,0.11071452632669472,0.0015524859764469712,0.000555198009117075,0.06000000000000005,0.119966827653881,0.0,0.002770790267393107,0.058525241291206356,True,1.0,reject,1.6,0.0015302774728822314,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,15606,39.015,49939200.0,15606.0,15606.0,0.0,0.06347823255227428,0.0003094875768236971,-0.0006762014264464211,0.03749999999999998,0.1107550964974483,0.0,0.00026394005674272385,0.018525241291206335,True,1.0,reject,1.6,0.0015296600666410355,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,15606,39.015,49939200.0,15606.0,15606.0,0.0,0.0745329783116727,0.00042781124908297663,-0.0005627428918454358,0.03875000000000006,0.12986438468934913,0.0,0.0013206752692273452,0.0388522783630922,True,1.0,reject,1.6,0.0015296600666410355,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,15606,39.015,49939200.0,15606.0,15606.0,0.0,0.0933765148101971,0.0009236336021445357,-6.62771749460056e-05,0.05875000000000008,0.12041387617357524,0.0,0.002089451094921338,0.050102278363092195,True,1.0,reject,1.6,0.0015296600666410355,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,15606,39.015,49939200.0,15606.0,15606.0,0.0,0.10493570394206225,0.0022613584499926453,0.0012770639231352021,0.07374999999999998,0.12471891383640299,0.0,0.003932107252666058,0.07135227836309219,True,1.0,reject,1.6,0.0015296600666410355,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,15725,39.3125,50320000.0,15725.0,15725.0,0.0,0.09008145535628845,0.0005255684557102791,-0.00046969690599840686,0.04249999999999998,0.1285002278504277,0.0,0.0008199662136015766,0.03510227836309218,True,1.0,reject,1.6,0.0015295111287758347,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,15725,39.3125,50320000.0,15725.0,15725.0,0.0,0.08286999967165459,0.0008433354531254267,-0.0001410108348987027,0.05124999999999991,0.12087642496654949,0.0,0.002025859468977214,0.05135227836309221,True,1.0,reject,1.6,0.0015295111287758347,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,15725,39.3125,50320000.0,15725.0,15725.0,0.0,0.08591714545874887,0.0012874775324493992,0.00031380513163403734,0.05500000000000005,0.1271280411446687,0.0,0.0028484351171261905,0.06385227836309218,True,1.0,reject,1.6,0.0015295111287758347,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,15725,39.3125,50320000.0,15725.0,15725.0,0.0,0.08817767010120699,0.0007837110107908885,-0.00020456940995772221,0.046250000000000006,0.1210134055843376,0.0,0.0017049801279831016,0.050102278363092195,True,1.0,reject,1.6,0.0015295111287758347,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,15844,39.61,50700800.0,15844.0,15844.0,0.0,0.07104677592269082,0.00035639222241734547,-0.0006424470524815096,0.035,0.12989813402707495,0.0,0.0009588955544137783,0.03727524129120635,True,1.0,reject,1.6,0.0015296405579399142,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,15844,39.61,50700800.0,15844.0,15844.0,0.0,0.07815890835622066,0.0003797114936553436,-0.0006236910947746699,0.045,0.12231368233564388,0.0,0.0007219319355163956,0.03477524129120636,True,1.0,reject,1.6,0.0015296405579399142,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,15844,39.61,50700800.0,15844.0,15844.0,0.0,0.08307502710413617,0.0009321214088711116,-5.826053650070939e-05,0.05625000000000002,0.12863912789843324,0.0,0.0020354932280944376,0.05385227836309221,True,1.0,reject,1.6,0.0015296405579399142,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,15844,39.61,50700800.0,15844.0,15844.0,0.0,0.06876229962155664,0.0002392454037074554,-0.0007457698094173182,0.03749999999999998,0.11789565420065151,0.0,0.000993505286643043,0.03760227836309221,True,1.0,reject,1.6,0.0015296405579399142,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,15962,39.905,51078400.0,15962.0,15962.0,0.0,0.09017721047840392,0.000949457732111969,-3.253740877851019e-05,0.04749999999999999,0.12416065991091363,0.0,0.002270690493966326,0.0551022783630922,True,1.0,reject,1.6,0.0015291199411101367,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,15962,39.905,51078400.0,15962.0,15962.0,0.0,0.07969259982131849,0.0007440528373496846,-0.0002390576499857744,0.06000000000000005,0.12273938005688256,0.0,0.0014872753947076734,0.043852278363092204,True,1.0,reject,1.6,0.0015291199411101367,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,15962,39.905,51078400.0,15962.0,15962.0,0.0,0.08113017108950818,0.00027113180046711705,-0.0007284007458845387,0.03375,0.13074298146945207,0.0,0.0006618265916312892,0.031025241291206346,True,1.0,reject,1.6,0.0015291199411101367,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,15962,39.905,51078400.0,15962.0,15962.0,0.0,0.08931486828974501,0.0010673131923949475,7.309407723066208e-05,0.05125000000000002,0.11996851298919553,0.0,0.002787216451792465,0.061352278363092205,True,1.0,reject,1.6,0.0015291199411101367,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,16081,40.2025,51459200.0,16081.0,16081.0,0.0,0.07734547328799501,0.0005050285138434862,-0.00048825754157877377,0.0525000000000001,0.11933283162456254,0.0,0.0012541042942318566,0.0388522783630922,True,1.0,reject,1.6,0.0015283564454946833,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,16081,40.2025,51459200.0,16081.0,16081.0,0.0,0.07928258776573607,0.000385985695890545,-0.0006132397504786669,0.04249999999999998,0.11994679913577688,0.0,0.0008736030277974169,0.03852524129120635,True,1.0,reject,1.6,0.0015283564454946833,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,16081,40.2025,51459200.0,16081.0,16081.0,0.0,0.08143845111329664,0.0007847139510562817,-0.00019877798141687553,0.07500000000000007,0.12088430716720466,0.0,0.0022793991736087893,0.0576022783630922,True,1.0,reject,1.6,0.0015283564454946833,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,16081,40.2025,51459200.0,16081.0,16081.0,0.0,0.09356448100360035,0.0008696244441773748,-0.0001265920030448786,0.04625,0.12357071901057515,0.0,0.0023072708984308347,0.05227524129120634,True,1.0,reject,1.6,0.0015283564454946833,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,16200,40.5,51840000.0,16200.0,16200.0,0.0,0.07294717312264742,0.0004772781607040866,-0.0005059552072737006,0.036250000000000004,0.12831787183559085,0.0,0.0008435907353126926,0.03510227836309218,True,1.0,reject,1.6,0.0015281828703703703,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,16200,40.5,51840000.0,16200.0,16200.0,0.0,0.0851336738810941,0.0006356286134752143,-0.0003527019820028787,0.04125,0.13322872392327356,0.0,0.0010452487515590332,0.037602278363092184,True,1.0,reject,1.6,0.0015281828703703703,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,16200,40.5,51840000.0,16200.0,16200.0,0.0,0.06744512096000842,0.00045436699043954754,-0.0005311042593352244,0.042499999999999996,0.12062162112341535,0.0,0.0008490580506004671,0.033852278363092195,True,1.0,reject,1.6,0.0015281828703703703,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,16200,40.5,51840000.0,16200.0,16200.0,0.0,0.06901853875221284,0.00036567945130672186,-0.0006238998461448597,0.03500000000000003,0.12459159170324041,0.0,0.0009911189494477626,0.0363522783630922,True,1.0,reject,1.6,0.0015281828703703703,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,16319,40.7975,52220800.0,16319.0,16319.0,0.0,0.07259288049935354,0.00044942715791862486,-0.0005405802392244308,0.045,0.11705971424073058,0.0,0.00088256956832757,0.03510227836309221,True,1.0,reject,1.6,0.001528299068570378,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,16319,40.7975,52220800.0,16319.0,16319.0,0.0,0.12376185806523025,0.0014954076430124807,0.0004945471178209315,0.04875000000000007,0.12314648903806635,0.0,0.0028421628804739434,0.05885227836309219,True,1.0,reject,1.6,0.001528299068570378,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,16319,40.7975,52220800.0,16319.0,16319.0,0.0,0.07033647093151658,0.00037393631693571905,-0.0006270530424791199,0.04625000000000001,0.11903054957853398,0.0,0.0007849204067295979,0.03352524129120635,True,1.0,reject,1.6,0.001528299068570378,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,16319,40.7975,52220800.0,16319.0,16319.0,0.0,0.08997483238407993,0.00037268383985844533,-0.000629631616034021,0.04625,0.11900322747092884,0.0,0.0007803627662950497,0.03602524129120635,True,1.0,reject,1.6,0.001528299068570378,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,16438,41.095,52601600.0,16438.0,16438.0,0.0,0.09955397606097009,0.0012609941307604178,0.0002706141401950246,0.04875000000000007,0.11492558508441697,0.0,0.002200448522440384,0.05135227836309218,True,1.0,reject,1.6,0.001528603692663341,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,16438,41.095,52601600.0,16438.0,16438.0,0.0,0.09618076124405932,0.0010334745763109776,4.4294405124878367e-05,0.06499999999999995,0.1272393817819758,0.0,0.0023517599550354406,0.053852278363092185,True,1.0,reject,1.6,0.001528603692663341,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,16438,41.095,52601600.0,16438.0,16438.0,0.0,0.10727852984647725,0.0017420820897197098,0.0007562454506037097,0.07374999999999998,0.1283059521209151,0.0,0.003989682769277147,0.0751022783630922,True,1.0,reject,1.6,0.001528603692663341,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,16438,41.095,52601600.0,16438.0,16438.0,0.0,0.08446352688790477,0.000368626378021486,-0.0006305433395239479,0.04249999999999998,0.12089387237517946,0.0,0.0008455727897513146,0.03352524129120635,True,1.0,reject,1.6,0.001528603692663341,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,16556,41.39,52979200.0,16556.0,16556.0,0.0,0.09583014336830667,0.0009847360357060353,-8.184569258884444e-06,0.06500000000000006,0.11616814990416735,0.0,0.001910265344463306,0.04977524129120632,True,1.0,reject,1.6,0.0015288264073447693,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,16556,41.39,52979200.0,16556.0,16556.0,0.0,0.06486735981971456,0.0005561508429368089,-0.000424254929234702,0.04875000000000007,0.12310396383151878,0.0,0.0015769363273471252,0.04760227836309219,True,1.0,reject,1.6,0.0015288264073447693,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,16556,41.39,52979200.0,16556.0,16556.0,0.0,0.09659065159385688,0.0011637909568589233,0.0001708237821507197,0.053750000000000075,0.12638697974589386,0.0,0.0024697796529818206,0.0551022783630922,True,1.0,reject,1.6,0.0015288264073447693,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,16556,41.39,52979200.0,16556.0,16556.0,0.0,0.09021014604589658,0.0012993121400441954,0.0003324620546679702,0.05249999999999999,0.11768739287419583,0.0,0.0016615527825310523,0.04760227836309222,True,1.0,reject,1.6,0.0015288264073447693,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,16675,41.6875,53360000.0,16675.0,16675.0,0.0,0.06090350358241556,0.00046425483051781846,-0.0005158323109403229,0.04874999999999996,0.11458028869841941,0.0,0.0010374338973557589,0.0363522783630922,True,1.0,reject,1.6,0.001529272863568216,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,16675,41.6875,53360000.0,16675.0,16675.0,0.0,0.08847399121130753,0.0007272878668947991,-0.00025690532822764123,0.04749999999999999,0.12085723922897251,0.0,0.0018050088395378883,0.05135227836309221,True,1.0,reject,1.6,0.001529272863568216,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,16675,41.6875,53360000.0,16675.0,16675.0,0.0,0.08974063071911044,0.0007073078452181081,-0.00028593996532910726,0.04250000000000009,0.1257806279804753,0.0,0.0018900653204624164,0.046352278363092206,True,1.0,reject,1.6,0.001529272863568216,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,16675,41.6875,53360000.0,16675.0,16675.0,0.0,0.07623384505301406,0.0003454233952533414,-0.0006373398083734383,0.03750000000000009,0.11315183434448484,0.0,0.0008152236045370922,0.033852278363092195,True,1.0,reject,1.6,0.001529272863568216,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,16794,41.985,53740800.0,16794.0,16794.0,0.0,0.09592614335648061,0.0006142150076799968,-0.00037952003919539123,0.050000000000000044,0.11861684879334489,0.0,0.0015730762990794787,0.04727524129120633,True,1.0,reject,1.6,0.0015295827378825771,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,16794,41.985,53740800.0,16794.0,16794.0,0.0,0.07941311762442327,0.0007497228978141646,-0.00023078303480383866,0.05249999999999999,0.1179042406586942,0.0,0.0018893172984635392,0.0526022783630922,True,1.0,reject,1.6,0.0015295827378825771,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,16794,41.985,53740800.0,16794.0,16794.0,0.0,0.07159729397762102,0.0002623244907894451,-0.0007301564025997687,0.0475000000000001,0.10852030403025492,0.0,0.0009588955544137783,0.03727524129120635,True,1.0,reject,1.6,0.0015295827378825771,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,16794,41.985,53740800.0,16794.0,16794.0,0.0,0.08239605762879643,0.0006652249664588217,-0.00032319440701666924,0.04249999999999998,0.12456851519806988,0.0,0.0019861660525656516,0.053852278363092185,True,1.0,reject,1.6,0.0015295827378825771,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,16912,42.28,54118400.0,16912.0,16912.0,0.0,0.08353415862914104,0.0005839553006974363,-0.00041790368195870897,0.05125000000000002,0.12190710844400354,0.0,0.0009894876089030656,0.03477524129120635,True,1.0,reject,1.6,0.0015307917455061495,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,16912,42.28,54118400.0,16912.0,16912.0,0.0,0.07118322665862023,0.0003160959788270912,-0.0006754882529397266,0.0475000000000001,0.12100123844616073,0.0,0.0009911189494477626,0.0363522783630922,True,1.0,reject,1.6,0.0015307917455061495,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,16912,42.28,54118400.0,16912.0,16912.0,0.0,0.08848797348696213,0.0004764657585083487,-0.0005191010727695344,0.03750000000000009,0.13452154641039749,0.0,0.001620574698485033,0.046352278363092206,True,1.0,reject,1.6,0.0015307917455061495,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,16912,42.28,54118400.0,16912.0,16912.0,0.0,0.06708587099434818,0.0004098248138754146,-0.0005742012986486023,0.06000000000000005,0.12040737632615961,0.0,0.0011422473914851812,0.037602278363092184,True,1.0,reject,1.6,0.0015307917455061495,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,17031,42.5775,54499200.0,17031.0,17031.0,0.0,0.06086983013909308,0.0002405556836752032,-0.000751461126104136,0.036250000000000004,0.11638981573929552,0.0,0.0007361356851619936,0.030102278363092205,True,1.0,reject,1.6,0.0015313802771416828,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,17031,42.5775,54499200.0,17031.0,17031.0,0.0,0.06876030353603245,0.00043188575001629204,-0.0005575979807378451,0.04625000000000001,0.11849143080760338,0.0,0.000801338872848085,0.033852278363092195,True,1.0,reject,1.6,0.0015313802771416828,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,17031,42.5775,54499200.0,17031.0,17031.0,0.0,0.07760429363195404,0.00032200918085412145,-0.0006762215815708794,0.03500000000000003,0.1248146096660564,0.0,0.0009409207456820633,0.033852278363092195,True,1.0,reject,1.6,0.0015313802771416828,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,17031,42.5775,54499200.0,17031.0,17031.0,0.0,0.09095918160393507,0.0007036731359310044,-0.000288344644645111,0.0525000000000001,0.1296550883565889,0.0,0.0015678962963935567,0.046025241291206345,True,1.0,reject,1.6,0.0015313802771416828,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,17150,42.875,54880000.0,17150.0,17150.0,0.0,0.0773447802204613,0.0005180059927609726,-0.00047223382848282647,0.057499999999999996,0.12365687097896494,0.0,0.0013956086526356736,0.0413522783630922,True,1.0,reject,1.6,0.0015315415451895044,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,17150,42.875,54880000.0,17150.0,17150.0,0.0,0.07783176027499522,0.00037431948474153653,-0.0006185190764002035,0.04375000000000001,0.12338729735990606,0.0,0.00032476831752748945,0.021025241291206337,True,1.0,reject,1.6,0.0015315415451895044,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,17150,42.875,54880000.0,17150.0,17150.0,0.0,0.07277580513638655,0.0004775919702195708,-0.0005048673112929558,0.05125000000000002,0.12276460108715304,0.0,0.0009003733714647269,0.0363522783630922,True,1.0,reject,1.6,0.0015315415451895044,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,17150,42.875,54880000.0,17150.0,17150.0,0.0,0.09877088809332726,0.0010718294738444323,8.105627310905916e-05,0.0475000000000001,0.12532841609271528,0.0,0.00271839244273463,0.060102278363092204,True,1.0,reject,1.6,0.0015315415451895044,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,17269,43.1725,55260800.0,17269.0,17269.0,0.0,0.0917154811474929,0.0011800933888111986,0.00019634105098975674,0.06374999999999997,0.12243533623199665,0.0,0.0023160329870624474,0.05760227836309223,True,1.0,reject,1.6,0.0015315377265620476,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,17269,43.1725,55260800.0,17269.0,17269.0,0.0,0.07804608793087867,0.00030603516688565424,-0.0006949899908046397,0.02999999999999997,0.12374958713110462,0.0,0.0009368586643873555,0.03977524129120637,True,1.0,reject,1.6,0.0015315377265620476,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,17269,43.1725,55260800.0,17269.0,17269.0,0.0,0.07338443932766105,0.0005681158472021774,-0.00041321902537172495,0.04875000000000007,0.12444750966181206,0.0,0.0016277982070481327,0.04885227836309221,True,1.0,reject,1.6,0.0015315377265620476,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,17269,43.1725,55260800.0,17269.0,17269.0,0.0,0.10072492116395532,0.0012946444034895865,0.0003049281887632649,0.053750000000000006,0.11800839176363509,0.0,0.0024021870001064,0.058525241291206356,True,1.0,reject,1.6,0.0015315377265620476,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,17388,43.47,55641600.0,17388.0,17388.0,0.0,0.09274975555341686,0.0011575307909317267,0.00014774182468357822,0.051250000000000004,0.12018891677315968,0.0,0.0014836605170151888,0.05102524129120635,True,1.0,reject,1.6,0.0015311924890729239,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,17388,43.47,55641600.0,17388.0,17388.0,0.0,0.08484657518899852,0.0005872215072867393,-0.0004062144012608737,0.04375000000000007,0.12473597096601274,0.0,0.001477583267164707,0.04352524129120634,True,1.0,reject,1.6,0.0015311924890729239,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,17388,43.47,55641600.0,17388.0,17388.0,0.0,0.10289016393060704,0.0009472713321234671,-3.831935905584949e-05,0.04625000000000001,0.12577435845429596,0.0,0.0010498266295236713,0.0388522783630922,True,1.0,reject,1.6,0.0015311924890729239,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,17388,43.47,55641600.0,17388.0,17388.0,0.0,0.06804850604973059,0.000374485255933088,-0.0006079454113460114,0.040000000000000036,0.11722765420484749,0.0,0.0014433365082710116,0.04510227836309222,True,1.0,reject,1.6,0.0015311924890729239,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,17506,43.765,56019200.0,17506.0,17506.0,0.0,0.1127585725122082,0.001876213596412879,0.00088240989439059,0.0625,0.12601773448209452,0.0,0.0027892425569982396,0.05727524129120634,True,1.0,reject,1.6,0.0015309572432308923,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,17506,43.765,56019200.0,17506.0,17506.0,0.0,0.0840197673408696,0.0008555446947676737,-0.00013035584435350245,0.07624999999999993,0.12832517911039865,0.0,0.001964331668391592,0.0526022783630922,True,1.0,reject,1.6,0.0015309572432308923,0.0
