method,seed,time,W2,MMD,weak_x,weak_x2,weak_x4,weak_cos_pi_x_over_2
CP,1,3.3000000000000003,0.3143979467760312,0.022849678710078924,0.07546368282047917,0.5188464316544177,2.5743354624264536,0.22383864511161294
CP,1,3.36,0.3066186902061738,0.020423513291112583,0.06455039865956481,0.5064242149244835,2.5040776806862373,0.22310053136343547
CP,1,3.42,0.330661102394487,0.02427632216047848,0.0654261507547258,0.5435763446468869,2.8113239490256725,0.2340890108887828
CP,1,3.48,0.3156123198948672,0.021520845835602764,0.05148931465411966,0.5239373321565595,2.8601961334608306,0.23292430501122208
CP,1,3.54,0.2933321372285287,0.025333296810704842,0.0449892225527941,0.49170954963844116,2.1971081547271907,0.23233908986239044
CP,1,3.6,0.2826884688450467,0.02919674830151897,0.04330081024477879,0.49542859747261847,2.40250088833782,0.22541135277095614
CP,1,3.66,0.2858128841824533,0.026449409513150557,0.03336175612275775,0.5069329212631939,2.520421706609459,0.22161965837168995
CP,1,3.72,0.2902133945461061,0.017326688411788416,0.03623371129950247,0.491670849149346,2.393916615369551,0.21745762114906453
CP,1,3.7800000000000002,0.2787430288437484,0.021215272458654177,0.03314819925733074,0.48501102284963826,2.364240249826915,0.21523092108337724
CP,1,3.84,0.27041527819633715,0.018579943012874356,0.03330929342766766,0.4727128110376444,2.184023299139185,0.21695437289935937
CP,1,3.9,0.3243337140562813,0.0237627438073289,0.02167656682618995,0.5613982765790462,2.9563053989449632,0.23756190789496243
CP,1,3.96,0.3000429699682987,0.019524941873007684,0.019613176170186344,0.5371139300996679,2.660382293697532,0.23240658499032432
CP,1,4.0200000000000005,0.29343341434366826,0.017893530893636655,0.0015960306268926676,0.5074780305313276,2.4979066349073027,0.23084092513998497
CP,1,4.08,0.29256182220374755,0.020158499372217142,0.0045851807191496004,0.5217286796429763,2.5099621015877105,0.23270695648425443
CP,1,4.14,0.320166652038717,0.028257838416978265,0.0063371125279249926,0.5624395575355794,2.778148686345898,0.24374882651516644
CP,1,4.2,0.29521622214152743,0.030455379657336024,0.016424238125261385,0.5407303981014877,2.490781716520026,0.25096567195878955
CP,1,4.26,0.31408989751214134,0.020653590485567586,0.013460278887896596,0.5348561571116761,2.739876823194823,0.23774974517849035
CP,1,4.32,0.311271771301633,0.019356781599340067,0.002515543612570288,0.5521164122922679,2.9391167426536517,0.2325910131455032
CP,1,4.38,0.3067262431519211,0.03232912469036986,0.005839187686957995,0.5350333753304377,2.5652907996702714,0.23616620583593123
CP,1,4.44,0.277893375172004,0.017518739590659416,0.010575315553303533,0.49079456042914593,2.27704689059846,0.22743626480448248
CP,1,4.5,0.2901400815102091,0.02893205675928312,0.005656155746856792,0.5138641213737263,2.4923646278426594,0.2262447781823657
CP,1,4.5600000000000005,0.32355933896825695,0.02527632219238063,0.00986503051962521,0.5733662343002683,2.95173024773912,0.23641121420193767
CP,1,4.62,0.30297662872594733,0.024479718584038967,0.000595409462828494,0.5570611036332747,2.610783442642788,0.2529043854655515
CP,1,4.68,0.31706687016041857,0.0257310479591627,0.0001038959522838212,0.5622080193812544,2.8880508147470887,0.24031428991143278
CP,1,4.74,0.30545326820898916,0.02002344532845235,0.012701184676922717,0.5470747081215808,2.612034381758078,0.2417992337715264
CP,1,4.8,0.31757016932480875,0.027944394568569786,0.004354609203683735,0.5681142042726637,2.7954741113465733,0.24818256136780953
Langevin,2,0.0,1.3269485968351524,0.4910182164306921,1.001503860255074,0.15654484852520945,0.06324464737188473,0.17353985586477907
Langevin,2,0.06,1.3071385439218015,0.5142849740883737,1.0005190939623283,0.16728907413139726,0.13618133372726027,0.1720527785591799
Langevin,2,0.12,1.284210199988265,0.5430869252456051,0.9977631190708923,0.1715657007713669,0.18135800614927067,0.16833745740036896
Langevin,2,0.18,1.274486471972799,0.4483509439708041,0.9918513209933768,0.1673617765826696,0.19956445998881034,0.15989489097503598
Langevin,2,0.24,1.2447101935528826,0.46881042418972285,0.9867061780428523,0.16283718107683343,0.20793481905203748,0.15292090728886668
Langevin,2,0.3,1.205254406592992,0.46251995480942965,0.9818940934068559,0.16020269149459954,0.2250875185039195,0.14653527810096215
Langevin,2,0.36,1.1925450630173389,0.423734590051725,0.9702517870267138,0.14288469273689197,0.2026048107595141,0.13042788428389704
Langevin,2,0.42,1.1935181905161987,0.46894646980940324,0.9620030696092904,0.12981712684572178,0.18089705626497066,0.11914302158377654
Langevin,2,0.48,1.215473905530371,0.44604411342729333,0.953918742589844,0.1167913652704794,0.1563132177002805,0.1085638432470566
Langevin,2,0.54,1.2105759474578186,0.4341280814990949,0.9481786499817467,0.11051637708656792,0.15054401629702496,0.1021252385397074
Langevin,2,0.6,1.1625714280599513,0.4147919709770559,0.9405151793524423,0.10045288196161006,0.13907786670670463,0.0924013859103035
Langevin,2,0.66,1.1564524128766216,0.3884774188303506,0.9363777716184528,0.09299239089859468,0.11934491386618162,0.08735084707521214
Langevin,2,0.72,1.1669983206307792,0.4619956743890904,0.9337938252269216,0.09202422700994561,0.1252671499071606,0.08513271621782813
Langevin,2,0.78,1.163961587246464,0.4182076509018544,0.9312190589857208,0.09143127514086247,0.13123075322308664,0.08315350961087709
Langevin,2,0.84,1.1686675416318408,0.3663986803746625,0.9242211162526166,0.08014084877389349,0.10846904056305473,0.07420995604422216
Langevin,2,0.9,1.1479996716479124,0.4116317178391711,0.9184297608798443,0.07223566573817575,0.09282542220972456,0.0678262313702784
Langevin,2,0.96,1.1347632614505805,0.41218152831300026,0.9211063955060124,0.08049718793455962,0.11933790697097069,0.07256188448299392
Langevin,2,1.02,1.1279139980022461,0.39490368423888855,0.9147385694056371,0.07109942582195783,0.09871993512874344,0.06539893769344883
Langevin,2,1.08,1.1398837125681005,0.4291939330579716,0.9132358614038792,0.07074566908436597,0.10011513119792925,0.0646727746135752
Langevin,2,1.1400000000000001,1.1187649858486153,0.41825068109806296,0.9060958245613677,0.059769163117018964,0.07998281230560134,0.05557216229523698
Langevin,2,1.2,1.1565545954400527,0.37237852889782075,0.9089092239324552,0.06823789270298486,0.09661856837561944,0.06228480116523531
Langevin,2,1.26,1.1445275004851494,0.374247213238009,0.902042488311942,0.05721545548260676,0.07249960583032655,0.05379569813403229
Langevin,2,1.32,1.137449723967247,0.379014903996027,0.9000881137633804,0.058340601704441664,0.08223935499050417,0.05321627741871336
Langevin,2,1.3800000000000001,1.1202775302262429,0.36006880956905396,0.8990827531055553,0.06156495542618812,0.09831887968294672,0.05403671290401095
Langevin,2,1.44,1.1180431706022753,0.3748102747815495,0.8975924441590034,0.06275649042868903,0.0975711998301435,0.05547349747117711
Langevin,2,1.5,1.1334353571558913,0.399690374879918,0.8973250771339967,0.06812849372624341,0.11726744107686426,0.058098947521372415
Langevin,2,1.56,1.110858838847334,0.3935410116389978,0.8936749419203623,0.0636979102816535,0.10687368294216626,0.054844892098006526
Langevin,2,1.62,1.1055176041025092,0.37414700362964115,0.8890315589473061,0.06131000157902178,0.10093604540562084,0.05306687923417536
Langevin,2,1.68,1.0854409012959068,0.39970466675970584,0.884946938922026,0.05520731333796014,0.0899717014478768,0.0480429144954488
Langevin,2,1.74,1.0912823125833706,0.4175385491519156,0.8772337941558709,0.04337923583488257,0.06639771745217604,0.03863032329390914
Langevin,2,1.8,1.0840504748443867,0.3538615099140302,0.8757418048792665,0.04693895111857471,0.08175351409769405,0.03991831435822504
Langevin,2,1.86,1.0855867237401877,0.3994143542320797,0.8702099933918354,0.03817827348507308,0.0586571886990398,0.03405288442823745
Langevin,2,1.92,1.048295994718402,0.37955028799191726,0.8676267551788789,0.03772723020764135,0.058361729691687736,0.03345034238635916
Langevin,2,1.98,1.0914142515299081,0.3736950633668402,0.8661409604604368,0.03679638268080876,0.05874889520609605,0.03224177307252829
Langevin,2,2.04,1.057448854553234,0.364313714126558,0.866222243242599,0.040710929076978264,0.06636261465233495,0.03538081156109116
Langevin,2,2.1,1.0440699503751558,0.38017319987593323,0.8589270510807966,0.030453599432624934,0.044183338758024715,0.027519158549138584
Langevin,2,2.16,1.0617474310568649,0.3364702663469714,0.856425032388422,0.028783519536534463,0.04438284724098451,0.02561721782591897
Langevin,2,2.22,1.063571078768937,0.3884169277229559,0.8548091094396788,0.026515162099230105,0.030671571161809852,0.025580490650371324
Langevin,2,2.2800000000000002,1.105465089529253,0.3860714331248628,0.8524683470397704,0.026837820040897742,0.03198784267661592,0.025685008610469046
Langevin,2,2.34,1.1105029770096804,0.36819391792641887,0.8511040184928141,0.030607379916187005,0.04558654411357732,0.027458136716972253
Langevin,2,2.4,1.0750321210196345,0.348635204592072,0.8463746883052886,0.025873189638080607,0.04360575473410566,0.02240370105727235
Langevin,2,2.46,1.0559315696565075,0.3455904268341895,0.8446962677358163,0.02506780884030646,0.04457567964359421,0.021247597367311688
Langevin,2,2.52,1.0750798922681213,0.29741324946849257,0.8430266386157911,0.026919679265730356,0.041056812106142426,0.02409741338988991
Langevin,2,2.58,1.0593476102413535,0.3493883225522487,0.8425630917268788,0.02910135220266652,0.04640057664428754,0.02566987112272348
Langevin,2,2.64,1.0556349544202392,0.36444697302862317,0.834540374038083,0.01653159113120939,0.018058715050492724,0.016271955918454595
Langevin,2,2.7,1.0084203992285212,0.3178153622272384,0.8302810179328708,0.016782985716742194,0.02077902773356044,0.016002090438557437
Langevin,2,2.7600000000000002,1.0445676491805769,0.30373111419329757,0.8273279263162177,0.020824004530764384,0.03659398519867885,0.017566334457950555
Langevin,2,2.82,1.0371379046638092,0.33466674359140736,0.8219032976650655,0.0174653345747392,0.031067111283390347,0.014660812526299721
Langevin,2,2.88,1.0510553612264457,0.31768489854892,0.8165153003122702,0.013027703101489374,0.021835445830775457,0.011161537863514037
Langevin,2,2.94,1.0201683394280077,0.32120580710607716,0.8086801096157129,0.002721301777969476,0.0028358796443873624,0.0026882048305754136
Langevin,2,3.0,0.9703182552575199,0.2594118413636244,0.8078419517238458,0.006246667091557523,0.013143444506672597,0.004833752049235085
Langevin,2,3.06,1.0015347169117035,0.32246344417230943,0.8002565886905608,0.0007002259551530665,0.0008116058432072748,0.0007465913447202988
Langevin,2,3.12,0.979339294670244,0.35468351426399436,0.8015314311483129,0.004098052192134105,0.0018432680722717532,0.004415469998431981
Langevin,2,3.18,0.9943578433474736,0.33508462740290146,0.7965327030694109,0.0004743085251783796,0.002513200446921382,0.0001490540308788646
Langevin,2,3.24,0.9921945757331129,0.3094785033190607,0.7946274893308487,0.004558324896367649,0.0033784951276812913,0.004721752470978224
Langevin,2,3.3000000000000003,1.0045059516775223,0.3284732638058434,0.7885878361419846,0.0020774115255021153,0.007436292385743504,0.0009297484988773363
Langevin,2,3.36,0.9996477760356965,0.3247216470630109,0.7879724695892731,0.003648338766779724,0.009236722206904524,0.0026079744494224844
Langevin,2,3.42,0.9742394671668682,0.3196074406042778,0.7878186267028254,0.0027938396431843593,0.0014683618495073825,0.0030376979839714102
Langevin,2,3.48,0.9806347728267751,0.33236230399899125,0.788747550402903,0.007105850933527336,0.016791044806158895,0.005288846018008164
Langevin,2,3.54,1.001135731103234,0.3492762158100635,0.7902414731899104,0.012930676349883985,0.026898406383399798,0.010134062145519956
Langevin,2,3.6,0.9892697842590744,0.291444258493578,0.7851215267566309,0.012546606949740524,0.029018968771574616,0.009145932700768744
Langevin,2,3.66,0.9987503631145569,0.2973942004944774,0.7863466226522926,0.019443466319937985,0.04415260799753684,0.014439681946439686
Langevin,2,3.72,0.974075606041852,0.32647245304510875,0.7776354871142741,0.009509560948246842,0.017687406273051542,0.007791366928541793
Langevin,2,3.7800000000000002,0.9851310151437496,0.30324014263083887,0.7690165930946198,0.005131357865305386,0.02173483768489537,0.0018825835993435125
Langevin,2,3.84,0.9661543675388348,0.30312878400885923,0.7678401266111273,0.003934602428526723,0.022593270331425996,0.00022590973605884912
Langevin,2,3.9,1.0023698832597965,0.2815323001879594,0.7681694004377932,0.001910889034971941,0.008463590377229435,0.003998545688860322
Langevin,2,3.96,0.9599161098212613,0.2693969852885455,0.766099964344305,0.0032172141774975405,0.023251724401131102,0.0008120618964505277
Langevin,2,4.0200000000000005,0.9824528127384935,0.2812365844024499,0.765422472464228,0.003912517286605688,0.0014497640061870154,0.00446468030872918
Langevin,2,4.08,0.9701869737993417,0.24934007297476501,0.7627317241108664,0.00420568148855982,0.0017311879067385405,0.004682655117513368
Langevin,2,4.14,0.9725802236549463,0.3511273706890723,0.7597221084345448,0.002808915518023647,0.005034477648491853,0.002376375855130647
Langevin,2,4.2,0.9781881172117588,0.2955539398843614,0.7598734303475483,0.009739626362217368,0.02003306165929819,0.007660838413554472
Langevin,2,4.26,0.948698525718521,0.28376279612380284,0.7593013318097469,0.009006706018670818,0.014538999243182471,0.007924975028663322
Langevin,2,4.32,0.9794715157970175,0.28107897880274146,0.7565996086566436,0.004137766859954373,0.004259844747978914,0.004108914832402832
Langevin,2,4.38,0.9558589757498441,0.2214138603628848,0.7544141290270144,0.0028644498637068194,0.0008540434357412474,0.0036288462962684453
Langevin,2,4.44,0.9579361657900997,0.3089513786850556,0.7507093376000108,0.0017732890993112926,0.0022071242207334363,0.0018017329298252172
Langevin,2,4.5,0.933223701633295,0.2931684505213391,0.7478211266735341,0.0014712811652050073,0.002379734309637449,0.00225913538148223
Langevin,2,4.5600000000000005,0.960221534791338,0.30883801736934735,0.7460454679285073,0.000803446213965664,0.009506702163774028,0.0009423510990252681
Langevin,2,4.62,0.9587525760874853,0.2883430666001998,0.7442725437126598,0.0007457854105530348,0.003825382560502022,0.00010888753478041635
Langevin,2,4.68,0.971047749563709,0.2532012545635002,0.7477400500704987,0.005879477719334503,0.009248588147356851,0.005120880066832922
Langevin,2,4.74,0.9612630537671464,0.24551118033571973,0.7462309073649207,0.0028768542826027588,0.0058004815853417435,0.002345166774082641
Langevin,2,4.8,0.9546930236816735,0.22195488733895186,0.7446478510804129,0.008057534415751522,0.01492394307591971,0.00668882664660661
Kinetic-Langevin,2,0.0,1.3269485968351524,0.4910182164306921,1.001503860255074,0.15654484852520945,0.06324464737188473,0.17353985586477907
Kinetic-Langevin,2,0.06,1.2960718160062292,0.5077363007861405,1.0000106816570526,0.1716708757287697,0.16542611112933436,0.17152619211760506
Kinetic-Langevin,2,0.12,1.240853425277529,0.4996973143243686,0.986855755682967,0.17704642499988377,0.28243174475476585,0.15528196186078094
Kinetic-Langevin,2,0.18,1.211959021816256,0.4013012440451722,0.9539988078190316,0.12803815471278335,0.18616150621375038,0.11542809779285418
Kinetic-Langevin,2,0.24,1.1665408757773268,0.4245763839080764,0.9068314628939678,0.04084173748083164,0.02836857318370911,0.05393806545069785
Kinetic-Langevin,2,0.3,1.1061253652836545,0.40936824755860324,0.8620271957602739,0.032811123778614726,0.17494694611321837,0.004313162485151206
Kinetic-Langevin,2,0.36,1.074355405113425,0.3706955668930879,0.8332325663781407,0.06323484700001714,0.20738297766161407,0.03406210755795194
Kinetic-Langevin,2,0.42,1.0598941562487159,0.3958024193689442,0.820850304792968,0.05701019823559861,0.16625180133417317,0.03487032589083605
Kinetic-Langevin,2,0.48,1.0797470433657592,0.3526170367388133,0.8218043087069201,0.029648424142984076,0.10193583327019506,0.015248205049331026
Kinetic-Langevin,2,0.54,1.088135071470742,0.3557425367792678,0.8281392689183324,0.0026169344121151905,0.04048471623199568,0.01101582721403091
Kinetic-Langevin,2,0.6,1.0587844569497042,0.3475689683849591,0.8362408483270343,0.036616684258296006,0.014501200563602379,0.04072460169997141
Kinetic-Langevin,2,0.66,1.0656096737634162,0.3137242783275357,0.8410449556180212,0.06707110719294751,0.061216514090949636,0.06772657620342283
Kinetic-Langevin,2,0.72,1.0827988091061365,0.3850763596207789,0.8415831104265326,0.09317847227058529,0.12142796675436152,0.08704548054731898
Kinetic-Langevin,2,0.78,1.0759813097089397,0.35508256787065917,0.8368197243921273,0.10339916294844076,0.158877275662486,0.09194284963565783
Kinetic-Langevin,2,0.84,1.073331777427099,0.2878653689758137,0.8265904141610986,0.09112183486513159,0.1387900288770051,0.08118389796964415
Kinetic-Langevin,2,0.9,1.0426723301488094,0.3355001552216551,0.810095853000535,0.05678337030755731,0.06662485773704263,0.054605343154961364
Kinetic-Langevin,2,0.96,1.0110210549414491,0.331884872894068,0.7901719519853085,0.014461469088198786,0.022203404595422138,0.0217022489956753
Kinetic-Langevin,2,1.02,0.9913427211149731,0.30297543846971264,0.7710382771444406,0.020621421330843215,0.08451325506367768,0.0076770567682495905
Kinetic-Langevin,2,1.08,0.988839737541975,0.320933344369823,0.756793860730932,0.038472329345646594,0.10941449852399243,0.024035745007258413
Kinetic-Langevin,2,1.1400000000000001,0.9644606526545683,0.2998969991944995,0.7502531618643029,0.037957872797594105,0.0981649185726956,0.02559840864142307
Kinetic-Langevin,2,1.2,0.9933848775788591,0.24394522186446022,0.7476736848891431,0.02560831884406578,0.07176397370446175,0.016326906490704368
Kinetic-Langevin,2,1.26,0.9848632266534401,0.27746967115400856,0.7459534373172887,0.008337544382858608,0.03279883069818201,0.0034292234190442528
Kinetic-Langevin,2,1.32,0.9793720901687105,0.28042476713022346,0.74313015692957,0.007923614850366745,0.00574146162736211,0.010494660598476147
Kinetic-Langevin,2,1.3800000000000001,0.9639291080355303,0.2469372076557168,0.7391826127519653,0.021659228494066207,0.013300914588850854,0.02298498501706764
Kinetic-Langevin,2,1.44,0.955361953419488,0.2619019015228853,0.7333019109780732,0.032711684314870815,0.038417679995168874,0.031297501131048955
Kinetic-Langevin,2,1.5,0.9652089691332406,0.2890830601299681,0.7252286911019576,0.04088518793841689,0.05912509279042022,0.03696187702575007
Kinetic-Langevin,2,1.56,0.930511697270826,0.26532017759918436,0.7127269922081305,0.04175576386618063,0.06150234191901316,0.03742836833308222
Kinetic-Langevin,2,1.62,0.9184941827691827,0.23861850835766185,0.6972306580024985,0.03412841033556935,0.051048880400340724,0.030537542445465277
Kinetic-Langevin,2,1.68,0.8852118044137615,0.24800546528846146,0.6806943350288053,0.015270928050053811,0.016180160154444123,0.01510729061978855
Kinetic-Langevin,2,1.74,0.8861096854988635,0.27738555487821837,0.6658857332113433,0.005970967298040586,0.030617195424001542,0.0009915938368792732
Kinetic-Langevin,2,1.8,0.8657263952427096,0.19827661531724017,0.6537998265997828,0.020513944463265155,0.059994469309232135,0.01251626727857183
Kinetic-Langevin,2,1.86,0.8563022553601686,0.24855645677201765,0.644368302795368,0.022321893467704412,0.05432574989080874,0.015892741863424403
Kinetic-Langevin,2,1.92,0.8048030311694457,0.22558563317696867,0.6372765484924806,0.01735585305357945,0.03429073386906267,0.013955638860131347
Kinetic-Langevin,2,1.98,0.8511571973551745,0.2324510043324477,0.6326417724126372,0.009236656890901251,0.018506705042983573,0.007382298737381415
Kinetic-Langevin,2,2.04,0.8096425228637995,0.19943157401804112,0.6281460068528042,0.0015591938710000086,0.008760164475594912,0.0033996967142599643
Kinetic-Langevin,2,2.1,0.7977025605010039,0.22832560457581552,0.6232951413225986,0.016380886352290625,0.019452996981053072,0.015579810845720965
Kinetic-Langevin,2,2.16,0.8190552168523805,0.17941681896916883,0.6180718062015944,0.02926585324519959,0.05115523364789054,0.02477339641966056
Kinetic-Langevin,2,2.22,0.8104554711724676,0.21046762184029366,0.6106404829704049,0.032979741883569,0.05646266736961636,0.02812698491388707
Kinetic-Langevin,2,2.2800000000000002,0.8553089499454778,0.20213463279585897,0.5997723269613964,0.02523285042959711,0.03627888493797704,0.02288106255007391
Kinetic-Langevin,2,2.34,0.8542908026106463,0.20255059057307456,0.587308455693994,0.011959800947701882,0.010177527249683793,0.012289289074939702
Kinetic-Langevin,2,2.4,0.8038515699649522,0.1463541204314085,0.5749564282174996,0.0030648905588128716,0.016710116781978757,0.0002491420246071574
Kinetic-Langevin,2,2.46,0.775451848739397,0.1660185983165059,0.5639968903822281,0.014578921788522936,0.040592763629041184,0.009309155002107022
Kinetic-Langevin,2,2.52,0.7871567521088015,0.14045663504970918,0.5570812506435275,0.015683721845835885,0.03796474435020236,0.011133454606782223
Kinetic-Langevin,2,2.58,0.7635685494153559,0.1541574088547064,0.5530317659000432,0.011932002116345153,0.027611795068874234,0.008667764965164332
Kinetic-Langevin,2,2.64,0.7619484933333878,0.17846680500420542,0.5499367738024836,0.004907415999537368,0.016921793913101224,0.0025124996421480583
Kinetic-Langevin,2,2.7,0.7117783000914976,0.16158647649005742,0.5470545644132605,0.006080312909697239,0.007309417540186547,0.0057827021010590784
Kinetic-Langevin,2,2.7600000000000002,0.7525144265756536,0.1319904564122788,0.5436272478965433,0.01458284810651822,0.031904142759623055,0.011036102586068991
Kinetic-Langevin,2,2.82,0.7432535394209484,0.14751271691109524,0.5376986800913663,0.014876788468034197,0.03578820820226014,0.010626671545831079
Kinetic-Langevin,2,2.88,0.7570911756565043,0.1336542274122463,0.527686111077428,0.005503690790806481,0.011321960178423018,0.004247564377216212
Kinetic-Langevin,2,2.94,0.7141299148491593,0.11412589186579714,0.5156926553831154,0.005063425319540404,0.019075273043571483,0.002378132014440648
Kinetic-Langevin,2,3.0,0.6478695367874799,0.10224057017191701,0.5032327571736926,0.01163417150344137,0.028362746450003362,0.00832989194864256
Kinetic-Langevin,2,3.06,0.6765389178846803,0.1230513916445839,0.48979482603732755,0.013554158872019051,0.02281896466469613,0.011615810733344722
Kinetic-Langevin,2,3.12,0.6355408625609776,0.13316791678572648,0.47832528729748114,0.012451470759525796,0.022043368991855106,0.010497118310971526
Kinetic-Langevin,2,3.18,0.6501825558863391,0.12224766174878798,0.4676790195608799,0.009098123882862685,0.02055886247814076,0.00686940442322953
Kinetic-Langevin,2,3.24,0.6405136041446442,0.10861294709071234,0.46143100506340345,0.00018111764555139853,0.0032353604479826714,0.0003817667780620926
Kinetic-Langevin,2,3.3000000000000003,0.6609544465147758,0.11583458223246645,0.4584907559642856,0.005138768121062287,0.012793209826441054,0.003736206315562096
Kinetic-Langevin,2,3.36,0.6520043856364617,0.1278082962112269,0.45763283321948794,0.006955065494342438,0.005094356748218343,0.007286134423786977
Kinetic-Langevin,2,3.42,0.6209769453498526,0.1241374469966735,0.45662027260206783,0.010981727963838006,0.014462841713354435,0.010294221247156454
Kinetic-Langevin,2,3.48,0.6280795800530032,0.13750389255167128,0.4554339862385193,0.01164353153881148,0.019253916659640047,0.010122327867652214
Kinetic-Langevin,2,3.54,0.6505684135687556,0.13595596718002856,0.4554662479279315,0.008425040357794233,0.00586727689015798,0.008823350297605365
Kinetic-Langevin,2,3.6,0.6459743296186177,0.10220734454995262,0.4568463426477919,0.006473608271949316,0.004989357414902029,0.006712306403293983
Kinetic-Langevin,2,3.66,0.6524535767562079,0.10614678927786803,0.4559768986403092,0.006216835553240263,0.009593113779846951,0.00561846247036879
Kinetic-Langevin,2,3.72,0.6281315894204483,0.10980244012632967,0.45217812691132847,0.003303598255026241,0.0011021366479485595,0.004111631548460171
Kinetic-Langevin,2,3.7800000000000002,0.6401533832516134,0.126913496071137,0.4453892038459992,0.0001671750308503972,0.005694182559821459,0.0012928177855796585
Kinetic-Langevin,2,3.84,0.6042929717989615,0.09242054254954268,0.43710384291904514,0.001172405032367041,0.00437112004771123,0.0005565954386599348
Kinetic-Langevin,2,3.9,0.6432731373120409,0.09713908674870364,0.4279668259974215,0.0050756749822638,0.008661908566474419,0.004359773654321886
Kinetic-Langevin,2,3.96,0.5778901039621196,0.06908302903002139,0.42135910578218944,0.008078002885489877,0.014483843423594323,0.006807945923130776
Kinetic-Langevin,2,4.0200000000000005,0.6047477050731271,0.09204226694057005,0.41454509299713593,0.010815539544173025,0.024142535390197506,0.008189130609894207
Kinetic-Langevin,2,4.08,0.5854082715246245,0.07703146405704253,0.407087325695758,0.00872483255198686,0.02322319759685698,0.005806414636624235
Kinetic-Langevin,2,4.14,0.5877069520329717,0.12938931107482698,0.4015217394034497,0.0008771986228913731,0.011684646285847644,0.0012546688260296202
Kinetic-Langevin,2,4.2,0.5965366800462795,0.08642693345254138,0.39743296568167497,0.011065450020129597,0.010931312020426742,0.011037858049789295
Kinetic-Langevin,2,4.26,0.55608850706365,0.08064261135456685,0.3939556821331185,0.021424558699395746,0.03636844350807411,0.01845229455321515
Kinetic-Langevin,2,4.32,0.5850920292522523,0.07699171300297747,0.39040553067561357,0.026199317829376456,0.04907288714893443,0.021487945117553392
Kinetic-Langevin,2,4.38,0.5544081652106596,0.03715784182037685,0.3855461933036924,0.01900581889008135,0.0372978883648053,0.015248275937860684
Kinetic-Langevin,2,4.44,0.5504860087130327,0.0860140921056185,0.37905101548277675,0.003664971243608983,0.005281609098140239,0.003230020918805643
Kinetic-Langevin,2,4.5,0.5178869208452423,0.09562825689218057,0.37234318329400956,0.008239679627263685,0.019880503112337133,0.0059727179423510746
Kinetic-Langevin,2,4.5600000000000005,0.5375443118263585,0.077615684579731,0.3652386155187008,0.01691423643355361,0.03923190888745598,0.012571533952035446
Kinetic-Langevin,2,4.62,0.5301638663671333,0.07435222208974956,0.3579358168435371,0.021576485373951404,0.045362058362209856,0.016780905041300365
Kinetic-Langevin,2,4.68,0.5387840169732133,0.07529876576398942,0.3505552868518756,0.02016167554738868,0.040339342483366125,0.016125381455937504
Kinetic-Langevin,2,4.74,0.5131902907415578,0.05516415234368466,0.34272486621273723,0.013497848757132558,0.02261401401107699,0.011619140285249768
Kinetic-Langevin,2,4.8,0.5009176270196476,0.03221805265993427,0.3338437913783573,0.003009439156921312,0.0011776624572266137,0.003305834419295578
LSC-CP,2,0.0,1.3269485968351524,0.4910182164306921,1.001503860255074,0.15654484852520945,0.06324464737188473,0.17353985586477907
LSC-CP,2,0.06,1.2371266886507295,0.47036967615874425,0.9283190469809014,0.1395432818298049,0.1023216567936881,0.14756873944021898
LSC-CP,2,0.12,1.1616089307726392,0.42819066969583,0.8689923007222712,0.12735759713842143,0.3039866402733663,0.11483623169575027
LSC-CP,2,0.18,1.085479787375588,0.29657821134902196,0.7876928336632552,0.10312360578108692,0.16987144857942693,0.09963111495827363
LSC-CP,2,0.24,0.9999272070833126,0.2883652502617603,0.7234887382959145,0.08574970114780256,0.19307909621979513,0.0795255312266568
LSC-CP,2,0.3,0.9062975172691926,0.2683521313043642,0.6695211283037832,0.061430941596773536,0.06322462439347676,0.06698687762453802
LSC-CP,2,0.36,0.8692929136546023,0.20280311836757825,0.6321189815254237,0.055697440238943186,0.12945740374840764,0.05237563578221015
LSC-CP,2,0.42,0.8183469273965713,0.17895902222121896,0.5730162648851446,0.03987709352225166,0.10956433138740074,0.03803454712451801
LSC-CP,2,0.48,0.8019107438346601,0.16621996058532695,0.5310902016504007,0.013074848318233467,0.008575668807713654,0.024201284078425978
LSC-CP,2,0.54,0.7659281736445207,0.1518165465719813,0.497099587375996,0.021774264099915452,0.03744588303468077,0.025438132968918253
LSC-CP,2,0.6,0.6677735562017292,0.13717925372870288,0.4524139000478297,0.0034105111268876165,0.049782491348879354,0.01527228260131297
LSC-CP,2,0.66,0.6186439923186287,0.08822115335485958,0.41609577822079685,0.005517611257300992,0.062176821726191434,0.005612269336076031
LSC-CP,2,0.72,0.5990278271427889,0.09528755930321109,0.3832693463144937,0.0012071561029233235,0.02999428233938739,0.0016092670215422933
LSC-CP,2,0.78,0.5671643868833954,0.08235458031816767,0.3560256191841587,0.021575183875435888,0.04277527508910561,0.011356688580099833
LSC-CP,2,0.84,0.5455662255807696,0.05090849999070046,0.32658915756034146,0.01249698778161612,0.10964471223318928,0.019347946185875375
LSC-CP,2,0.9,0.4955967923932877,0.05702316158403564,0.30822258187647333,0.030140238106471262,0.042393475076019316,0.02293471852681095
LSC-CP,2,0.96,0.47036018511451577,0.04848470897519397,0.2953010589921592,0.03125681421996229,0.028215796347508815,0.030755664094664265
LSC-CP,2,1.02,0.44409154743946827,0.0396764819676092,0.28125223422293893,0.03207697497863904,0.06100881981094919,0.03448815370938085
