time,well_TV,left_mass,right_mass,t_max,target_left_mass,target_right_mass,chi2_mixing_tol,chi2_bias_floor_mean,chi2_bias_floor_max,L1_density_error,L2_density_error,truncated_KDE_chi2,KDE_CDF_sup_error,empirical_CDF_sup_error,KDE_vs_empirical_CDF_sup,method,eps,rng_seed,clip_fraction_mean,clip_fraction_max
54.9,0.02888888888888891,0.4711111111111111,0.5288888888888889,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.22352095735151045,0.02982627260733769,0.06828999415069142,0.06393746948817469,0.07516447921282804,0.01489311657712955,LSC-CP,0.065,20315190,0.0,0.0
55.08,0.021111111111111136,0.47888888888888886,0.5211111111111111,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.21360828505931734,0.026999069042290054,0.07008422358357658,0.060113057019865634,0.0758069659801294,0.01792034643497617,LSC-CP,0.065,20315190,0.0,0.0
55.26,0.00666666666666671,0.49333333333333335,0.5066666666666667,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.21906314948009997,0.03165461401147843,0.0711807295635346,0.06801135764625671,0.08295387029122037,0.01555950294497857,LSC-CP,0.065,20315190,0.0,0.0
55.44,2.7755575615628914e-17,0.5,0.5,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.21288673720137502,0.028946926219271425,0.07542921348847817,0.061195581636692004,0.07651344300156995,0.017020020580047257,LSC-CP,0.065,20315190,0.0,0.0
55.620000000000005,0.015555555555555572,0.48444444444444446,0.5155555555555555,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.26923389725386715,0.04633387383410752,0.0935349400512795,0.07483424063061758,0.0848239933010077,0.01591816038396321,LSC-CP,0.065,20315190,0.0,0.0
55.800000000000004,0.003333333333333355,0.49666666666666665,0.5033333333333333,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.18955322667550034,0.019425018377030465,0.05087525127911774,0.05205767477527895,0.0626017710787855,0.014031300054366702,LSC-CP,0.065,20315190,0.0,0.0
55.980000000000004,0.013333333333333336,0.4866666666666667,0.5133333333333333,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.17839100720585782,0.01901100703605924,0.05916709067512188,0.04595942211901563,0.05762455411268107,0.013571222798124838,LSC-CP,0.065,20315190,0.0,0.0
56.160000000000004,0.004444444444444473,0.4955555555555556,0.5044444444444445,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.1667760929520593,0.01596846443940411,0.04563304495078189,0.04057500278293524,0.05144821916026182,0.014320920980547741,LSC-CP,0.065,20315190,0.0,0.0
56.34,0.004444444444444473,0.4955555555555556,0.5044444444444445,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.22452781296320132,0.029742073708976285,0.07054777447790406,0.05768536837835242,0.07056140733331467,0.01829029665286154,LSC-CP,0.065,20315190,0.0,0.0
56.52,0.00666666666666671,0.49333333333333335,0.5066666666666667,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.1949350540350844,0.021835193357686578,0.06080708249622714,0.04562401074679323,0.045892663604706674,0.017668709459580767,LSC-CP,0.065,20315190,0.0,0.0
56.7,0.003333333333333355,0.49666666666666665,0.5033333333333333,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.24199873511027575,0.03532289190996762,0.07705180089966163,0.05742548660755545,0.0758069659801294,0.02000163339567712,LSC-CP,0.065,20315190,0.0,0.0
56.88,0.0022222222222222088,0.5022222222222222,0.49777777777777776,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.17326754963599605,0.018831488400499377,0.057467192446591445,0.041751844575919406,0.04564066917853565,0.015635729038101953,LSC-CP,0.065,20315190,0.0,0.0
57.06,0.009999999999999981,0.51,0.49,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.20614270803502713,0.02680998746812468,0.06510757496951453,0.06797129324264739,0.06290123182690566,0.015689126261179243,LSC-CP,0.065,20315190,0.0,0.0
57.24,0.0044444444444444176,0.5044444444444445,0.4955555555555556,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.2344945244866889,0.03522486848297167,0.07950728698881615,0.06869857184467965,0.06240139715689452,0.01363670327696237,LSC-CP,0.065,20315190,0.0,0.0
57.42,0.01999999999999999,0.52,0.48,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.2105265633894955,0.026908241826298664,0.0763620896952288,0.06406844362943509,0.06722807399998165,0.016849941263630153,LSC-CP,0.065,20315190,0.0,0.0
57.6,0.028888888888888853,0.5288888888888889,0.4711111111111111,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.24473619720556386,0.038752735702479696,0.07893385021562242,0.07610068460944086,0.0724736326467964,0.013106932081715095,LSC-CP,0.065,20315190,0.0,0.0
57.78,0.034444444444444444,0.5344444444444445,0.46555555555555556,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.2267570803819363,0.03236083359714885,0.06034357488602017,0.07215042540374517,0.06573473049022782,0.01753284026298013,LSC-CP,0.065,20315190,0.0,0.0
57.96,0.018888888888888844,0.5188888888888888,0.4811111111111111,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.22454781372827812,0.034686753521822385,0.06572794936840459,0.07164383514936135,0.07072003476838384,0.016315581401813772,LSC-CP,0.065,20315190,0.0,0.0
58.14,0.007777777777777745,0.5077777777777778,0.4922222222222222,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.2371051350552955,0.03379521731276606,0.071359258799691,0.06363775403361893,0.060251410424573826,0.015360358010039932,LSC-CP,0.065,20315190,0.0,0.0
58.32,0.024444444444444435,0.5244444444444445,0.47555555555555556,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.2044375487226313,0.027664507785201603,0.06270280569225471,0.06519153448596027,0.06129028604578346,0.013643988979737842,LSC-CP,0.065,20315190,0.0,0.0
58.5,0.0222222222222222,0.5222222222222223,0.4777777777777778,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.18683695421407415,0.028960272586279857,0.06290006966889501,0.060475327116368494,0.057003774715817745,0.01849010902316295,LSC-CP,0.065,20315190,0.0,0.0
58.68,0.014444444444444426,0.5144444444444445,0.4855555555555556,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.27270775106712253,0.04569659195103236,0.089103100323941,0.0648608321874603,0.07628720362455368,0.014256521933198374,LSC-CP,0.065,20315190,0.0,0.0
58.86,0.0044444444444444176,0.5044444444444445,0.4955555555555556,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.24566896785426506,0.037398747264858,0.09146176155216092,0.059930669779592494,0.07056140733331467,0.012135784145772377,LSC-CP,0.065,20315190,0.0,0.0
59.04,0.004444444444444473,0.4955555555555556,0.5044444444444445,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.27888933389016957,0.049317091456369325,0.10546132223286847,0.06968850494697909,0.06984677633490328,0.013954723743552,LSC-CP,0.065,20315190,0.0,0.0
59.22,0.00666666666666671,0.49333333333333335,0.5066666666666667,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.2122709316964808,0.025767704725424657,0.06224927154428443,0.06173400322155537,0.07406498140233148,0.015740227141243013,LSC-CP,0.065,20315190,0.0,0.0
59.4,0.007777777777777745,0.5077777777777778,0.4922222222222222,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.17960947278159667,0.018771302609110162,0.050380844557686405,0.05295771223992468,0.06294225699060582,0.011731451392502645,LSC-CP,0.065,20315190,0.0,0.0
59.58,0.003333333333333355,0.49666666666666665,0.5033333333333333,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.17255806585772188,0.018927690069397953,0.05789078549715848,0.05405636288515797,0.06294225699060582,0.016953373179922626,LSC-CP,0.065,20315190,0.0,0.0
59.76,2.7755575615628914e-17,0.5,0.5,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.1959284074524816,0.022813392899328194,0.07745516342560303,0.05626970020975558,0.06945029622220356,0.013180596012447976,LSC-CP,0.065,20315190,0.0,0.0
59.94,0.0188888888888889,0.4811111111111111,0.5188888888888888,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.19167255526182442,0.022145009479437903,0.05506189695916146,0.065578024134091,0.08179012071579414,0.01770019243309398,LSC-CP,0.065,20315190,0.0,0.0
60.120000000000005,0.0011111111111110628,0.5011111111111111,0.4988888888888889,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.20355843273596327,0.024278056264595137,0.07223134858477621,0.05436629977796947,0.06850942584677591,0.015580313795864886,LSC-CP,0.065,20315190,0.0,0.0
60.300000000000004,0.011111111111111072,0.5111111111111111,0.4888888888888889,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.23510931228296722,0.034241484501502696,0.08682752982454134,0.05299247544717811,0.06179012071579415,0.015615444256903088,LSC-CP,0.065,20315190,0.0,0.0
60.480000000000004,0.0044444444444444176,0.5044444444444445,0.4955555555555556,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.21767347333940645,0.03275226393690686,0.06730744869276527,0.06612742904619914,0.07742379720292247,0.01693226669591763,LSC-CP,0.065,20315190,0.0,0.0
60.660000000000004,0.0044444444444444176,0.5044444444444445,0.4955555555555556,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.22790203409020843,0.032642850856855136,0.07810112197115374,0.05701375298942718,0.07247363264679604,0.01570441997085792,LSC-CP,0.065,20315190,0.0,0.0
60.84,0.0011111111111110628,0.5011111111111111,0.4988888888888889,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.19069973283996933,0.023345088743926524,0.0496786024308363,0.04586348015161676,0.06318010966823663,0.0180349311511276,LSC-CP,0.065,20315190,0.0,0.0
61.02,0.007777777777777745,0.5077777777777778,0.4922222222222222,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.1948990637342597,0.024986306155102615,0.05680618452087863,0.04972791637878471,0.051362521535684935,0.014018964586916094,LSC-CP,0.065,20315190,0.0,0.0
61.2,0.018888888888888844,0.5188888888888888,0.4811111111111111,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.24642171708850297,0.03994065405027284,0.08567388735418746,0.06661010409226398,0.06323304334290425,0.015891309658332242,LSC-CP,0.065,20315190,0.0,0.0
61.38,0.015555555555555517,0.5155555555555555,0.48444444444444446,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.2572156154308738,0.03602253299970729,0.10931876273599728,0.0608855847702503,0.06850942584677591,0.012589475816149664,LSC-CP,0.065,20315190,0.0,0.0
61.56,0.017777777777777753,0.5177777777777778,0.4822222222222222,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.27810357298338934,0.04292173021169643,0.11371292763337261,0.07200400357144043,0.06956789849357226,0.01319498500844396,LSC-CP,0.065,20315190,0.0,0.0
61.74,0.018888888888888844,0.5188888888888888,0.4811111111111111,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.2838322510959982,0.056327561155356316,0.1343441754392857,0.06909037281023403,0.08073164806899813,0.012173432900740966,LSC-CP,0.065,20315190,0.0,0.0
61.92,0.014444444444444426,0.5144444444444445,0.4855555555555556,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.26896950000157505,0.0385739515309342,0.09875354329654903,0.07244634536958239,0.06878859889845979,0.013064957911772923,LSC-CP,0.065,20315190,0.0,0.0
62.1,0.0044444444444444176,0.5044444444444445,0.4955555555555556,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.24473633296628727,0.03209309096343779,0.08697444150013306,0.0633872533940999,0.06795695271244986,0.01763722109275427,LSC-CP,0.065,20315190,0.0,0.0
62.28,0.0044444444444444176,0.5044444444444445,0.4955555555555556,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.22941617439805342,0.032314189776041294,0.08070390896688862,0.05307407279557097,0.062307335845202316,0.01863437198743989,LSC-CP,0.065,20315190,0.0,0.0
62.46,0.003333333333333355,0.49666666666666665,0.5033333333333333,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.1984981210963107,0.02368537998582021,0.06896221315404841,0.05761579906515585,0.06704621552322992,0.014295059583598113,LSC-CP,0.065,20315190,0.0,0.0
62.64,0.003333333333333355,0.49666666666666665,0.5033333333333333,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.207327051698401,0.027553684116732154,0.06316034253024089,0.06079598256519328,0.07401234293801637,0.017158726562431226,LSC-CP,0.065,20315190,0.0,0.0
62.82,0.0011111111111110628,0.5011111111111111,0.4988888888888889,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.18501582769354,0.02250805768310817,0.05616469245323992,0.04390433751627121,0.06017266964223755,0.017624863808329796,LSC-CP,0.065,20315190,0.0,0.0
63.0,0.0011111111111110628,0.5011111111111111,0.4988888888888889,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.1686648915427887,0.018620360589544024,0.04104021563734003,0.03631723497992878,0.049608923657272486,0.015919084233656455,LSC-CP,0.065,20315190,0.0,0.0
63.18,0.007777777777777745,0.5077777777777778,0.4922222222222222,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.18950767563859705,0.023336881051422786,0.04327502964899228,0.045615109291916145,0.050561407333314684,0.01715058874657452,LSC-CP,0.065,20315190,0.0,0.0
63.36,0.0011111111111111183,0.4988888888888889,0.5011111111111111,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.1965017450298603,0.025476093198180588,0.061196269774436804,0.05017035803750436,0.0484978125461617,0.01679802933331087,LSC-CP,0.065,20315190,0.0,0.0
63.54,0.00888888888888889,0.4911111111111111,0.5088888888888888,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.23051082148108615,0.03433044282328673,0.07386126077418664,0.06826983482763094,0.06738670143505054,0.013873865580855904,LSC-CP,0.065,20315190,0.0,0.0
63.72,0.005555555555555508,0.5055555555555555,0.49444444444444446,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.21123117929772567,0.02880054512103355,0.07236344767186631,0.0635583554544662,0.06371288218989679,0.0144495305544389,LSC-CP,0.065,20315190,0.0,0.0
63.9,0.0044444444444444176,0.5044444444444445,0.4955555555555556,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.25422139523083476,0.03810768415616866,0.084151672966129,0.06856699251183629,0.0658069659801297,0.01846678817855229,LSC-CP,0.065,20315190,0.0,0.0
64.08,0.011111111111111072,0.5111111111111111,0.4888888888888889,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.22091406984772194,0.026747085197185543,0.0747919771267063,0.05482361724064766,0.06405336810171691,0.01494563259915195,LSC-CP,0.065,20315190,0.0,0.0
64.26,0.02111111111111108,0.5211111111111111,0.47888888888888886,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.22782351496118317,0.028924339284869205,0.06901406083367728,0.055693095982927376,0.058497812546161376,0.012477931854248836,LSC-CP,0.065,20315190,0.0,0.0
64.44,0.01333333333333328,0.5133333333333333,0.4866666666666667,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.21356092161557033,0.027284259663720924,0.06665567859887289,0.05400214635473333,0.05960892365727247,0.012908467375624011,LSC-CP,0.065,20315190,0.0,0.0
64.62,0.009999999999999981,0.51,0.49,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.21014212138063165,0.027785184584980638,0.06501962101422568,0.05932538655184383,0.05290123182690565,0.0140961213927705,LSC-CP,0.065,20315190,0.0,0.0
64.8,0.015555555555555517,0.5155555555555555,0.48444444444444446,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.20128445632292913,0.024147525581962988,0.06250225657009872,0.05361994720769969,0.05144821916026182,0.015376303813399661,LSC-CP,0.065,20315190,0.0,0.0
64.98,0.017777777777777753,0.5177777777777778,0.4822222222222222,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.24320460934617405,0.03240706207110265,0.08737363780936488,0.06026641920159237,0.06295387029122038,0.014936548570657487,LSC-CP,0.065,20315190,0.0,0.0
65.16,0.016666666666666663,0.5166666666666667,0.48333333333333334,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.2058998280063155,0.02714825295909558,0.06351316610422565,0.05053432368045485,0.05964601942514469,0.016420041936082597,LSC-CP,0.065,20315190,0.0,0.0
65.34,0.024444444444444435,0.5244444444444445,0.47555555555555556,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.21828291592742824,0.027848570193946435,0.06504998571568174,0.054329690173705036,0.06742379720292246,0.014821099022951645,LSC-CP,0.065,20315190,0.0,0.0
65.52,0.011111111111111072,0.5111111111111111,0.4888888888888889,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.20836312595468004,0.024465759204933983,0.07916885906277765,0.05350835159677972,0.06734567627134971,0.014421089198976444,LSC-CP,0.065,20315190,0.0,0.0
65.7,0.02333333333333329,0.5233333333333333,0.4766666666666667,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.21250369841824066,0.026834556220999443,0.07254506882389578,0.053133991025338334,0.05627559032393914,0.016152138689608825,LSC-CP,0.065,20315190,0.0,0.0
65.88,0.01333333333333328,0.5133333333333333,0.4866666666666667,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.250594512869046,0.039152406078003105,0.0925563795445706,0.06178298203464003,0.0729422569906058,0.01437791288358703,LSC-CP,0.065,20315190,0.0,0.0
66.06,0.01999999999999999,0.52,0.48,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.1824896594038596,0.018514637031296088,0.06726665369405628,0.046468194215115666,0.061362521535684944,0.015326588796460261,LSC-CP,0.065,20315190,0.0,0.0
66.24,0.0044444444444444176,0.5044444444444445,0.4955555555555556,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.20860034249460807,0.029290900845083317,0.09206875400582631,0.06410584714598383,0.07469585486901828,0.013682846022305961,LSC-CP,0.065,20315190,0.0,0.0
66.42,0.0022222222222222088,0.5022222222222222,0.49777777777777776,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.27513846728941926,0.045917531653107545,0.10040006804486487,0.06930601319193302,0.08017917493467208,0.014370409911255266,LSC-CP,0.065,20315190,0.0,0.0
66.6,0.0022222222222222088,0.5022222222222222,0.49777777777777776,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.24915087861560908,0.03911551348725542,0.08925392028932459,0.05859286471848635,0.07742379720292247,0.01954310700169204,LSC-CP,0.065,20315190,0.0,0.0
66.78,0.005555555555555508,0.5055555555555555,0.49444444444444446,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.22202209331494277,0.031164032277251216,0.0755234773055523,0.06548001571650777,0.07675178028964677,0.012411800359847569,LSC-CP,0.065,20315190,0.0,0.0
66.96000000000001,0.0033333333333332993,0.5033333333333333,0.49666666666666665,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.23968408885312267,0.037607466140661044,0.08415246927053541,0.06568835469495357,0.07833918511109245,0.01440477436268639,LSC-CP,0.065,20315190,0.0,0.0
67.14,0.016666666666666663,0.5166666666666667,0.48333333333333334,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.24639522758775217,0.03428571000387612,0.08816508316353085,0.06139888757430245,0.0696460194251447,0.01627327732322245,LSC-CP,0.065,20315190,0.0,0.0
67.32000000000001,0.015555555555555517,0.5155555555555555,0.48444444444444446,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.252868249283772,0.03874466081683989,0.08180546745927816,0.06699348986862785,0.06367044138248446,0.014461515525743929,LSC-CP,0.065,20315190,0.0,0.0
67.5,0.0044444444444444176,0.5044444444444445,0.4955555555555556,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.20783924546661126,0.023096721979656197,0.06937830360153355,0.04747337741324925,0.05675178028964678,0.014802589184264803,LSC-CP,0.065,20315190,0.0,0.0
67.68,0.0022222222222222643,0.49777777777777776,0.5022222222222222,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.21485781121701317,0.027857263928094664,0.06626125307670047,0.053678388700024504,0.058339185111092456,0.018201439334716185,LSC-CP,0.065,20315190,0.0,0.0
67.86,0.0033333333333332993,0.5033333333333333,0.49666666666666665,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.20948471502979754,0.028842070276118955,0.0678057698265522,0.05513892588601188,0.050957887446014816,0.016425054073440193,LSC-CP,0.065,20315190,0.0,0.0
68.04,0.009999999999999981,0.51,0.49,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.2674905033173377,0.03888337956237958,0.09247929523843085,0.06473347464664325,0.0659351044121188,0.015030624680194338,LSC-CP,0.065,20315190,0.0,0.0
68.22,0.008888888888888835,0.5088888888888888,0.4911111111111111,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.24468971021392594,0.035172130093690725,0.07499838835193254,0.06668250163339717,0.06627559032393937,0.014908213792599934,LSC-CP,0.065,20315190,0.0,0.0
68.4,0.007777777777777745,0.5077777777777778,0.4922222222222222,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.23101680066612035,0.028686340189825063,0.0785423613794575,0.05737581651981383,0.05964601942514469,0.01425148796546196,LSC-CP,0.065,20315190,0.0,0.0
68.58,0.014444444444444426,0.5144444444444445,0.4855555555555556,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.24048871577938036,0.03168593147427387,0.08556327801189018,0.05907325283764542,0.06691807709124051,0.015030699282958943,LSC-CP,0.065,20315190,0.0,0.0
68.76,0.03,0.53,0.47,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.21234713166615155,0.02724716673657264,0.08583218479752239,0.059184156181764536,0.054291220779348115,0.012995836649774273,LSC-CP,0.065,20315190,0.0,0.0
68.94,0.005555555555555508,0.5055555555555555,0.49444444444444446,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.190761758236687,0.02017084308544905,0.05483737521290913,0.049302974918526116,0.05964601942514469,0.015569668936701753,LSC-CP,0.065,20315190,0.0,0.0
69.12,0.0011111111111111183,0.4988888888888889,0.5011111111111111,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.2552871735038615,0.039344645372540815,0.0744791597357434,0.06456465652643434,0.07452955806742453,0.014872611145558517,LSC-CP,0.065,20315190,0.0,0.0
69.3,0.0022222222222222643,0.49777777777777776,0.5022222222222222,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.21164100413618583,0.023856802170961276,0.0742487740680935,0.0574189491008226,0.06802918820235163,0.01571986804085923,LSC-CP,0.065,20315190,0.0,0.0
69.48,0.00666666666666671,0.49333333333333335,0.5066666666666667,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.21953572901106477,0.02729457075916061,0.07265290131132926,0.061019648167319696,0.0711962247340912,0.013874954687582514,LSC-CP,0.065,20315190,0.0,0.0
69.66,0.011111111111111127,0.4888888888888889,0.5111111111111111,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.2490356645269559,0.037262446040182334,0.08016299447715158,0.07259857118097301,0.08722807399998134,0.014629502819008322,LSC-CP,0.065,20315190,0.0,0.0
69.84,0.00888888888888889,0.4911111111111111,0.5088888888888888,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.258629787849497,0.03995513449715471,0.08864956480444944,0.06193276563830724,0.07295387029122036,0.015699994152867047,LSC-CP,0.065,20315190,0.0,0.0
70.02,0.0077777777777778,0.4922222222222222,0.5077777777777778,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.23937865721624524,0.03341920381260942,0.07237745816256158,0.06336950588905763,0.07512345404912749,0.014034634971396148,LSC-CP,0.065,20315190,0.0,0.0
70.2,0.003333333333333355,0.49666666666666665,0.5033333333333333,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.24073669736603365,0.036711774271293185,0.07823227664574756,0.06423326383779945,0.07623456516023858,0.014400445925854988,LSC-CP,0.065,20315190,0.0,0.0
70.38,0.015555555555555572,0.48444444444444446,0.5155555555555555,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.2613308178025265,0.043172066926797675,0.09845652032712121,0.06281668558865802,0.07406498140233148,0.01557779008599769,LSC-CP,0.065,20315190,0.0,0.0
70.56,0.010000000000000037,0.49,0.51,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.21333292542738283,0.029003634833752998,0.06951974138560538,0.054354946476819405,0.06850942584677591,0.015052275982443075,LSC-CP,0.065,20315190,0.0,0.0
70.74,0.004444444444444473,0.4955555555555556,0.5044444444444445,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.22980857023834697,0.03080076536002846,0.06562473802828472,0.053827201268449976,0.06734567627134971,0.016574395150060567,LSC-CP,0.065,20315190,0.0,0.0
70.92,0.003333333333333355,0.49666666666666665,0.5033333333333333,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.23766283051695913,0.03148066429341243,0.0830584222290868,0.05641291486305888,0.06956789849357192,0.014425280153492065,LSC-CP,0.065,20315190,0.0,0.0
71.10000000000001,0.0022222222222222088,0.5022222222222222,0.49777777777777776,180.0,0.5,0.49999999999999994,0.12131535380762243,0.026958485229694365,0.040438451269207476,0.23456181168807505,0.03187422137741502,0.08861493913562865,0.06762042491166909,0.08073164806899813,0.014549144513318957,LSC-CP,0.065,20315190,0.0,0.0
