experiment,method,seed,time,KDE_bandwidth,KDE_integral,KDE_integral_before_grid_renormalization,KDE_tail_mass_outside_plot,L1_density_error,L2_density_error,truncated_KDE_chi2,KDE_CDF_sup_error,empirical_CDF_sup_error,KDE_vs_empirical_CDF_sup,chi_interval_left,chi_interval_right,chi_omitted_target_mass,chi_target_density_min,quadrature
triple-well,Langevin,0,0.147,0.09199214785700836,1.0,1.0000000000000298,0.0,1.6165121570462515,1.0476878942910097,5.808803227388254,0.7858803979931509,0.7899466056333673,0.0428135804918362,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.1617,0.09199214785700836,1.0,1.00000000000003,0.0,1.6150963295142438,1.02450044420542,5.690230625859815,0.7854689240389324,0.7895299389667005,0.041749039538020866,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.1764,0.09199214785700836,1.0000000000000002,1.0000000000000298,0.0,1.6114551152455823,1.0141045588283286,5.635069908974809,0.7846864145685781,0.7883591205586039,0.03788051858020758,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.1911,0.09199214785700836,1.0,1.00000000000003,0.0,1.608216223407021,0.9871001924549175,5.499005732105264,0.7839297311979447,0.7886966056333672,0.0394705687250837,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.2058,0.09199214785700836,0.9999999999999999,1.00000000000003,0.0,1.6039621230127319,0.9698801786649685,5.4087371834994435,0.7825924676662404,0.7877489907163655,0.03362149658778474,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.2205,0.09199214785700836,1.0,1.00000000000003,0.0,1.6010581020180639,0.9630987729288146,5.372054490372232,0.7813981013549323,0.7857799389667005,0.04097363786430458,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.2352,0.09199214785700836,1.0,1.00000000000003,0.0,1.5988540675093756,0.9417607288220505,5.265945631144754,0.7811086380621104,0.78605801906559,0.034301234742164566,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.2499,0.09199214785700836,1.0,1.00000000000003,0.0,1.5949546481442334,0.9328592066131735,5.218485579750183,0.7805178078738133,0.7848728694899917,0.033540231339426546,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.2646,0.09199214785700836,1.0,1.00000000000003,0.0,1.5903911995386055,0.9119948357961797,5.111001858470887,0.7791406461477157,0.7833591205586039,0.031657077323523464,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.2793,0.09199214785700836,1.0,1.00000000000003,0.0,1.5885939220868046,0.8972134324975122,5.038416368810408,0.778304172619026,0.7812757872252706,0.032613593736887214,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.294,0.09199214785700836,1.0,1.00000000000003,0.0,1.5867384734640384,0.8821671261657599,4.965019573709197,0.7773418137280521,0.7806820990636747,0.033905015504497954,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.3087,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,1.5836582157355208,0.8737287828328945,4.921143426629809,0.7763976496289844,0.7789150493533386,0.032846477332107216,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.3234,0.09199214785700836,1.0,1.00000000000003,0.0,1.5814731575006655,0.8613735853328576,4.860630672372507,0.7750468284552677,0.7780817160200052,0.027300261769872186,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.3381,0.09199214785700836,1.0,1.00000000000003,0.0,1.5789535001307953,0.851006993805109,4.806588931863719,0.7743160835159693,0.7772483826866718,0.025271656556787647,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.3528,0.09199214785700836,1.0,1.00000000000003,0.0,1.5752360838341688,0.84478971674253,4.76882564392288,0.7733311463063537,0.7752654323970081,0.027836095858473908,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.3675,0.09199214785700836,1.0,1.00000000000003,0.0,1.5729641212279093,0.8328687944089603,4.708489682193714,0.7735183250291928,0.7764150493533386,0.029914962880093154,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.3822,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,1.5719104333552976,0.8192718774888567,4.643636668629463,0.7731203723365958,0.7758065839712078,0.03043881685321831,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.3969,0.09199214785700836,1.0,1.00000000000003,0.0,1.5687784626893602,0.8148260270588424,4.616864746542024,0.7722388823267219,0.7742134681480691,0.030167931589734354,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.4116,0.09199214785700836,1.0,1.00000000000003,0.0,1.565765096551257,0.8008500188835049,4.548711878958969,0.7718483825769448,0.7741399173045411,0.023651917566213987,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.4263,0.09199214785700836,1.0,1.00000000000003,0.0,1.5641812312318877,0.79960698501634,4.538676655505823,0.7714974289730624,0.7739878951603764,0.027691730436021578,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.441,0.09199214785700836,1.0,1.00000000000003,0.0,1.561734507302928,0.7857370638825643,4.47129238738869,0.7708187795584347,0.7731187652695883,0.026731613136230403,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.4557,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,1.5607205438742688,0.7783145503674646,4.437358286204671,0.7706224674198422,0.7737232506378744,0.025603862324614146,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.4704,0.09199214785700836,1.0,1.00000000000003,0.0,1.5592669384590507,0.7717375936339651,4.405482596549797,0.7701881469856955,0.773154561827043,0.024335907150438207,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.4851,0.09199214785700836,1.0,1.00000000000003,0.0,1.5588545759700043,0.7665947400951268,4.379652035818541,0.7697458723827851,0.7710004977534926,0.022640009361360514,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.4998,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,1.557230903216231,0.7641796430934739,4.365876818552854,0.7694282307450356,0.7716399173045412,0.02478898321823486,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.5145,0.09199214785700836,1.0,1.00000000000003,0.0,1.557191601098372,0.7608553160176521,4.351510055047845,0.769050769503471,0.7709072715340977,0.023647810922882262,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.5292,0.09199214785700836,1.0000000000000002,1.00000000000003,0.0,1.5552632738116072,0.7490813230324573,4.296856893564514,0.7683468802119346,0.7701671644201593,0.02310918873211565,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.5438999999999999,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,1.5552034237207069,0.7470444820709704,4.285721310576159,0.768287704787699,0.7705400793435127,0.028156795673086932,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.5586,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,1.5531740248180528,0.7397682632080779,4.249690040668448,0.7680480211676923,0.7701671644201593,0.02538279841353186,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.5733,0.09199214785700836,1.0,1.00000000000003,0.0,1.5514679177557098,0.7368038863721401,4.231319606404971,0.7680518310474359,0.7699068791005681,0.02638193546814338,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.588,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,1.5493951316860683,0.7260275463065602,4.178329569521409,0.7674889299727836,0.7695637083869112,0.026424827294016073,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.6027,0.09199214785700836,1.0,1.00000000000003,0.0,1.548544710478954,0.7220981527176037,4.15767136720886,0.7671491179346945,0.7688734126768461,0.027356248583587595,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.6174,0.09199214785700836,1.0,1.00000000000003,0.0,1.5467562253658822,0.7148354799784836,4.121632755275839,0.7667340876863235,0.7683137083869113,0.023797545105983142,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.6321,0.09199214785700836,1.0,1.00000000000003,0.0,1.5453285532090293,0.7086529868515182,4.096465075058831,0.7665923018146436,0.7686413361588905,0.023125167220659937,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.6468,0.09199214785700836,1.0,1.00000000000003,0.0,1.5443784019061382,0.7028773574760295,4.068066766955681,0.7662861165435978,0.7678080028255573,0.021771185754548172,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.6615,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,1.5425208990698454,0.6988771297496413,4.049374939366983,0.7660040290610444,0.7678080028255573,0.02157773008742686,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.6762,0.09199214785700836,1.0,1.00000000000003,0.0,1.5408309728521705,0.6929150096587169,4.0239871969491405,0.7654883670432853,0.7673913361588905,0.022826680442177644,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.6909,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,1.5407987758163464,0.6868108521493662,3.999927502137442,0.7652278930368276,0.766373412676846,0.02335488644184508,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.7056,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,1.5401715046372972,0.6853797232252632,3.9911594962732293,0.76536290892702,0.7674803750535779,0.024199900857622747,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.7202999999999999,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,1.5377805255220216,0.6817709668222048,3.9718419422650517,0.7648305016426225,0.7661127451318035,0.02087028630126017,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.735,0.09199214785700836,1.0,1.00000000000003,0.0,1.5393020050780741,0.6739819842781974,3.9391619284435464,0.7647538348302454,0.766373412676846,0.023652155883946563,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.7497,0.09199214785700836,1.0,1.00000000000003,0.0,1.5381421069850756,0.6666152436284628,3.9046290458065402,0.764067414895297,0.7655838310868259,0.02309711090097652,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.7644,0.09199214785700836,1.0,1.00000000000003,0.0,1.5349339725283944,0.6648962864700131,3.8947404961613112,0.7633650340185385,0.7647067460101794,0.02105110817879391,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.7791,0.09199214785700836,1.0,1.00000000000003,0.0,1.5338223484700868,0.6566345958221556,3.853992770899949,0.7630787145786363,0.7644746694922239,0.02500786093591828,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.7938,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,1.532705131438098,0.6542558480417586,3.8472027837653484,0.7623404425808735,0.7640580028255572,0.021712692868776168,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.8085,0.09199214785700836,1.0,1.00000000000003,0.0,1.5319118464789279,0.6501588930040751,3.822849388127033,0.762279037499627,0.7634798402946051,0.01900549166298282,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.8232,0.09199214785700836,0.9999999999999999,1.00000000000003,0.0,1.529491550699101,0.6495008868385322,3.816482758419447,0.7616566456345051,0.7633458729293078,0.02338383475026587,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.8379,0.09199214785700836,1.0,1.0000000000000302,0.0,1.529358388975988,0.6486275507740104,3.810238420593417,0.7616684944225349,0.7629292062626412,0.021005130002279382,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.8526,0.09199214785700836,1.0,1.0000000000000302,0.0,1.5287279994172844,0.6488219535848266,3.8071679702229306,0.7612002020558121,0.762406879100568,0.02120666038248062,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.8673,0.09199214785700836,1.0,1.00000000000003,0.0,1.5282984982913037,0.6420483454364069,3.779717997950835,0.761144559676485,0.7628970417202446,0.021660451716929485,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.882,0.09199214785700836,1.0,1.00000000000003,0.0,1.5282487642707783,0.6410352952976889,3.776769402761432,0.7614907556284302,0.762418053704715,0.02362329395949564,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.8966999999999999,0.09199214785700836,1.0,1.00000000000003,0.0,1.5269297427793913,0.6366206741055218,3.7510190802629193,0.7610017825233533,0.7617671160074949,0.025910219156241532,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.9114,0.09199214785700836,1.0,1.00000000000003,0.0,1.5259189470734937,0.6302962344212778,3.7226481630078823,0.7610568078687713,0.7620958729293078,0.025413067341274354,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.9261,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,1.5260019757037784,0.6275882789596603,3.7107951165707185,0.7609311591587483,0.7620958729293078,0.021741212011288646,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.9408,0.09199214785700836,1.0,1.00000000000003,0.0,1.5250998640549622,0.6241180636187474,3.696818685196588,0.7608449296595656,0.7620002459512216,0.020612827086248675,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.9555,0.09199214785700836,1.0,1.00000000000003,0.0,1.5251017519865813,0.621923358266378,3.6867101606892896,0.7608800903680447,0.7618131736279384,0.02096870005706919,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.9702,0.09199214785700836,1.0,1.00000000000003,0.0,1.5251707491688609,0.6195043642560562,3.6755088432218384,0.7610862123570781,0.7626004493408283,0.019813544337612954,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.9849,0.09199214785700836,1.0000000000000002,1.0000000000000298,0.0,1.5253876840200946,0.6171682272776855,3.6687161553234304,0.7610153334229923,0.761997670263415,0.01821641660381368,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,0.9996,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,1.5238496084373994,0.6171886595275066,3.665116790138797,0.7603639349941891,0.7612625395959745,0.019653681089676522,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.0143,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,1.5233215355637844,0.6133063672986743,3.6442124700258263,0.7599621275759045,0.7607513870380483,0.017703019395975073,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.029,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,1.522756899087324,0.6104604395343153,3.632901679150878,0.7597096745968409,0.7606526015012796,0.018799240483505786,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.0437,0.09199214785700836,1.0,1.00000000000003,0.0,1.5234136873286088,0.6055463394512407,3.6100737686833355,0.7599470993377322,0.7606526015012796,0.018211556677774354,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.0584,0.09199214785700836,1.0,1.00000000000003,0.0,1.5230771161723848,0.6044596216354949,3.6041208232899575,0.7595899152743543,0.7603347203713817,0.022811411055129183,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.0731,0.09199214785700836,1.0,1.0000000000000302,0.0,1.522618721174224,0.5997901359889672,3.5866491617808913,0.7596451781517545,0.7606526015012796,0.0177728944602335,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.0877999999999999,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,1.5223261515928814,0.5963563408671841,3.5712418390486618,0.7594895369504009,0.7605877353368111,0.017504791545478515,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.1025,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,1.5232839773943758,0.5967194256969363,3.573593380128272,0.7599208108725556,0.7610044020034777,0.019951265586030442,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.1172,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,1.5220994168499722,0.5949275142629121,3.5668174750524426,0.7596801099034095,0.7607513870380483,0.01949577778086453,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.1319,0.09199214785700836,1.0,1.00000000000003,0.0,1.5225476196674186,0.5909366616438806,3.553498406043548,0.7595318644119063,0.7605685875601257,0.025886297464516594,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.1466,0.09199214785700836,1.0,1.0000000000000302,0.0,1.523324303421361,0.5869539922201625,3.5351019920567173,0.759681754617326,0.7607323867128503,0.017448462506809037,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.1613,0.09199214785700836,1.0,1.00000000000003,0.0,1.5218546067808365,0.5815417560520582,3.5141973748079574,0.7594721131919036,0.7601465069612718,0.017906829292228588,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.176,0.09199214785700836,1.0,1.00000000000003,0.0,1.52152176206588,0.579473499196022,3.5091097803080067,0.759107157569922,0.7601465069612718,0.019765833724468884,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.1907,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,1.5220908506134407,0.5772205824123355,3.49858079792421,0.7591850787135981,0.7611127451318035,0.015752459518015488,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.2054,0.09199214785700836,1.0,1.00000000000003,0.0,1.5213004190682171,0.5768629639613573,3.498161100613845,0.7591320468723239,0.7605631736279385,0.015720715936603208,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.2201,0.09199214785700836,1.0,1.00000000000003,0.0,1.5214988542828607,0.5743957432047009,3.4869130037360927,0.7592380972038278,0.7607323867128503,0.018871908961068218,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.2348,0.09199214785700836,1.0,1.00000000000003,0.0,1.5215777517522904,0.5710516358262436,3.4761031501766877,0.759360415420053,0.7607323867128503,0.01865019895870995,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.2495,0.09199214785700836,1.0,1.00000000000003,0.0,1.522190035164647,0.5685011526568353,3.4712093505155197,0.7596812838536566,0.760747670263415,0.01987373646447682,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.2642,0.09199214785700836,1.0,1.0000000000000302,0.0,1.52150452042549,0.5663620158474701,3.458124047308612,0.7597347082269279,0.7612625395959745,0.018758771282142206,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.2789,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,1.5207254324653792,0.5629916087725668,3.447955235259716,0.759444577714063,0.7607502459512216,0.018625354542521788,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.2936,0.09199214785700836,1.0,1.0000000000000302,0.0,1.5203787257145147,0.5582141822629787,3.4298917535845397,0.7592060307552513,0.7603335792845549,0.017436547436397692,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.3083,0.09199214785700836,1.0,1.00000000000003,0.0,1.5188504730455528,0.55652032263528,3.419216371100941,0.7586823055284235,0.7595002459512217,0.016733247241771887,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.323,0.09199214785700836,1.0,1.00000000000003,0.0,1.5181250260042294,0.5553847743743302,3.4115639286479538,0.7584200177052787,0.7590810035967483,0.02095784319599711,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.3377,0.09199214785700836,1.0,1.00000000000003,0.0,1.5177529810593526,0.5506432910187973,3.399753293939472,0.7582036651767183,0.7597298402946051,0.017742724176217695,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.3524,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,1.5175467278595378,0.5500819474751459,3.3960288438530006,0.7582462378440125,0.75902941179847,0.01532845069079311,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.3671,0.09199214785700836,1.0,1.00000000000003,0.0,1.5171316565306872,0.548193224883309,3.3891470059084536,0.7579586589402831,0.7591792062626411,0.015383013512571209,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.3818,0.09199214785700836,1.0,1.00000000000003,0.0,1.517459179075821,0.5470553632874051,3.3899887907270214,0.7581604124812027,0.759337735336811,0.015747743214848453,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.3965,0.09199214785700836,1.0000000000000002,1.00000000000003,0.0,1.516572718585137,0.5449715974629308,3.3815011310626995,0.7576971955660745,0.7586643369300816,0.016565105064217267,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.4112,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,1.516641140195845,0.5424275194349727,3.370848918847621,0.7577719009444412,0.7594823867128503,0.015642362850792124,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.4259,0.09199214785700836,1.0,1.00000000000003,0.0,1.516651064719476,0.5423527310106824,3.364004908358809,0.7577092068555502,0.7586490533795169,0.016573490204757457,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.4405999999999999,0.09199214785700836,1.0,1.0000000000000302,0.0,1.516210427639558,0.540982726805243,3.35603712288066,0.757435922438453,0.7582476702634151,0.017965078370648424,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.4553,0.09199214785700836,1.0,1.0000000000000302,0.0,1.515589429467941,0.5383761358212517,3.3476080221644517,0.7573170190066394,0.7583677121351933,0.017840165171045697,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.47,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,1.5161184942725556,0.5388186269345709,3.3479468504348096,0.7573157353384087,0.7583677121351933,0.01647500779010952,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.4847,0.09199214785700836,1.0,1.00000000000003,0.0,1.5149574754260535,0.5382520579650586,3.346407596310224,0.7567724799162515,0.7576710686701444,0.016593691851822356,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.4994,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,1.5151311824254359,0.5382288240850766,3.3445151540831137,0.7569964206818033,0.7580877353368111,0.017635031346951935,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,Langevin,0,1.5141,0.09199214785700836,1.0,1.00000000000003,0.0,1.5148049605604754,0.5367755033961414,3.340845825007502,0.7570505746374239,0.7585044020034778,0.01760494692304901,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
